alpha,arousal1,betha,theta,gamma,valence1,'Stimuli (Audio)',Response
3.5,0.285,3.86,4.12,2.33,-0.016,Agressive,Happy
3.52,0.284,3.84,3.68,2.31,-0.0243,Agressive,Happy
3.52,0.284,3.94,3.76,2.34,-0.0308,Agressive,Happy
3.49,0.286,3.95,3.53,2.37,-0.0315,Agressive,Happy
3.58,0.279,3.95,3.26,2.29,-0.0291,Agressive,Happy
3.68,0.272,3.9,3.45,2.29,-0.0274,Agressive,Happy
3.67,0.272,3.73,3.7,2.16,-0.0317,Agressive,Happy
3.52,0.284,3.74,3.81,2.26,-0.0353,Agressive,Happy
3.32,0.301,3.73,3.93,2.37,-0.0441,Agressive,Happy
3.27,0.306,3.63,3.96,2.39,-0.0585,Agressive,Happy
3.34,0.299,3.49,3.93,2.42,-0.0616,Agressive,Happy
3.28,0.305,3.5,3.98,2.39,-0.0568,Agressive,Happy
3.15,0.317,3.51,3.96,2.4,-0.0609,Agressive,Happy
3.15,0.318,3.26,3.95,2.35,-0.0648,Agressive,Happy
3.1,0.322,3.31,4.01,2.32,-0.0658,Agressive,Happy
2.98,0.335,3.42,3.97,2.3,-0.0721,Agressive,Happy
2.79,0.358,3.46,3.77,2.33,-0.0864,Agressive,Happy
2.83,0.353,3.36,3.54,2.34,-0.0747,Agressive,Happy
2.89,0.346,3.41,3.3,2.33,-0.0683,Agressive,Happy
2.78,0.36,3.34,3.16,2.23,-0.0633,Agressive,Happy
2.62,0.382,3.37,3.17,2.12,-0.0448,Agressive,Happy
2.59,0.385,3.4,3.06,2.12,-0.0477,Agressive,Happy
2.63,0.381,3.34,2.93,1.99,-0.0528,Agressive,Happy
2.57,0.39,3.29,2.88,2.02,-0.04,Agressive,Happy
2.54,0.394,3.41,3,2.19,-0.0493,Agressive,Happy
2.64,0.379,3.3,3.02,2.21,-0.0298,Agressive,Happy
2.88,0.347,3.26,2.96,2.22,-0.0253,Agressive,Happy
2.93,0.341,3.14,3.12,2.21,-0.0243,Agressive,Happy
2.88,0.348,2.96,3.27,2.27,-0.0235,Agressive,Happy
2.85,0.351,3.04,3.42,2.28,-0.00983,Agressive,Happy
2.94,0.34,2.94,3.54,2.25,0.00603,Agressive,Happy
2.91,0.343,2.84,3.5,2.23,0.0125,Agressive,Happy
2.88,0.348,2.93,3.53,2.26,0.0328,Agressive,Happy
2.88,0.347,3.03,3.62,2.28,0.0357,Agressive,Happy
2.84,0.352,3.14,3.6,2.15,0.0424,Agressive,Happy
2.81,0.356,3.02,3.73,2.08,0.0479,Agressive,Happy
2.7,0.37,3.03,4.06,2.16,0.0579,Agressive,Happy
2.73,0.366,3.34,4.42,2.15,0.0446,Agressive,Happy
2.98,0.335,3.53,4.6,2.25,0.026,Agressive,Happy
3.11,0.321,3.64,4.61,2.23,0.019,Agressive,Happy
3.07,0.326,3.62,4.55,2.15,0.0071,Agressive,Happy
3.02,0.331,3.76,4.53,2.12,0.00342,Agressive,Happy
3.11,0.322,3.79,4.62,2.18,0.00723,Agressive,Happy
3.37,0.297,3.75,4.76,2.15,0.00746,Agressive,Happy
3.55,0.281,3.72,4.78,2.19,0.000404,Agressive,Happy
3.7,0.27,3.71,4.77,2.2,-0.00495,Agressive,Happy
3.84,0.26,3.75,4.7,2.26,-0.00703,Agressive,Happy
3.88,0.257,3.74,4.62,2.31,-0.00534,Agressive,Happy
3.83,0.261,3.56,4.38,2.31,-0.00213,Agressive,Happy
3.81,0.262,3.3,4.19,2.17,0.000435,Agressive,Happy
3.92,0.255,3.47,4.29,2.17,-0.00674,Agressive,Happy
4.04,0.247,3.42,4.46,2.16,-0.0123,Agressive,Happy
4.07,0.246,3.34,4.54,2.16,-0.0145,Agressive,Happy
4.05,0.247,3.29,4.42,2.08,-0.0209,Agressive,Happy
4,0.25,3.22,4.23,2.09,-0.0274,Agressive,Happy
3.98,0.251,3.32,4.21,2.14,-0.0259,Agressive,Happy
3.88,0.258,3.35,4.25,2.14,-0.0243,Agressive,Happy
3.88,0.258,3.37,4.23,2.11,-0.0235,Agressive,Happy
3.88,0.258,3.44,4.13,2,-0.0249,Agressive,Happy
3.84,0.261,3.56,4.11,2.21,-0.0297,Agressive,Happy
3.76,0.266,3.55,4.03,2.18,-0.0306,Agressive,Happy
3.57,0.28,3.37,3.69,2.16,-0.0294,Agressive,Happy
3.47,0.288,3.54,3.41,2.15,-0.0247,Agressive,Happy
3.33,0.3,3.64,3.26,2.21,-0.028,Agressive,Happy
3.24,0.309,3.72,3.27,2.32,-0.0155,Agressive,Happy
3.1,0.322,3.83,3.33,2.21,0.00226,Agressive,Happy
3.04,0.329,3.84,3.33,2.13,0.00006,Agressive,Happy
3.86,0.259,3.71,3.17,2.72,-0.0879,Agressive,Agressive
3.89,0.257,3.72,3.42,2.69,-0.108,Agressive,Agressive
3.95,0.253,3.79,3.6,2.67,-0.11,Agressive,Agressive
4.17,0.24,3.96,3.78,2.73,-0.0976,Agressive,Agressive
4.33,0.231,3.93,3.94,2.49,-0.0926,Agressive,Agressive
4.35,0.23,3.81,4.05,2.44,-0.0937,Agressive,Agressive
4.29,0.233,3.7,4.03,2.29,-0.0952,Agressive,Agressive
4.18,0.239,3.64,4.06,2.09,-0.097,Agressive,Agressive
4.14,0.242,3.52,4.13,1.94,-0.0969,Agressive,Agressive
4.14,0.242,3.42,4.14,2.01,-0.0941,Agressive,Agressive
4.09,0.245,3.44,4.13,2.17,-0.0933,Agressive,Agressive
3.96,0.253,3.39,4.02,2.07,-0.0936,Agressive,Agressive
3.85,0.26,3.42,3.94,2.12,-0.0865,Agressive,Agressive
3.7,0.27,3.21,3.81,2.15,-0.0821,Agressive,Agressive
3.39,0.295,3.05,3.65,2.12,-0.0889,Agressive,Agressive
2.89,0.346,3.07,3.27,2.07,-0.0924,Agressive,Agressive
2.5,0.399,3.04,2.98,1.98,-0.0938,Agressive,Agressive
2.37,0.422,3.18,3.29,1.99,-0.0978,Agressive,Agressive
2.25,0.444,3.26,3.34,2.05,-0.0683,Agressive,Agressive
2.27,0.441,3.26,3.31,2.13,-0.0581,Agressive,Agressive
2.3,0.434,3.31,3.33,2.02,-0.053,Agressive,Agressive
2.33,0.429,3.29,3.3,1.89,-0.0356,Agressive,Agressive
2.35,0.426,3.3,3.32,1.94,-0.0296,Agressive,Agressive
2.38,0.419,3.43,3.33,1.94,-0.0424,Agressive,Agressive
2.29,0.436,3.68,3.35,1.99,-0.0408,Agressive,Agressive
2.24,0.447,3.68,3.33,2.06,-0.0444,Agressive,Agressive
2.23,0.448,3.72,3.21,2.09,-0.0374,Agressive,Agressive
2.23,0.449,3.69,2.92,2.05,-0.0248,Agressive,Agressive
2.19,0.456,3.64,2.49,2.07,-0.00848,Agressive,Agressive
1.97,0.509,3.71,2.41,2.05,-0.00252,Agressive,Agressive
1.83,0.548,3.73,2.37,2.01,-0.00086,Agressive,Agressive
1.98,0.506,3.76,2.67,2.05,-0.00163,Agressive,Agressive
2.63,0.38,3.76,3.05,2.1,0.00365,Agressive,Agressive
3.24,0.309,3.86,3.4,2.11,-0.000642,Agressive,Agressive
3.41,0.293,3.77,3.44,2.08,-0.00553,Agressive,Agressive
3.54,0.283,3.51,3.46,2.02,-0.00417,Agressive,Agressive
3.6,0.278,3.52,3.61,1.93,-0.00323,Agressive,Agressive
3.6,0.278,3.6,3.84,2.1,-0.00452,Agressive,Agressive
3.69,0.271,3.81,3.89,2.28,0.00209,Agressive,Agressive
3.85,0.26,3.77,4.02,2.29,0.00809,Agressive,Agressive
3.88,0.258,4.08,4.13,2.42,0.00909,Agressive,Agressive
3.9,0.257,4.28,4.28,2.46,0.00992,Agressive,Agressive
4,0.25,4.3,4.38,2.45,0.00803,Agressive,Agressive
4.09,0.245,4.29,4.35,2.49,0.00681,Agressive,Agressive
4.16,0.241,4.23,4.41,2.58,0.00839,Agressive,Agressive
4.14,0.242,4.35,4.58,2.7,0.0123,Agressive,Agressive
4.13,0.242,4.45,4.61,2.69,0.0109,Agressive,Agressive
4.11,0.243,4.48,4.53,2.76,0.0114,Agressive,Agressive
4.1,0.244,4.41,4.5,2.72,0.0104,Agressive,Agressive
4,0.25,4.36,4.49,2.6,0.00621,Agressive,Agressive
3.93,0.255,4.37,4.55,2.6,0.00286,Agressive,Agressive
3.92,0.255,4,4.62,2.5,0.000938,Agressive,Agressive
3.86,0.259,3.89,4.58,2.56,-0.000774,Agressive,Agressive
3.54,0.283,3.87,4.5,2.55,-0.00761,Agressive,Agressive
3.08,0.324,3.91,4.5,2.5,-0.0126,Agressive,Agressive
2.58,0.388,3.9,4.45,2.45,-0.0335,Agressive,Agressive
2.1,0.477,3.68,4.26,2.39,-0.0323,Agressive,Agressive
1.99,0.503,3.68,4.17,2.42,0.0301,Agressive,Agressive
2.16,0.463,3.76,4.18,2.38,0.00245,Agressive,Agressive
2.29,0.437,3.77,4.16,2.41,-0.0193,Agressive,Agressive
2.37,0.421,3.83,4.1,2.41,-0.0204,Agressive,Agressive
2.45,0.409,3.76,3.82,2.38,0.00233,Agressive,Agressive
2.42,0.413,3.67,3.45,2.38,0.0322,Agressive,Agressive
2.63,0.38,3.65,3.52,2.21,0.00796,Agressive,Agressive
2.96,0.338,3.74,3.67,2.14,-0.0186,Agressive,Agressive
3.01,0.333,3.71,3.63,2.12,-0.0274,Agressive,Agressive
3.02,0.331,3.62,3.62,2.14,-0.0226,Agressive,Agressive
3.05,0.328,3.68,3.63,2.23,-0.0183,Agressive,Agressive
3.08,0.325,3.54,3.71,2.11,-0.0165,Agressive,Agressive
3.08,0.325,3.52,3.83,2.05,-0.0119,Agressive,Agressive
3.14,0.319,3.37,3.86,1.94,-0.013,Agressive,Agressive
3.12,0.321,3.43,3.86,1.99,-0.02,Agressive,Agressive
3.16,0.316,3.51,4.04,2.09,-0.0443,Agressive,Agressive
3.41,0.293,3.67,4.11,2.23,-0.0558,Agressive,Agressive
3.61,0.277,3.77,4.02,2.22,-0.0624,Agressive,Agressive
3.57,0.28,3.81,3.84,2.3,-0.0707,Agressive,Agressive
3.58,0.279,3.84,3.7,2.26,-0.0719,Agressive,Agressive
3.66,0.273,3.84,3.7,2.15,-0.0798,Agressive,Agressive
3.65,0.274,3.85,3.67,2.1,-0.0919,Agressive,Agressive
3.63,0.276,3.91,3.6,2.22,-0.101,Agressive,Agressive
3.58,0.279,3.86,3.47,2.41,-0.115,Agressive,Agressive
3.53,0.283,4.68,3.53,2.76,-0.119,Agressive,Agressive
4.47,0.224,5.81,5.7,2.98,-0.0299,Agressive,Agressive
6.04,0.165,5.9,7.17,3.02,-0.00652,Agressive,Agressive
6.58,0.152,5.89,7.72,3.08,-0.0039,Agressive,Agressive
6.71,0.149,5.88,7.84,3.16,-0.00354,Agressive,Agressive
6.73,0.149,5.88,7.86,3.31,-0.00369,Agressive,Agressive
6.74,0.148,5.92,7.88,3.39,-0.00372,Agressive,Agressive
6.75,0.148,5.93,7.89,3.43,-0.00362,Agressive,Agressive
6.77,0.148,5.93,7.9,3.41,-0.00357,Agressive,Agressive
6.77,0.148,5.92,7.9,3.37,-0.00357,Agressive,Agressive
6.77,0.148,5.9,7.9,3.33,-0.00348,Agressive,Agressive
6.77,0.148,5.23,7.9,3.11,-0.00343,Agressive,Agressive
6.64,0.151,4.28,7.78,3.09,-0.00323,Agressive,Agressive
6.08,0.165,4.23,7.26,3.05,-0.00394,Agressive,Agressive
5.02,0.199,4.28,6.29,3.09,-0.00674,Agressive,Agressive
4.75,0.211,4.34,5.74,2.94,-0.00683,Agressive,Agressive
4.65,0.215,4.16,5.47,2.86,-0.00553,Agressive,Agressive
4.61,0.217,4.12,5.26,2.79,-0.00466,Agressive,Agressive
4.49,0.223,4.26,5.27,2.76,-0.00526,Agressive,Agressive
4.39,0.228,4.46,5.22,2.81,-0.00424,Agressive,Agressive
4.39,0.228,4.49,5.13,2.86,-0.00547,Agressive,Agressive
4.37,0.229,4.5,5.11,2.82,-0.00693,Agressive,Agressive
4.34,0.231,4.5,5.1,2.77,-0.00759,Agressive,Agressive
4.31,0.232,4.4,4.87,2.63,-0.0104,Agressive,Agressive
4.09,0.244,4.26,4.49,2.54,-0.0183,Agressive,Agressive
2.41,0.415,3.45,3.5,2.6,-0.031,Agressive,Agressive
2.44,0.41,3.56,3.47,2.47,-0.0305,Agressive,Agressive
2.72,0.367,3.57,3.35,2.55,-0.0221,Agressive,Agressive
3.22,0.31,3.63,3.43,2.57,-0.0207,Agressive,Agressive
3.58,0.279,3.84,3.49,2.51,-0.0154,Agressive,Agressive
3.79,0.264,4.18,3.27,2.57,-0.0101,Agressive,Agressive
3.89,0.257,4.2,3.09,2.55,-0.0124,Agressive,Agressive
4.05,0.247,4.31,3.09,2.52,-0.0157,Agressive,Agressive
4.17,0.24,4.27,3.09,2.32,-0.0139,Agressive,Agressive
4.16,0.24,4.3,3.03,2.16,-0.0148,Agressive,Agressive
4.14,0.241,4.19,3.14,2.11,-0.0165,Agressive,Agressive
4.14,0.242,4.16,3.5,2.2,-0.0155,Agressive,Agressive
4.13,0.242,4.22,3.87,2.24,-0.0166,Agressive,Agressive
4.07,0.246,4.31,4.08,2.2,-0.0195,Agressive,Agressive
3.85,0.26,4.28,4.08,2.32,-0.0217,Agressive,Agressive
3.58,0.279,4.11,4.09,2.31,-0.0317,Agressive,Agressive
3.42,0.293,3.82,4.12,2.24,-0.0412,Agressive,Agressive
3.19,0.314,3.78,4.12,2.24,-0.0389,Agressive,Agressive
2.71,0.369,3.64,4.12,2.22,-0.0304,Agressive,Agressive
2.44,0.41,3.57,4.21,2.29,-0.00629,Agressive,Agressive
2.48,0.404,3.49,4.49,2.3,0.0111,Agressive,Agressive
2.5,0.401,3.53,4.67,2.27,0.0139,Agressive,Agressive
2.49,0.401,3.61,4.6,2.47,0.00965,Agressive,Agressive
2.46,0.407,3.41,4.43,2.41,0.0227,Agressive,Agressive
2.5,0.401,3.36,4.32,2.37,0.0257,Agressive,Agressive
2.55,0.392,3.37,4.3,2.33,0.0174,Agressive,Agressive
2.59,0.386,3.48,4.36,2.42,0.0208,Agressive,Agressive
2.66,0.376,3.55,4.47,2.47,0.0248,Agressive,Agressive
2.72,0.368,3.67,4.56,2.6,0.0259,Agressive,Agressive
2.66,0.375,3.72,4.55,2.62,0.0274,Agressive,Agressive
2.4,0.417,3.77,4.46,2.62,0.0347,Agressive,Agressive
2.45,0.408,3.77,4.26,2.67,0.00508,Agressive,Agressive
2.54,0.393,3.74,4,2.73,-0.0129,Agressive,Agressive
2.61,0.383,3.56,3.93,2.61,-0.0301,Agressive,Agressive
2.71,0.369,3.52,3.99,2.62,-0.0439,Agressive,Agressive
2.76,0.362,3.61,4.23,2.6,-0.0548,Agressive,Agressive
2.74,0.365,3.62,4.47,2.55,-0.0564,Agressive,Agressive
2.8,0.357,3.53,4.58,2.46,-0.0465,Agressive,Agressive
2.83,0.353,3.36,4.52,2.25,-0.0415,Agressive,Agressive
2.75,0.364,3.31,4.46,2.27,-0.0524,Agressive,Agressive
2.69,0.372,3.41,4.45,2.28,-0.0687,Agressive,Agressive
2.7,0.37,3.39,4.38,2.19,-0.0652,Agressive,Agressive
2.61,0.383,3.39,4.37,2.1,-0.0559,Agressive,Agressive
2.6,0.385,3.42,4.43,2.02,-0.0397,Agressive,Agressive
2.61,0.384,3.39,4.42,2.07,-0.0331,Agressive,Agressive
2.33,0.43,3.46,4.39,2.21,-0.00916,Agressive,Agressive
2.37,0.422,3.22,4.22,2.34,0.00155,Agressive,Agressive
2.44,0.41,3.17,3.82,2.4,-0.0264,Agressive,Agressive
2.44,0.41,3.31,3.44,2.48,-0.0555,Agressive,Agressive
2.47,0.405,3.36,3.46,2.48,-0.0841,Agressive,Agressive
2.52,0.396,3.39,3.49,2.41,-0.096,Agressive,Agressive
2.67,0.374,3.32,3.48,2.48,-0.115,Agressive,Agressive
2.99,0.334,3.45,3.4,2.47,-0.0913,Agressive,Agressive
3.29,0.304,3.49,3.39,2.54,-0.0657,Agressive,Agressive
3.42,0.292,3.49,3.74,2.56,-0.049,Agressive,Agressive
3.44,0.291,3.5,4.13,2.41,-0.0397,Agressive,Agressive
3.45,0.29,3.5,4.16,2.44,-0.0381,Agressive,Agressive
3.49,0.287,3.43,4.17,2.38,-0.0313,Agressive,Agressive
3.5,0.285,3.59,4.23,2.33,-0.0263,Agressive,Agressive
3.5,0.286,3.52,4.2,2.24,-0.0191,Agressive,Agressive
3.47,0.289,3.5,4.16,2.38,-0.018,Agressive,Agressive
3.46,0.289,3.45,4.16,2.39,-0.0155,Agressive,Agressive
3.4,0.294,3.41,4.14,2.36,-0.0117,Agressive,Agressive
3.14,0.318,3.41,4.12,2.38,-0.000456,Agressive,Agressive
2.82,0.354,3.57,4.05,2.26,0.00848,Agressive,Agressive
2.66,0.376,3.6,3.75,2.27,-0.00454,Agressive,Agressive
2.71,0.369,3.61,3.11,2.28,-0.00429,Agressive,Agressive
2.78,0.36,3.72,2.93,2.37,-0.0102,Agressive,Agressive
2.76,0.363,3.75,3.25,2.32,-0.0176,Agressive,Agressive
2.7,0.371,3.59,3.32,2.26,-0.0331,Agressive,Agressive
2.93,0.341,3.66,3.32,2.25,-0.0426,Agressive,Agressive
3.06,0.327,3.67,3.33,2.14,-0.0438,Agressive,Agressive
3.03,0.33,3.67,3.34,2.26,-0.0427,Agressive,Agressive
3.04,0.329,3.58,3.41,2.24,-0.038,Agressive,Agressive
3.14,0.318,3.6,3.63,2.32,-0.032,Agressive,Agressive
3.24,0.308,3.52,3.76,2.28,-0.0316,Agressive,Agressive
3.28,0.305,3.75,3.76,2.22,-0.0376,Agressive,Agressive
3.24,0.308,3.73,3.73,2.2,-0.0424,Agressive,Agressive
3.17,0.316,3.59,3.55,2.08,-0.0349,Agressive,Agressive
3.16,0.316,3.61,3.49,2.07,-0.0244,Agressive,Agressive
3.04,0.329,3.56,3.59,2.04,-0.017,Agressive,Agressive
2.89,0.346,3.5,3.68,2,0.00548,Agressive,Agressive
2.8,0.357,3.55,3.74,1.94,0.0242,Agressive,Agressive
2.93,0.341,3.6,3.74,1.8,0.0238,Agressive,Agressive
3.09,0.324,3.64,3.65,1.83,0.0259,Agressive,Agressive
2.98,0.335,3.63,3.44,1.87,0.0351,Agressive,Agressive
2.84,0.352,3.65,3.35,1.87,0.0587,Agressive,Agressive
2.8,0.357,3.62,3.38,1.81,0.0747,Agressive,Agressive
2.77,0.361,3.59,3.38,1.92,0.0672,Agressive,Agressive
2.69,0.371,3.63,3.23,2,0.0576,Agressive,Agressive
2.65,0.377,3.67,2.9,2.03,0.0423,Agressive,Agressive
2.6,0.385,3.68,2.75,2.08,0.0213,Agressive,Agressive
2.55,0.392,3.71,2.77,2.17,0.00104,Agressive,Agressive
2.43,0.411,3.68,2.92,2.19,-0.00482,Agressive,Agressive
2.04,0.491,3.84,2.93,2.22,-0.0324,Agressive,Agressive
1.75,0.571,3.79,2.93,2.2,-0.098,Agressive,Agressive
1.86,0.538,3.75,2.93,2.33,-0.143,Agressive,Agressive
1.92,0.521,3.76,2.95,2.46,-0.148,Agressive,Agressive
2.12,0.471,3.65,3.03,2.49,-0.0696,Agressive,Agressive
2.51,0.398,3.65,3.05,2.4,-0.0297,Agressive,Agressive
2.61,0.384,3.54,3.12,2.43,-0.0169,Agressive,Agressive
2.67,0.374,3.62,3.28,2.5,-0.00294,Agressive,Agressive
2.73,0.366,3.63,3.26,2.45,0.00448,Agressive,Agressive
2.78,0.36,3.67,3.13,2.49,0.00369,Agressive,Agressive
2.82,0.354,3.48,3.14,2.49,0.00932,Agressive,Agressive
2.94,0.34,3.46,3.11,2.51,0.0232,Agressive,Agressive
3.08,0.324,3.53,3.09,2.5,0.0342,Agressive,Agressive
3.35,0.298,3.54,3.35,2.53,0.0584,Calm,Sad
3.29,0.304,3.62,3.47,2.45,0.0642,Calm,Sad
3.39,0.295,3.59,3.46,2.45,0.0559,Calm,Sad
3.43,0.291,3.68,3.51,2.46,0.0529,Calm,Sad
3.42,0.292,3.67,3.45,2.37,0.0417,Calm,Sad
3.51,0.285,3.68,3.35,2.32,0.0282,Calm,Sad
3.56,0.281,3.64,3.16,2.29,0.0224,Calm,Sad
3.56,0.281,3.8,3.03,2.25,0.0155,Calm,Sad
3.34,0.299,3.8,2.99,2.24,0.0128,Calm,Sad
3.15,0.318,3.74,2.85,2.11,0.0114,Calm,Sad
3.18,0.315,3.73,2.93,2.08,0.00225,Calm,Sad
3.26,0.307,3.52,3.12,2.05,-0.0056,Calm,Sad
3.2,0.312,3.44,3.28,2.11,-0.00942,Calm,Sad
3.06,0.326,3.21,3.43,1.98,-0.0127,Calm,Sad
3.02,0.331,3.45,3.44,2.21,-0.0184,Calm,Sad
2.93,0.342,4.17,3.46,3.23,-0.00952,Calm,Sad
3.78,0.264,4.81,4.83,3.38,0.0116,Calm,Sad
4.61,0.217,4.93,6.32,3.38,0.0113,Calm,Sad
4.96,0.202,4.98,7.18,3.43,0.0122,Calm,Sad
5.02,0.199,5.18,7.52,3.56,0.0129,Calm,Sad
5.09,0.197,5.32,7.64,3.69,0.0104,Calm,Sad
5.2,0.192,5.36,7.78,3.75,0.00979,Calm,Sad
5.21,0.192,5.54,7.85,3.78,0.00991,Calm,Sad
5.36,0.186,5.58,7.9,3.79,0.00727,Calm,Sad
5.55,0.18,5.63,8.01,3.8,0.00464,Calm,Sad
5.58,0.179,5.65,8.06,3.62,0.00414,Calm,Sad
5.67,0.176,5.45,8.11,3.21,0.00478,Calm,Sad
5.61,0.178,5.23,8.11,3.07,0.00491,Calm,Sad
5.39,0.185,5.19,8,3.1,0.00356,Calm,Sad
5.24,0.191,5.13,7.79,3.03,0.000753,Calm,Sad
5.22,0.192,4.89,7.56,2.75,0.000335,Calm,Sad
5.15,0.194,4.76,7.36,2.65,0.00217,Calm,Sad
5.05,0.198,4.58,7.21,2.64,0.00251,Calm,Sad
5.08,0.197,4.33,7.19,2.51,0.00359,Calm,Sad
5.04,0.198,4.34,7.02,2.56,0.0118,Calm,Sad
5.17,0.193,4.17,6.74,2.49,0.0152,Calm,Sad
5.18,0.193,3.99,6.56,2.51,0.015,Calm,Sad
5.03,0.199,3.92,6.26,2.52,0.0155,Calm,Sad
4.99,0.2,3.91,5.95,2.62,0.0162,Calm,Sad
4.96,0.202,3.91,5.74,2.56,0.0173,Calm,Sad
4.96,0.202,3.89,5.5,2.53,0.0169,Calm,Sad
4.98,0.201,4.2,5.24,2.5,0.0157,Calm,Sad
4.99,0.2,4.31,5.02,2.37,0.0145,Calm,Sad
4.99,0.2,4.44,5,2.15,0.0145,Calm,Sad
4.83,0.207,4.44,4.74,2.19,0.0146,Calm,Sad
4.44,0.225,4.43,4.29,2.28,0.0115,Calm,Sad
3.87,0.258,4.38,3.89,2.4,0.00205,Calm,Sad
3.56,0.281,4.42,3.68,2.41,-0.00671,Calm,Sad
3.43,0.292,4.43,3.64,2.37,-0.0133,Calm,Sad
3.28,0.305,4.4,3.75,2.29,-0.0198,Calm,Sad
3.22,0.311,4.39,3.86,2.28,-0.021,Calm,Sad
3.18,0.315,4.37,3.74,2.24,-0.0168,Calm,Sad
3.02,0.331,4.17,3.59,2.26,-0.0137,Calm,Sad
2.88,0.347,3.97,3.59,2.21,-0.0206,Calm,Sad
2.8,0.357,3.82,3.64,2.25,-0.0308,Calm,Sad
2.8,0.357,3.71,3.59,2.25,-0.0356,Calm,Sad
2.79,0.359,3.58,3.56,2.16,-0.0274,Calm,Sad
2.75,0.364,3.59,3.56,2.08,-0.0109,Calm,Sad
2.64,0.379,3.45,3.6,2.2,0.00398,Calm,Sad
2.62,0.382,3.52,3.57,2.23,0.0132,Calm,Sad
2.66,0.376,3.59,3.45,2.25,0.0248,Calm,Sad
2.6,0.385,3.67,3.73,2.3,0.0394,Calm,Sad
2.6,0.385,3.68,3.99,2.3,0.0284,Calm,Sad
2.67,0.374,3.76,3.94,2.28,0.00961,Calm,Sad
2.61,0.383,3.63,3.99,2.3,0.00274,Calm,Sad
2.43,0.412,3.78,4.17,2.25,0.0134,Calm,Sad
2.28,0.439,3.79,4.23,2.26,0.0236,Calm,Sad
2.45,0.408,3.83,4.23,2.23,0.0118,Calm,Sad
2.64,0.379,3.85,4.24,2.19,0.0158,Calm,Sad
2.77,0.361,3.92,4.24,2.16,0.0313,Calm,Sad
2.84,0.352,3.9,4.25,2.16,0.0434,Calm,Sad
2.84,0.352,3.83,4.16,2.13,0.043,Calm,Sad
2.84,0.353,3.65,3.87,2.25,0.045,Calm,Sad
2.8,0.357,3.69,3.74,2.4,0.0558,Calm,Sad
2.73,0.366,3.65,3.7,2.38,0.0622,Calm,Sad
2.86,0.349,3.77,3.45,2.4,0.03,Calm,Sad
2.94,0.341,3.67,2.95,2.35,0.0103,Calm,Sad
2.89,0.346,3.62,2.65,2.31,0.000731,Calm,Sad
2.82,0.355,3.65,2.82,2.33,-0.0018,Calm,Sad
2.65,0.378,3.82,2.89,2.32,-0.012,Calm,Sad
