alpha,arousal1,betha,theta,gamma,valence1,'Stimuli (Audio)',Response
5.67,0.176,4.97,6.3,3,-0.0247,Agressive,Agressive
5.67,0.176,4.95,6.29,3,-0.0243,Agressive,Agressive
5.67,0.176,4.93,6.29,2.86,-0.0245,Agressive,Agressive
5.67,0.177,4.86,6.28,2.53,-0.0246,Agressive,Agressive
5.62,0.178,3.97,6.23,1.81,-0.0254,Agressive,Agressive
5.16,0.194,3.03,5.86,1.79,-0.0275,Agressive,Agressive
4.09,0.245,2.92,4.92,1.75,-0.0214,Agressive,Agressive
3.68,0.272,2.87,3.8,1.68,-0.00596,Agressive,Agressive
3.68,0.272,2.9,3.57,2.22,0.00587,Agressive,Agressive
3.4,0.294,3.04,3.6,2.39,0.0205,Agressive,Agressive
2.82,0.355,2.98,3.95,2.58,0.0507,Agressive,Agressive
2.47,0.404,2.91,4.24,2.57,0.0628,Agressive,Agressive
2.52,0.397,2.96,4.29,2.61,0.0427,Agressive,Agressive
2.81,0.355,3.02,4.29,2.64,-0.0196,Agressive,Agressive
3.21,0.312,3.06,4.29,2.62,-0.044,Agressive,Agressive
3.39,0.295,3.09,4.27,2.65,-0.0382,Agressive,Agressive
3.47,0.288,3.06,4.27,2.68,-0.0282,Agressive,Agressive
3.45,0.29,3.08,4.23,2.76,-0.0258,Agressive,Agressive
3.37,0.297,3.06,4.29,2.74,-0.0356,Agressive,Agressive
3.36,0.298,2.9,4.47,2.66,-0.0493,Agressive,Agressive
3.43,0.292,2.88,4.44,2.5,-0.0522,Agressive,Agressive
3.4,0.294,2.83,4.21,2.37,-0.0576,Agressive,Agressive
3.36,0.298,2.79,3.96,2.46,-0.0618,Agressive,Agressive
3.36,0.297,2.69,3.89,2.43,-0.0566,Agressive,Agressive
3.22,0.311,2.68,3.78,2.46,-0.0498,Agressive,Agressive
2.9,0.345,2.59,3.71,2.5,-0.0504,Agressive,Agressive
2.58,0.387,2.51,3.72,2.41,-0.0738,Agressive,Agressive
2.48,0.403,2.38,3.74,2.47,-0.105,Agressive,Agressive
2.47,0.405,2.39,3.66,2.45,-0.115,Agressive,Agressive
2.45,0.408,2.35,3.27,2.51,-0.119,Agressive,Agressive
2.32,0.431,2.69,2.71,2.4,-0.117,Agressive,Agressive
2.14,0.467,2.82,2.55,2.42,-0.0868,Agressive,Agressive
2.42,0.414,2.81,2.9,2.42,-0.0894,Agressive,Agressive
2.43,0.411,2.87,3.43,2.29,-0.113,Agressive,Agressive
2.28,0.438,2.86,3.74,2.26,-0.0992,Agressive,Agressive
2.22,0.45,2.87,3.87,2.37,-0.0768,Agressive,Agressive
2.28,0.438,3.02,3.96,2.4,-0.082,Agressive,Agressive
2.33,0.43,3.14,4.02,2.39,-0.105,Agressive,Agressive
2.34,0.427,3.12,4.04,2.27,-0.117,Agressive,Agressive
2.34,0.427,3.15,4.04,2.18,-0.117,Agressive,Agressive
2.41,0.416,3.21,4.03,2.05,-0.113,Agressive,Agressive
2.57,0.389,2.98,4.04,2.13,-0.0909,Agressive,Agressive
2.61,0.383,2.94,4.13,2.12,-0.0689,Agressive,Agressive
2.66,0.376,3,4.15,2.16,-0.0146,Agressive,Agressive
2.8,0.357,3.02,3.92,2.18,0.0312,Agressive,Agressive
2.86,0.35,3.14,3.77,2.18,0.0477,Agressive,Agressive
2.83,0.353,3.39,3.75,2.14,0.0587,Agressive,Agressive
2.8,0.358,3.4,3.75,2.25,0.0672,Agressive,Agressive
2.76,0.362,3.4,3.76,2.24,0.0774,Agressive,Agressive
2.77,0.361,3.47,3.77,2.27,0.0779,Agressive,Agressive
2.8,0.358,3.53,3.76,2.28,0.0769,Agressive,Agressive
3.23,0.31,2.54,3.68,1.42,-0.00102,Agressive,Sad
3.09,0.324,2.55,3.64,1.36,-0.0249,Agressive,Sad
2.87,0.348,2.78,3.81,1.29,-0.0651,Agressive,Sad
2.83,0.353,2.82,3.94,1.2,-0.0895,Agressive,Sad
2.82,0.355,2.84,4,1.19,-0.0865,Agressive,Sad
2.64,0.379,2.9,3.97,1.11,-0.0907,Agressive,Sad
2.48,0.403,2.85,3.94,1.07,-0.0697,Agressive,Sad
2.53,0.395,2.92,3.95,1.09,-0.0527,Agressive,Sad
2.69,0.372,2.9,3.97,1.16,-0.0565,Agressive,Sad
2.62,0.382,3.17,4.08,1.34,-0.0526,Agressive,Sad
2.31,0.434,3.42,4.23,1.35,-0.0348,Agressive,Sad
2.11,0.473,3.57,4.28,1.51,-0.0508,Agressive,Sad
2.62,0.381,3.57,4.28,1.57,-0.0747,Agressive,Sad
3.21,0.311,3.47,4.36,1.58,-0.0458,Agressive,Sad
3.74,0.267,3.48,4.81,1.59,-0.0192,Agressive,Sad
3.98,0.251,3.5,5.14,1.6,-0.0155,Agressive,Sad
4.02,0.249,3.5,5.21,1.61,-0.0193,Agressive,Sad
4.02,0.249,3.51,5.22,1.64,-0.023,Agressive,Sad
3.99,0.251,3.48,5.28,1.62,-0.0244,Agressive,Sad
3.97,0.252,3.41,5.38,1.57,-0.023,Agressive,Sad
4,0.25,3.24,5.39,1.41,-0.0226,Agressive,Sad
4.05,0.247,2.8,5.35,1.33,-0.0226,Agressive,Sad
4.04,0.247,2.57,5.32,1.27,-0.0181,Agressive,Sad
3.91,0.255,2.45,5.29,1.15,-0.0141,Agressive,Sad
3.58,0.28,2.52,5.13,1.15,-0.0216,Agressive,Sad
2.99,0.334,2.63,4.69,1.19,-0.0461,Agressive,Sad
2.82,0.355,2.72,4.31,1.32,-0.0404,Agressive,Sad
2.92,0.343,2.89,4.21,1.34,-0.0361,Agressive,Sad
3.44,0.291,2.91,4.12,1.38,-0.0136,Agressive,Sad
3.83,0.261,2.94,3.82,1.5,-0.00388,Agressive,Sad
3.89,0.257,2.95,3.42,1.62,-0.00583,Agressive,Sad
3.84,0.261,2.99,3.37,1.63,-0.00538,Agressive,Sad
3.77,0.265,3.11,3.31,1.64,-0.00109,Agressive,Sad
3.72,0.269,3.09,3.29,1.66,0.00144,Agressive,Sad
3.72,0.269,3.04,3.3,1.67,0.00115,Agressive,Sad
3.81,0.262,2.91,3.21,1.74,0.00186,Agressive,Sad
3.87,0.259,2.94,3.09,1.73,-0.00334,Agressive,Sad
3.86,0.259,2.75,3.02,1.59,-0.00654,Agressive,Sad
3.69,0.271,2.7,3.12,1.67,-0.00302,Agressive,Sad
3.18,0.314,2.62,2.97,1.58,-0.00997,Agressive,Sad
2.7,0.37,2.62,2.69,1.55,-0.0201,Agressive,Sad
2.58,0.387,2.63,2.72,1.5,-0.00514,Agressive,Sad
2.58,0.388,2.47,2.98,1.55,-0.0169,Agressive,Sad
2.61,0.382,2.44,3.3,1.63,-0.0454,Agressive,Sad
2.63,0.38,2.45,3.88,1.72,-0.0421,Agressive,Sad
2.48,0.404,2.47,4.37,1.7,-0.0493,Agressive,Sad
2.13,0.469,2.42,4.55,1.6,-0.0668,Agressive,Sad
1.64,0.61,2.32,4.58,1.62,-0.0452,Agressive,Sad
1.55,0.647,2.32,4.56,1.53,0.0342,Agressive,Sad
1.6,0.627,2.31,4.52,1.55,0.0626,Agressive,Sad
1.65,0.607,2.4,4.49,1.56,0.0697,Agressive,Sad
1.91,0.523,2.56,4.55,1.56,0.0874,Agressive,Sad
2.35,0.426,2.64,4.8,1.57,0.131,Agressive,Sad
2.63,0.381,2.82,5.03,1.66,0.16,Agressive,Sad
2.74,0.365,2.84,5.14,1.66,0.173,Agressive,Sad
2.91,0.344,2.88,5.11,1.61,0.132,Agressive,Sad
2.94,0.34,2.87,4.93,1.64,0.121,Agressive,Sad
2.96,0.338,2.91,4.82,1.75,0.121,Agressive,Sad
2.97,0.337,3.05,4.81,1.78,0.127,Agressive,Sad
2.99,0.335,3.07,4.82,1.75,0.119,Agressive,Sad
3.12,0.321,3.13,4.87,1.83,0.0925,Agressive,Sad
3.19,0.313,3.07,4.95,1.95,0.0882,Agressive,Sad
3.11,0.321,3.07,4.9,2.14,0.0623,Agressive,Sad
3.1,0.323,2.99,4.63,2.22,0.0181,Agressive,Sad
3.23,0.31,2.91,4.52,2.16,-0.00007,Agressive,Sad
3.29,0.304,2.95,4.91,2.19,-0.0056,Agressive,Sad
3.29,0.304,3.04,5.23,2.46,-0.00316,Agressive,Sad
3.37,0.297,3.16,5.43,2.68,-0.0042,Agressive,Sad
3.48,0.287,3.12,5.57,2.74,-0.00469,Agressive,Sad
3.58,0.279,2.99,5.67,2.75,-0.00545,Agressive,Sad
3.61,0.277,2.99,5.73,2.75,-0.00493,Agressive,Sad
3.57,0.28,3.06,5.71,2.86,-0.00634,Agressive,Sad
3.56,0.281,3.07,5.74,2.82,-0.00675,Agressive,Sad
3.65,0.274,3.06,5.77,2.71,-0.00112,Agressive,Sad
3.72,0.269,3.08,5.77,2.75,-0.000366,Agressive,Sad
3.63,0.276,3.07,5.66,2.77,-0.00401,Agressive,Sad
3.51,0.285,2.97,5.34,2.67,-0.00702,Agressive,Sad
3.44,0.291,2.84,4.93,2.54,-0.00629,Agressive,Sad
3.37,0.297,2.86,4.57,2.27,-0.0151,Agressive,Sad
3.31,0.302,2.84,4.33,2.23,-0.0355,Agressive,Sad
3.23,0.309,2.95,4.06,2.39,-0.0508,Agressive,Sad
3.18,0.314,2.91,3.94,2.34,-0.0582,Agressive,Sad
3.2,0.312,2.85,3.9,2.28,-0.0602,Agressive,Sad
3.13,0.32,2.83,3.67,2.27,-0.0706,Agressive,Sad
2.89,0.346,2.79,3.55,2.23,-0.0963,Agressive,Sad
2.75,0.364,2.72,3.53,2.08,-0.093,Agressive,Sad
2.67,0.375,2.66,3.52,2.12,-0.09,Agressive,Sad
2.69,0.372,2.71,3.54,2.1,-0.109,Agressive,Sad
2.82,0.354,2.6,3.55,2.08,-0.11,Agressive,Sad
2.85,0.351,2.58,3.57,2.06,-0.0921,Agressive,Sad
2.69,0.371,2.43,3.52,2.03,-0.0776,Agressive,Sad
2.59,0.386,2.22,3.31,1.74,-0.0623,Agressive,Sad
2.55,0.392,2.17,2.91,1.69,-0.0507,Agressive,Sad
2.52,0.397,2.2,2.62,1.62,-0.0422,Agressive,Sad
2.4,0.417,2.37,2.72,1.64,-0.0208,Agressive,Sad
2.17,0.461,2.37,3.09,1.62,0.00602,Agressive,Sad
2.07,0.482,2.39,3.54,1.53,0.0122,Agressive,Sad
2.16,0.462,2.42,3.78,1.51,0.0156,Agressive,Sad
2.16,0.463,2.4,3.85,1.48,0.0658,Agressive,Sad
1.94,0.514,2.35,3.85,1.38,0.151,Agressive,Sad
1.98,0.504,2.4,3.86,1.38,0.121,Agressive,Sad
1.99,0.503,2.59,4.02,1.48,0.1,Agressive,Sad
2.02,0.495,2.67,4.34,1.6,0.0331,Agressive,Sad
2.19,0.457,2.69,4.51,1.6,-0.0121,Agressive,Sad
2.44,0.41,2.69,4.57,1.72,-0.0164,Agressive,Sad
2.61,0.383,2.57,4.6,1.7,-0.0247,Agressive,Sad
2.68,0.374,2.76,4.66,1.81,-0.0355,Agressive,Sad
1.99,0.502,2.83,3.02,2.24,0.0575,Agressive,Agressive
2.2,0.455,2.92,3.05,2.2,0.0705,Agressive,Agressive
2.25,0.445,2.88,3.1,2.18,0.0587,Agressive,Agressive
2.28,0.438,2.84,3.31,2.09,0.0745,Agressive,Agressive
2.28,0.438,2.81,3.42,1.98,0.121,Agressive,Agressive
2.32,0.432,2.68,3.46,1.78,0.193,Agressive,Agressive
2.31,0.433,2.64,3.45,1.8,0.234,Agressive,Agressive
2.3,0.434,2.68,3.37,1.91,0.223,Agressive,Agressive
2.36,0.424,2.64,3.32,1.83,0.19,Agressive,Agressive
2.43,0.412,2.55,3.32,1.84,0.155,Agressive,Agressive
2.39,0.418,2.71,3.56,1.71,0.141,Agressive,Agressive
2.32,0.431,2.54,3.76,1.64,0.134,Agressive,Agressive
2.26,0.442,2.62,3.73,1.63,0.168,Agressive,Agressive
2.52,0.397,2.55,3.7,1.62,0.0997,Agressive,Agressive
2.77,0.361,2.68,3.78,1.64,0.0461,Agressive,Agressive
2.78,0.36,2.69,3.8,1.59,0.0382,Agressive,Agressive
2.8,0.357,2.71,3.75,1.6,0.035,Agressive,Agressive
2.85,0.351,2.71,3.8,1.64,0.013,Agressive,Agressive
2.85,0.351,2.82,3.99,1.52,-0.00242,Agressive,Agressive
2.82,0.355,3.01,4.14,1.51,-0.00801,Agressive,Agressive
2.91,0.343,2.99,4.1,1.54,-0.0185,Agressive,Agressive
2.99,0.334,2.87,3.93,1.4,-0.0249,Agressive,Agressive
3.05,0.328,2.92,3.82,1.62,-0.0263,Agressive,Agressive
3.11,0.322,2.97,3.8,1.63,-0.0206,Agressive,Agressive
2.96,0.337,3.28,3.7,1.63,-0.0189,Agressive,Agressive
2.88,0.347,3.23,3.59,1.71,-0.0214,Agressive,Agressive
2.85,0.35,3.26,3.58,1.88,-0.0391,Agressive,Agressive
2.8,0.357,3.29,3.72,1.87,-0.0376,Agressive,Agressive
2.79,0.358,3.31,3.87,2.02,-0.0188,Agressive,Agressive
2.87,0.348,3.29,3.75,2.12,-0.0147,Agressive,Agressive
2.95,0.339,3.29,3.64,2.26,-0.00322,Agressive,Agressive
2.95,0.339,3.32,3.82,2.25,0.0125,Agressive,Agressive
2.85,0.351,3.35,4.02,2.26,0.0224,Agressive,Agressive
2.69,0.372,3.34,4.07,2.4,0.0208,Agressive,Agressive
2.55,0.393,3.18,4.06,2.46,0.0127,Agressive,Agressive
2.62,0.382,3.06,4.03,2.5,-0.005,Agressive,Agressive
2.64,0.379,3.32,4.14,2.66,-0.00397,Agressive,Agressive
2.71,0.368,3.32,4.4,2.64,0.0224,Agressive,Agressive
2.9,0.345,3.39,4.78,2.68,0.034,Agressive,Agressive
3.03,0.33,3.52,5.01,2.82,0.0353,Agressive,Agressive
3,0.333,3.42,5.11,2.82,0.0403,Agressive,Agressive
2.95,0.339,3.5,5.18,2.79,0.0539,Agressive,Agressive
3.13,0.32,3.44,5.21,2.78,0.0487,Agressive,Agressive
3.28,0.304,3.45,5.24,2.73,0.0407,Agressive,Agressive
3.33,0.3,3.4,5.24,2.62,0.0404,Agressive,Agressive
3.37,0.297,3.38,5.25,2.64,0.0476,Agressive,Agressive
3.32,0.301,3.36,5.25,2.63,0.0604,Agressive,Agressive
3.31,0.302,3.12,5.2,2.55,0.0618,Agressive,Agressive
3.32,0.301,3.08,5.07,2.53,0.0497,Agressive,Agressive
3.25,0.307,2.98,4.7,2.42,0.0358,Agressive,Agressive
3.24,0.309,2.75,4.26,2.46,0.0266,Agressive,Agressive
3.24,0.309,2.57,3.98,2.4,0.0221,Agressive,Agressive
3.08,0.325,2.43,3.79,2.41,0.0182,Agressive,Agressive
2.85,0.351,2.49,3.51,2.4,0.0218,Agressive,Agressive
2.78,0.359,2.44,3.13,2.4,0.0184,Agressive,Agressive
2.7,0.37,2.57,3.19,2.37,-0.00279,Agressive,Agressive
2.56,0.391,2.53,3.5,2.33,-0.0314,Agressive,Agressive
2.53,0.395,2.52,3.97,2.28,-0.0352,Agressive,Agressive
2.48,0.404,2.59,4.26,2.33,-0.0386,Agressive,Agressive
2.29,0.437,2.76,4.26,2.33,-0.0351,Agressive,Agressive
2.07,0.483,2.73,4.3,2.19,0.0245,Agressive,Agressive
1.89,0.529,2.8,4.45,1.97,0.11,Agressive,Agressive
1.98,0.504,2.77,4.53,2.07,0.125,Agressive,Agressive
2.07,0.484,2.83,4.53,2.1,0.141,Agressive,Agressive
2.13,0.469,2.99,4.54,2.41,0.162,Agressive,Agressive
2.18,0.458,3.08,4.77,2.4,0.214,Agressive,Agressive
2.16,0.462,3.05,5.31,2.39,0.278,Agressive,Agressive
2.4,0.417,3.06,5.64,2.38,0.222,Agressive,Agressive
2.79,0.359,3.06,5.67,2.3,0.161,Agressive,Agressive
3.02,0.331,2.96,5.69,2.38,0.122,Agressive,Agressive
3.12,0.321,2.96,5.72,2.39,0.0938,Agressive,Agressive
3.2,0.313,3,5.74,2.37,0.0716,Agressive,Agressive
3.26,0.307,3.08,5.73,2.41,0.0564,Agressive,Agressive
3.24,0.309,3.07,5.72,2.43,0.0488,Agressive,Agressive
3.2,0.312,3.09,5.72,2.25,0.0443,Agressive,Agressive
3.17,0.315,2.93,5.71,2.09,0.0373,Agressive,Agressive
3.13,0.32,2.84,5.6,2.17,0.0326,Agressive,Agressive
3.13,0.32,2.82,5.13,2.23,0.0335,Agressive,Agressive
3.02,0.331,2.82,4.43,2.27,0.0252,Agressive,Agressive
2.81,0.356,2.88,4.06,2.62,-0.00899,Agressive,Agressive
2.67,0.375,3.13,3.81,2.71,-0.0395,Agressive,Agressive
3.01,0.332,3.33,3.61,2.86,-0.0226,Agressive,Agressive
3.42,0.292,3.7,4.05,2.95,-0.0161,Agressive,Agressive
3.58,0.279,3.73,4.37,2.99,-0.0186,Agressive,Agressive
3.65,0.274,3.77,4.4,2.99,-0.0199,Agressive,Agressive
3.66,0.274,3.73,4.41,3.04,-0.0236,Agressive,Agressive
3.71,0.27,3.81,4.42,3.13,-0.0249,Agressive,Agressive
3.78,0.265,4,4.45,3.11,-0.0219,Agressive,Agressive
3.85,0.26,4.03,4.61,3.06,-0.0183,Agressive,Agressive
3.88,0.258,4.04,4.75,3.12,-0.0154,Agressive,Agressive
3.84,0.26,4.02,4.78,2.84,-0.0143,Agressive,Agressive
3.79,0.264,3.84,4.79,2.78,-0.0132,Agressive,Agressive
3.6,0.278,3.83,4.6,2.68,-0.0167,Agressive,Agressive
3.19,0.314,3.52,4.23,2.73,-0.0189,Agressive,Agressive
3.35,0.298,3.49,4.33,2.65,-0.00811,Agressive,Agressive
3.66,0.273,3.52,4.49,2.6,-0.00982,Agressive,Agressive
3.75,0.267,3.53,4.54,2.55,-0.00908,Agressive,Agressive
3.68,0.272,3.36,4.56,2.43,-0.00772,Agressive,Agressive
3.63,0.276,3.15,4.61,2.49,-0.0103,Agressive,Agressive
3.6,0.278,3.15,4.71,2.51,-0.0184,Agressive,Agressive
3.57,0.28,3.29,4.74,2.61,-0.02,Agressive,Agressive
3.75,0.266,3.37,4.87,2.68,-0.0171,Agressive,Agressive
3.92,0.255,3.37,5.23,2.67,-0.0278,Agressive,Agressive
3.99,0.251,3.32,5.49,2.6,-0.0369,Agressive,Agressive
3.95,0.253,3.36,5.52,2.58,-0.0437,Agressive,Agressive
3.74,0.267,3.55,5.46,2.67,-0.0561,Agressive,Agressive
3.12,0.32,4.09,5.31,3.93,0.00999,Calm,Calm
3.31,0.302,4.11,5.54,3.86,-0.000976,Calm,Calm
3.33,0.3,4.13,5.66,3.87,-0.00491,Calm,Calm
3.41,0.294,4.13,5.72,3.82,0.00104,Calm,Calm
3.59,0.279,4.06,5.7,3.77,-0.000785,Calm,Calm
3.74,0.268,4.11,5.56,3.72,-0.00819,Calm,Calm
3.87,0.258,4,5.47,3.49,-0.00827,Calm,Calm
3.94,0.254,3.96,5.39,3.19,-0.00475,Calm,Calm
3.94,0.254,3.99,5.24,2.95,0.00208,Calm,Calm
4,0.25,3.78,5.26,2.8,0.0119,Calm,Calm
4.14,0.242,3.59,5.41,2.49,0.0123,Calm,Calm
4.25,0.235,3.58,5.33,2.31,0.0121,Calm,Calm
4.29,0.233,3.61,5.14,2.15,0.0122,Calm,Calm
4.3,0.233,3.65,4.98,2,0.0123,Calm,Calm
4.3,0.233,3.57,4.84,1.95,0.0122,Calm,Calm
4.23,0.236,3.54,4.89,1.84,0.0168,Calm,Calm
4.15,0.241,3.73,5.02,1.76,0.0279,Calm,Calm
4.06,0.246,3.72,5.02,1.77,0.0358,Calm,Calm
3.97,0.252,3.64,5.06,1.78,0.0349,Calm,Calm
3.96,0.252,3.57,5.22,1.57,0.0282,Calm,Calm
3.74,0.267,3.65,5.22,1.81,0.0219,Calm,Calm
3.43,0.292,3.54,5.08,1.81,0.0158,Calm,Calm
3.08,0.325,3.51,4.99,2.14,0.0312,Calm,Calm
2.8,0.357,3.36,4.92,2.19,0.0588,Calm,Calm
2.84,0.352,3.48,4.96,2.26,0.0569,Calm,Calm
2.66,0.375,3.5,4.97,2.39,0.0536,Calm,Calm
2.51,0.399,3.23,4.87,2.43,0.0418,Calm,Calm
2.27,0.441,3.07,4.78,2.56,-0.0108,Calm,Calm
2.25,0.445,3.1,4.7,2.59,-0.0572,Calm,Calm
2.32,0.43,3.13,4.46,2.62,-0.0448,Calm,Calm
2.36,0.424,3.13,4.12,2.67,-0.0562,Calm,Calm
2.35,0.426,3,4,2.57,-0.0494,Calm,Calm
2.37,0.422,2.92,4.01,2.58,-0.0201,Calm,Calm
2.53,0.395,2.86,4.01,2.54,-0.000719,Calm,Calm
2.7,0.37,2.72,3.93,2.49,0.00749,Calm,Calm
2.7,0.37,2.49,3.72,2.39,0.00541,Calm,Calm
2.6,0.384,2.48,3.65,2.29,0.00663,Calm,Calm
2.59,0.387,2.36,3.64,2.22,0.0117,Calm,Calm
2.62,0.382,2.33,3.48,2.08,0.0203,Calm,Calm
2.69,0.372,2.32,3.72,2.05,0.0334,Calm,Calm
2.72,0.368,2.21,4.08,1.96,0.0484,Calm,Calm
2.76,0.362,2.3,4.09,1.85,0.0653,Calm,Calm
2.9,0.345,2.62,4.02,1.81,0.0443,Calm,Calm
2.98,0.336,2.71,4.16,1.67,0.0266,Calm,Calm
2.94,0.34,3.14,4.24,1.53,0.0244,Calm,Calm
2.83,0.353,3.15,4.32,1.59,0.0218,Calm,Calm
2.86,0.349,3.32,4.58,1.66,0.0214,Calm,Calm
3.05,0.328,3.33,4.75,1.67,0.0222,Calm,Calm
3.15,0.318,3.33,4.8,1.79,0.017,Calm,Calm
3.12,0.321,3.35,4.81,1.8,0.0102,Calm,Calm
3,0.333,3.36,4.7,1.81,0.00382,Calm,Calm
2.89,0.346,3.36,4.55,2.07,-0.00621,Calm,Calm
2.81,0.356,3.53,4.54,2.54,-0.00386,Calm,Calm
2.6,0.385,3.48,4.5,2.58,0.0111,Calm,Calm
2.4,0.417,3.31,4.39,2.61,0.0152,Calm,Calm
2.37,0.421,3.39,4.33,2.87,-0.00208,Calm,Calm
2.89,0.346,3.39,4.44,2.92,0.00241,Calm,Calm
3.17,0.316,3.38,4.76,3.19,0.0249,Calm,Calm
3.16,0.317,3.5,5.07,3.3,0.0616,Calm,Calm
3.17,0.315,3.53,5.23,3.35,0.0836,Calm,Calm
3.2,0.312,3.62,5.27,3.38,0.09,Calm,Calm
3.25,0.308,3.64,5.26,3.39,0.0898,Calm,Calm
3.35,0.299,3.59,5.28,3.27,0.0846,Calm,Calm
3.38,0.296,3.39,5.3,3.18,0.0824,Calm,Calm
3.38,0.296,3.39,5.28,3.16,0.0802,Calm,Calm
3.44,0.291,3.43,5.27,3.15,0.0735,Calm,Calm
3.44,0.29,3.27,5.27,3.11,0.0764,Calm,Calm
3.28,0.305,3.3,5.06,3.17,0.0951,Calm,Calm
3.08,0.325,3.22,4.55,2.91,0.0992,Calm,Calm
3.07,0.326,3.11,4.04,2.91,0.0843,Calm,Calm
3.04,0.329,3.07,3.81,2.87,0.0787,Calm,Calm
3.02,0.332,2.99,3.82,2.9,0.0718,Calm,Calm
2.98,0.336,3.19,4.08,2.94,0.0697,Calm,Calm
3.04,0.329,3.26,4.23,2.95,0.0547,Calm,Calm
3.18,0.315,3.42,4.26,2.96,0.0411,Calm,Calm
3.29,0.304,3.44,4.29,2.97,0.033,Calm,Calm
3.35,0.298,3.46,4.34,2.96,0.0313,Calm,Calm
3.36,0.297,3.46,4.4,2.9,0.0293,Calm,Calm
3.43,0.292,3.53,4.39,2.86,0.0288,Calm,Calm
3.61,0.277,3.5,4.38,2.89,0.0328,Calm,Calm
3.84,0.261,3.51,4.4,3.02,0.0307,Calm,Calm
3.95,0.253,3.59,4.37,2.99,0.0291,Calm,Calm
