alpha,arousal1,betha,theta,gamma,valence1,'Stimuli (Audio)',Response
2.01,0.496,3.14,2.61,2.18,0.0827,Agressive,Agressive
2.35,0.425,3.23,2.74,2.36,0.0243,Agressive,Agressive
2.67,0.375,3.24,2.73,2.4,0.0237,Agressive,Agressive
2.72,0.368,3.21,2.85,2.41,0.0334,Agressive,Agressive
2.72,0.368,3.16,3.09,2.36,0.0279,Agressive,Agressive
2.79,0.359,3.08,3.09,2.31,0.015,Agressive,Agressive
2.87,0.348,2.94,3.08,2.25,0.0111,Agressive,Agressive
2.92,0.343,2.79,3.03,2.22,0.00949,Agressive,Agressive
3,0.333,2.73,3.08,2.08,-0.000844,Agressive,Agressive
3.02,0.331,2.66,3.18,1.95,-0.0141,Agressive,Agressive
3,0.333,2.63,3.14,1.94,-0.0151,Agressive,Agressive
3,0.334,2.53,3.48,1.71,-0.00649,Agressive,Agressive
3.11,0.322,2.35,3.89,1.36,0.00874,Agressive,Agressive
3.22,0.31,2.56,3.92,1.44,0.00674,Agressive,Agressive
3.29,0.304,2.6,3.91,1.47,0.00234,Agressive,Agressive
3.26,0.306,2.89,4.07,2.34,0.0043,Agressive,Agressive
3.21,0.312,3.18,4.08,2.56,0.00897,Agressive,Agressive
3.3,0.303,3.55,4.15,2.6,0.0386,Agressive,Agressive
3.32,0.301,3.64,4.47,2.6,0.0569,Agressive,Agressive
3.24,0.308,3.64,4.68,2.66,0.0625,Agressive,Agressive
3.28,0.305,3.66,4.74,2.65,0.0682,Agressive,Agressive
3.44,0.291,3.69,4.74,2.71,0.0705,Agressive,Agressive
3.53,0.283,3.7,4.57,2.73,0.0696,Agressive,Agressive
3.45,0.29,3.7,4.47,2.7,0.0679,Agressive,Agressive
3.27,0.306,3.71,4.47,2.76,0.0785,Agressive,Agressive
3.27,0.306,3.72,4.42,2.77,0.0813,Agressive,Agressive
3.3,0.303,3.5,4.3,2.23,0.0776,Agressive,Agressive
3.28,0.305,3.46,4.29,2.62,0.0767,Agressive,Agressive
3.17,0.315,2.94,4.2,2.73,0.0633,Agressive,Agressive
3.12,0.32,2.92,3.86,2.73,0.0547,Agressive,Agressive
3.14,0.319,2.93,3.63,2.75,0.0552,Agressive,Agressive
3.02,0.331,2.92,3.5,2.78,0.0377,Agressive,Agressive
2.72,0.367,2.78,3.42,2.82,0.0095,Agressive,Agressive
2.37,0.423,2.73,3.41,2.84,-0.00518,Agressive,Agressive
2.17,0.461,2.66,3.4,2.83,0.0139,Agressive,Agressive
2.2,0.454,2.68,3.52,2.83,0.0251,Agressive,Agressive
2.18,0.459,3.24,3.74,2.85,0.0448,Agressive,Agressive
2.35,0.425,3.7,4.04,2.86,0.0791,Agressive,Agressive
2.65,0.378,3.77,4.39,2.45,0.066,Agressive,Agressive
3.09,0.324,3.81,4.74,2.44,0.0458,Agressive,Agressive
3.36,0.297,3.79,4.91,2.51,0.0395,Agressive,Agressive
3.38,0.296,3.88,4.97,2.46,0.0436,Agressive,Agressive
3.35,0.298,3.86,5.02,2.42,0.046,Agressive,Agressive
3.34,0.299,3.88,5.05,2.22,0.0483,Agressive,Agressive
3.35,0.298,3.88,5.08,2.26,0.0482,Agressive,Agressive
3.35,0.299,3.89,5.12,2.26,0.0457,Agressive,Agressive
3.39,0.295,3.94,5.08,2.29,0.0372,Agressive,Agressive
3.4,0.294,3.72,5.02,2.25,0.0312,Agressive,Agressive
3.33,0.301,3.14,4.92,2.16,0.0263,Agressive,Agressive
3.09,0.324,3.22,4.63,2.36,0.0252,Agressive,Agressive
2.52,0.397,3.18,4.22,2.23,0.00371,Agressive,Agressive
2.29,0.436,3.15,3.93,2.26,-0.0655,Agressive,Agressive
2.52,0.396,3,3.77,2.34,-0.0893,Agressive,Agressive
2.69,0.372,3.16,3.59,2.45,-0.0901,Agressive,Agressive
2.87,0.348,3.15,3.6,2.45,-0.0586,Agressive,Agressive
2.99,0.334,3.16,3.63,2.46,-0.0374,Agressive,Agressive
3.06,0.326,3.16,3.49,2.58,-0.026,Agressive,Agressive
2.98,0.335,2.96,3.5,2.65,-0.0248,Agressive,Agressive
2.94,0.341,3.03,3.47,2.67,-0.0172,Agressive,Agressive
2.99,0.334,3.05,3.45,2.64,-0.0115,Agressive,Agressive
3.52,0.284,3.52,4.74,3.17,-0.0119,Agressive,Agressive
3.59,0.279,3.51,4.77,3.17,-0.00641,Agressive,Agressive
3.71,0.27,3.58,4.83,3.16,0.00116,Agressive,Agressive
3.82,0.262,3.8,4.9,3.42,0.00509,Agressive,Agressive
3.9,0.256,3.87,4.8,3.33,0.00255,Agressive,Agressive
3.89,0.257,3.86,4.6,3.33,0.00571,Agressive,Agressive
3.7,0.27,3.86,4.43,3.42,0.00796,Agressive,Agressive
3.5,0.285,3.9,4.28,3.43,0.0155,Agressive,Agressive
3.39,0.295,3.89,4.21,3.45,0.0306,Agressive,Agressive
3.39,0.295,3.94,4.2,3.48,0.0366,Agressive,Agressive
3.43,0.291,4,4.5,3.49,0.0318,Agressive,Agressive
3.43,0.292,3.96,4.78,3.49,0.0296,Agressive,Agressive
3.32,0.301,4,4.81,3.51,0.0353,Agressive,Agressive
3.18,0.314,3.96,4.72,3.41,0.0514,Agressive,Agressive
3.03,0.33,3.55,4.63,3.25,0.0716,Agressive,Agressive
2.85,0.351,3.63,4.61,3.22,0.0805,Agressive,Agressive
2.83,0.354,3.92,4.56,3.29,0.0768,Agressive,Agressive
3.04,0.329,4.21,4.55,3.36,0.0924,Agressive,Agressive
3.45,0.29,4.18,4.57,3.43,0.102,Agressive,Agressive
3.67,0.273,4.16,4.69,3.44,0.0994,Agressive,Agressive
3.75,0.267,4.14,4.72,3.38,0.0815,Agressive,Agressive
3.82,0.262,4.21,4.55,3.4,0.0668,Agressive,Agressive
4.03,0.248,4.25,4.71,3.42,0.0603,Agressive,Agressive
4.19,0.239,4.29,4.94,3.43,0.047,Agressive,Agressive
4.18,0.239,4.3,5.26,3.44,0.042,Agressive,Agressive
4.14,0.241,4.3,5.65,3.4,0.042,Agressive,Agressive
4.14,0.242,4.24,5.83,3.37,0.0402,Agressive,Agressive
4.13,0.242,3.85,5.88,3.21,0.0348,Agressive,Agressive
4.07,0.246,3.71,5.89,3.16,0.0248,Agressive,Agressive
3.97,0.252,3.69,5.87,3.05,0.00812,Agressive,Agressive
3.86,0.259,3.74,5.83,3.01,-0.00409,Agressive,Agressive
3.82,0.261,3.68,5.84,2.96,-0.00281,Agressive,Agressive
3.64,0.275,3.54,5.79,2.94,-0.0137,Agressive,Agressive
3.27,0.306,3.35,5.65,2.72,-0.0349,Agressive,Agressive
3.03,0.33,3.23,5.49,2.63,-0.0526,Agressive,Agressive
3.01,0.332,3.1,5.29,2.7,-0.0431,Agressive,Agressive
3.15,0.317,3.29,5.1,2.83,-0.0116,Agressive,Agressive
3.43,0.291,3.3,5.16,2.67,0.0214,Agressive,Agressive
3.8,0.263,3.31,5.5,2.69,0.0375,Agressive,Agressive
3.91,0.256,3.24,5.61,2.72,0.0456,Agressive,Agressive
3.91,0.256,3.26,5.63,2.76,0.0583,Agressive,Agressive
3.9,0.256,3.11,5.67,2.74,0.0736,Agressive,Agressive
3.9,0.256,3.13,5.69,2.76,0.0867,Agressive,Agressive
3.89,0.257,3.16,5.69,2.81,0.0925,Agressive,Agressive
3.88,0.258,3.16,5.69,2.83,0.0952,Agressive,Agressive
3.88,0.258,3.19,5.64,2.85,0.0956,Agressive,Agressive
3.91,0.256,3.05,5.5,2.74,0.0735,Agressive,Agressive
3.85,0.26,2.92,5.44,2.65,0.056,Agressive,Agressive
3.6,0.278,2.76,5.29,2.81,0.0552,Agressive,Agressive
3.17,0.315,2.66,5.03,2.73,0.0514,Agressive,Agressive
2.69,0.372,2.65,5,2.81,0.0243,Agressive,Agressive
2.5,0.399,2.75,5,2.86,-0.00891,Agressive,Agressive
2.44,0.41,2.92,4.98,2.86,-0.0855,Agressive,Agressive
3.01,0.332,3.01,5.24,2.81,-0.052,Agressive,Agressive
3.53,0.284,3.09,5.42,2.76,-0.00892,Agressive,Agressive
3.76,0.266,3.17,5.43,2.75,-0.00101,Agressive,Agressive
3.77,0.265,3.14,5.43,2.65,-0.00139,Agressive,Agressive
3.73,0.268,3.05,5.41,2.75,0.00184,Agressive,Agressive
3.75,0.266,3.06,5.31,2.48,0.00965,Agressive,Agressive
3.95,0.253,3.12,5.15,2.34,0.0108,Agressive,Agressive
4.08,0.245,3.2,5,2.32,0.0106,Agressive,Agressive
4.15,0.241,3.21,4.95,2.23,0.0119,Agressive,Agressive
4.22,0.237,3.25,5.06,2.03,0.012,Agressive,Agressive
4.26,0.235,3.03,5.09,2.03,0.0135,Agressive,Agressive
4.11,0.243,3.02,4.74,2.01,0.0154,Agressive,Agressive
3.82,0.262,3.26,4.32,2.05,0.0117,Agressive,Agressive
3.89,0.257,3.64,4.25,2.1,0.0142,Agressive,Agressive
4.16,0.241,3.62,4.62,2.07,0.0221,Agressive,Agressive
4.3,0.233,3.69,5.05,2.04,0.0258,Agressive,Agressive
4.21,0.238,3.74,5.13,2.07,0.0283,Agressive,Agressive
4.23,0.236,3.95,5.21,2.6,0.026,Agressive,Agressive
4.32,0.231,3.95,5.29,2.6,0.0198,Agressive,Agressive
4.37,0.229,3.94,5.27,2.59,0.015,Agressive,Agressive
4.36,0.229,3.93,5.16,2.6,0.0134,Agressive,Agressive
4.33,0.231,4.01,5.15,2.62,0.0146,Agressive,Agressive
4.32,0.232,4.12,5.17,2.67,0.0154,Agressive,Agressive
4.32,0.232,3.91,5.18,2.67,0.0154,Agressive,Agressive
4.15,0.241,3.85,5.14,2.66,0.0125,Agressive,Agressive
3.87,0.258,3.84,4.78,2.64,-0.00136,Agressive,Agressive
3.91,0.256,3.82,4.53,2.55,-0.00992,Agressive,Agressive
3.92,0.255,3.79,4.65,2.39,-0.00972,Agressive,Agressive
3.7,0.27,3.51,4.63,1.88,-0.0126,Agressive,Agressive
3.33,0.3,3.47,4.58,1.92,-0.0121,Agressive,Agressive
2.98,0.336,3.45,4.6,1.85,-0.00197,Agressive,Agressive
2.84,0.352,3.47,4.59,2,-0.00162,Agressive,Agressive
2.82,0.355,3.14,4.5,1.96,-0.0064,Agressive,Agressive
2.85,0.351,3.04,4.48,1.86,-0.00786,Agressive,Agressive
2.81,0.355,3,4.45,1.91,-0.0193,Agressive,Agressive
2.78,0.359,2.8,4.3,1.91,-0.0267,Agressive,Agressive
2.41,0.415,2.67,4.21,1.88,-0.0322,Agressive,Agressive
1.92,0.522,2.67,4.1,1.82,-0.0611,Agressive,Agressive
2.01,0.498,2.67,3.84,2.13,-0.101,Agressive,Agressive
2.36,0.423,2.92,3.48,2.53,-0.121,Agressive,Agressive
2.75,0.364,3.03,3.44,2.97,-0.142,Agressive,Agressive
2.97,0.336,3.03,3.79,3.05,-0.154,Agressive,Agressive
3,0.333,3.08,3.93,3.05,-0.167,Agressive,Agressive
3.07,0.326,3.06,3.96,3.11,-0.155,Agressive,Agressive
3.13,0.32,3.01,3.97,3.17,-0.141,Agressive,Agressive
3.11,0.321,3.12,3.94,3.17,-0.132,Agressive,Agressive
3.14,0.319,3.16,3.95,3.15,-0.112,Agressive,Agressive
3.18,0.314,3.19,3.99,3.2,-0.0886,Agressive,Agressive
3.18,0.314,3.22,3.97,3.19,-0.0734,Agressive,Agressive
3.14,0.319,3.09,3.97,3.05,-0.0565,Agressive,Agressive
2.93,0.341,2.91,3.95,2.68,-0.0355,Agressive,Agressive
2.61,0.382,2.92,3.74,2.44,0.00643,Agressive,Agressive
2.59,0.387,3.01,4.03,2.44,0.032,Agressive,Agressive
2.76,0.362,3.01,4.86,2.37,0.0496,Agressive,Agressive
3.31,0.302,2.74,2.63,1.8,-0.0375,Agressive,Agressive
3.29,0.304,2.72,2.58,1.91,-0.0432,Agressive,Agressive
3.29,0.304,2.76,2.42,1.81,-0.0434,Agressive,Agressive
3.21,0.312,2.71,2.43,1.82,-0.0446,Agressive,Agressive
2.91,0.343,2.73,2.93,1.81,-0.0581,Agressive,Agressive
2.83,0.354,2.74,3.62,1.73,-0.0381,Agressive,Agressive
2.85,0.35,2.87,3.91,1.69,-0.00894,Agressive,Agressive
2.82,0.355,2.79,3.95,1.77,-0.00838,Agressive,Agressive
2.96,0.338,2.87,3.97,1.82,-0.0166,Agressive,Agressive
3.29,0.304,2.88,4.01,1.83,-0.00298,Agressive,Agressive
3.47,0.288,2.89,4.09,1.96,0.011,Agressive,Agressive
3.44,0.291,2.85,4.28,1.81,0.0175,Agressive,Agressive
3.43,0.292,2.8,4.38,1.66,0.0226,Agressive,Agressive
3.55,0.282,2.8,4.38,1.74,0.0232,Agressive,Agressive
3.68,0.271,2.8,4.34,1.76,0.0218,Agressive,Agressive
3.75,0.266,2.64,4.18,1.74,0.0204,Agressive,Agressive
3.73,0.268,2.52,3.94,1.81,0.0138,Agressive,Agressive
3.75,0.267,2.48,3.89,1.88,0.00768,Agressive,Agressive
3.84,0.26,2.66,4.42,1.88,0.0159,Agressive,Agressive
4,0.25,2.65,4.97,1.82,0.0304,Agressive,Agressive
4.02,0.249,2.65,5.17,1.72,0.033,Agressive,Agressive
4.06,0.246,2.81,5.18,1.63,0.0285,Agressive,Agressive
4.21,0.238,2.85,5.18,1.73,0.0311,Agressive,Agressive
4.24,0.236,2.97,5.2,1.69,0.0325,Agressive,Agressive
4.17,0.24,3.02,5.21,1.81,0.032,Agressive,Agressive
4.13,0.242,3.23,5.24,1.85,0.0303,Agressive,Agressive
4.1,0.244,3.26,5.25,1.86,0.0306,Agressive,Agressive
4.06,0.246,3.37,5.25,1.9,0.0315,Agressive,Agressive
4.03,0.248,3.28,5.2,1.81,0.0326,Agressive,Agressive
3.83,0.261,3.26,4.99,1.83,0.0277,Agressive,Agressive
3.59,0.279,3.25,4.47,1.92,0.00845,Agressive,Agressive
3.47,0.288,3.23,4.01,2.06,0.00179,Agressive,Agressive
3.16,0.316,3.32,3.65,2.1,-0.0153,Agressive,Agressive
2.86,0.349,3.33,3.31,2.09,-0.0523,Agressive,Agressive
2.72,0.367,3.23,3.3,2.12,-0.0648,Agressive,Agressive
2.61,0.382,3.18,3.38,2.02,-0.0458,Agressive,Agressive
2.44,0.41,2.98,3.31,2.01,-0.0189,Agressive,Agressive
2.31,0.432,2.97,3.45,2.03,0.0122,Agressive,Agressive
2.63,0.38,2.88,3.69,2.06,0.0425,Agressive,Agressive
3.01,0.332,2.84,3.68,2.14,0.0466,Agressive,Agressive
3.11,0.322,2.74,3.73,2.16,0.0585,Agressive,Agressive
3.05,0.328,2.78,3.87,2.11,0.0834,Agressive,Agressive
3,0.333,2.67,3.95,2.04,0.0943,Agressive,Agressive
3.04,0.329,2.54,3.96,2.17,0.0916,Agressive,Agressive
3.08,0.325,2.57,3.99,2.28,0.076,Agressive,Agressive
3.11,0.322,2.77,3.99,2.29,0.0662,Agressive,Agressive
3.14,0.319,2.78,3.89,2.28,0.0585,Agressive,Agressive
3.25,0.308,2.85,4.15,2.37,0.0362,Agressive,Agressive
3.3,0.303,3.03,4.45,2.4,0.0214,Agressive,Agressive
3.12,0.32,3.15,4.54,2.48,0.0107,Agressive,Agressive
2.92,0.342,3.28,4.56,2.55,-0.00183,Agressive,Agressive
2.83,0.354,3.32,4.5,2.6,-0.0188,Agressive,Agressive
2.81,0.356,3.33,4.44,2.61,-0.0248,Agressive,Agressive
2.82,0.355,3.4,4.43,2.59,-0.0402,Agressive,Agressive
2.8,0.357,3.34,4.49,2.39,-0.0507,Agressive,Agressive
2.71,0.369,3.29,4.49,2.41,-0.0707,Agressive,Agressive
2.65,0.377,3.22,4.5,2.43,-0.0873,Agressive,Agressive
2.59,0.387,3.27,4.56,2.48,-0.0738,Agressive,Agressive
2.12,0.472,3.22,4.39,2.45,-0.087,Agressive,Agressive
1.97,0.508,3.1,4.05,2.44,-0.0922,Agressive,Agressive
2.17,0.461,3.02,3.92,2.44,-0.0722,Agressive,Agressive
2.3,0.435,2.96,3.95,2.43,-0.0655,Agressive,Agressive
2.41,0.416,2.97,3.96,2.34,-0.0606,Agressive,Agressive
2.57,0.389,3.06,4.02,2.38,-0.049,Agressive,Agressive
3.1,0.323,2.96,4.37,2.37,-0.0516,Agressive,Agressive
3.61,0.277,2.95,4.65,2.45,-0.0454,Agressive,Agressive
3.79,0.264,2.94,4.7,2.45,-0.0377,Agressive,Agressive
3.85,0.26,2.91,4.64,2.38,-0.0329,Agressive,Agressive
3.85,0.26,2.82,4.5,2.33,-0.0338,Agressive,Agressive
3.85,0.26,2.81,4.47,2.3,-0.0345,Agressive,Agressive
3.84,0.261,2.71,4.69,2.31,-0.0331,Agressive,Agressive
3.8,0.263,2.68,4.86,2.07,-0.0323,Agressive,Agressive
3.75,0.267,2.62,4.87,2.03,-0.0351,Agressive,Agressive
3.76,0.266,2.38,4.88,2.08,-0.0347,Agressive,Agressive
3.69,0.271,2.23,4.8,2.04,-0.0295,Agressive,Agressive
3.38,0.296,2.25,4.4,2.11,-0.017,Agressive,Agressive
3.08,0.325,2.44,4.22,2,0.0171,Agressive,Agressive
2.71,0.37,2.57,4.24,2.03,0.0435,Agressive,Agressive
2.76,0.363,2.6,4.23,2.11,0.00655,Agressive,Agressive
2.97,0.337,2.62,4.23,2.1,-0.0185,Agressive,Agressive
3.11,0.322,2.51,4.1,1.96,-0.0269,Agressive,Agressive
3.13,0.32,2.49,3.61,2.01,-0.0326,Agressive,Agressive
3.12,0.32,2.54,2.91,2.11,-0.0372,Agressive,Agressive
3.09,0.323,2.68,2.88,2.19,-0.0354,Agressive,Agressive
3.01,0.333,2.77,2.98,2.18,-0.0389,Agressive,Agressive
2.86,0.349,2.82,3.09,2.4,-0.0562,Agressive,Agressive
2.65,0.378,2.89,3.1,2.36,-0.1,Agressive,Agressive
2.59,0.385,2.79,3.02,2.32,-0.116,Agressive,Agressive
2.62,0.381,2.73,2.94,2.22,-0.104,Agressive,Agressive
2.39,0.418,2.91,2.89,2.2,-0.0908,Agressive,Agressive
1.92,0.522,2.93,2.88,2.25,-0.0405,Agressive,Agressive
1.79,0.558,2.91,3.01,2.31,0.00194,Agressive,Agressive
1.99,0.504,2.97,3.15,2.2,-0.038,Agressive,Agressive
2.03,0.494,2.87,3.22,2.11,-0.0124,Agressive,Agressive
2.12,0.472,2.84,3.5,2.12,0.0328,Agressive,Agressive
2.23,0.448,2.76,3.53,2.11,0.0317,Agressive,Agressive
2.27,0.44,2.82,3.54,1.92,0.0395,Agressive,Agressive
2.34,0.427,2.87,3.69,1.93,0.0515,Agressive,Agressive
2.65,0.377,2.97,3.8,2.08,0.0446,Agressive,Agressive
2.79,0.359,3.12,3.88,2.17,0.0379,Agressive,Agressive
2.83,0.353,3.22,3.93,2.29,0.0346,Agressive,Agressive
2.84,0.352,3.22,3.94,2.25,0.0289,Agressive,Agressive
2.78,0.359,3.24,3.92,2.24,0.0295,Agressive,Agressive
2.75,0.364,3.22,3.94,2.25,0.0383,Agressive,Agressive
2.8,0.358,3.24,3.92,2.26,0.0269,Agressive,Agressive
2.85,0.351,3.23,3.8,2.23,0.0116,Agressive,Agressive
2.84,0.353,3.25,3.8,2.27,-0.000277,Agressive,Agressive
2.21,0.453,3.62,4.93,2.8,-0.0501,Calm,Calm
2.38,0.42,3.75,5.13,2.81,-0.0615,Calm,Calm
2.49,0.402,3.75,5.19,2.78,-0.0534,Calm,Calm
2.89,0.347,3.73,5.21,2.71,-0.0435,Calm,Calm
3.12,0.32,3.7,5.23,2.32,-0.038,Calm,Calm
3.15,0.318,3.67,5.24,2.05,-0.0305,Calm,Calm
3.23,0.309,3.66,5.32,1.66,-0.0293,Calm,Calm
3.26,0.306,3.28,5.38,1.71,-0.0333,Calm,Calm
3.32,0.301,3.1,5.43,1.73,-0.0247,Calm,Calm
3.4,0.294,2.85,5.46,1.81,-0.0215,Calm,Calm
3.35,0.298,2.87,5.33,1.8,-0.0227,Calm,Calm
3.18,0.314,2.89,5.12,1.73,-0.0186,Calm,Calm
3.16,0.316,2.65,5.03,1.64,-0.0171,Calm,Calm
3.01,0.333,2.72,5.01,1.7,-0.0116,Calm,Calm
2.71,0.369,2.8,5.01,1.74,0.0155,Calm,Calm
2.66,0.376,2.77,5.05,1.93,0.0342,Calm,Calm
2.81,0.356,2.78,5.12,1.89,0.0245,Calm,Calm
2.84,0.352,2.77,4.97,1.89,0.0239,Calm,Calm
2.96,0.337,2.82,4.75,1.94,0.0156,Calm,Calm
2.97,0.337,2.78,4.58,1.91,0.00868,Calm,Calm
2.93,0.342,2.86,4.43,1.83,0.00564,Calm,Calm
2.94,0.34,2.85,4.31,1.85,-0.00166,Calm,Calm
2.99,0.334,2.72,4.25,1.85,-0.0119,Calm,Calm
3.03,0.33,2.76,4.26,1.98,-0.0181,Calm,Calm
3.04,0.329,2.86,4.27,2.14,-0.0255,Calm,Calm
3.03,0.33,2.87,4.2,2.17,-0.0394,Calm,Calm
3,0.333,2.93,3.96,2.07,-0.0525,Calm,Calm
2.94,0.34,2.85,3.64,2.06,-0.0485,Calm,Calm
2.9,0.345,2.87,3.5,2.06,-0.0134,Calm,Calm
2.76,0.362,2.89,3.49,2.08,0.00364,Calm,Calm
2.63,0.38,2.82,3.36,2.09,0.02,Calm,Calm
2.63,0.38,2.76,3.16,2.16,0.0468,Calm,Calm
2.62,0.382,2.8,3.13,2.17,0.0604,Calm,Calm
2.59,0.386,2.83,3.08,2.12,0.0736,Calm,Calm
2.56,0.39,2.76,3.01,1.99,0.0908,Calm,Calm
2.58,0.388,2.69,2.82,1.91,0.0975,Calm,Calm
2.62,0.381,2.59,2.48,2,0.105,Calm,Calm
2.4,0.417,2.68,2.67,2.03,0.152,Calm,Calm
2.04,0.491,2.68,3.47,1.97,0.144,Calm,Calm
1.95,0.514,2.65,4.27,1.92,0.0623,Calm,Calm
2.26,0.443,2.65,4.63,1.88,0.022,Calm,Calm
2.46,0.406,2.77,4.77,1.88,0.0108,Calm,Calm
2.46,0.406,2.88,4.83,2.01,-0.00755,Calm,Calm
2.46,0.407,2.91,4.86,2.04,-0.0185,Calm,Calm
2.54,0.394,2.9,4.85,2.05,-0.0241,Calm,Calm
2.67,0.375,2.87,4.88,2.08,-0.0375,Calm,Calm
2.74,0.365,3.02,4.98,2.18,-0.0532,Calm,Calm
2.9,0.344,3.1,5.01,2.26,-0.0524,Calm,Calm
3.13,0.32,3.12,4.96,2.31,-0.0208,Calm,Calm
3.21,0.312,3.1,4.77,2.5,-0.00245,Calm,Calm
3.16,0.316,3.13,4.38,2.57,0.0135,Calm,Calm
3.03,0.33,3.06,4.13,2.6,0.0259,Calm,Calm
2.99,0.335,3.12,4.29,2.6,0.0352,Calm,Calm
2.99,0.335,3.13,4.58,2.56,0.0356,Calm,Calm
2.97,0.337,3.05,4.69,2.61,0.0331,Calm,Calm
2.88,0.348,3.1,4.74,2.59,0.0458,Calm,Calm
2.75,0.364,3.08,4.7,2.59,0.0736,Calm,Calm
2.6,0.385,2.97,4.59,2.54,0.104,Calm,Calm
2.3,0.435,2.87,4.57,2.47,0.131,Calm,Calm
2.06,0.484,2.82,4.89,2.39,0.115,Calm,Calm
2.28,0.439,2.81,5.29,2.32,0.0579,Calm,Calm
2.45,0.409,2.75,5.49,2.34,0.0428,Calm,Calm
2.56,0.391,2.68,5.58,2.33,0.0416,Calm,Calm
2.56,0.39,2.75,5.54,2.23,0.0194,Calm,Calm
2.64,0.379,2.86,5.43,2.18,0.0177,Calm,Calm
2.72,0.368,2.86,5.38,2.11,0.0238,Calm,Calm
2.82,0.355,2.83,5.38,2.08,0.008,Calm,Calm
2.86,0.349,2.79,5.38,1.92,-0.0037,Calm,Calm
2.86,0.35,2.73,5.38,1.84,-0.00604,Calm,Calm
2.84,0.352,2.69,5.29,1.92,-0.004,Calm,Calm
2.68,0.373,2.84,4.88,1.86,-0.00497,Calm,Calm
2.53,0.396,3.16,4.19,1.93,-0.00114,Calm,Calm
2.36,0.424,3.41,3.7,1.79,-0.0095,Calm,Calm
2.55,0.392,3.45,3.52,1.77,0.00698,Calm,Calm
2.88,0.348,3.28,3.85,1.78,0.0282,Calm,Calm
3.13,0.32,3.21,3.99,1.88,0.0282,Calm,Calm
3.33,0.3,3.24,3.94,1.92,0.0292,Calm,Calm
3.49,0.287,3.28,3.93,1.89,0.0297,Calm,Calm
3.6,0.278,3.32,4.01,2.05,0.0281,Calm,Calm
