alpha,arousal1,betha,theta,gamma,valence1,'Stimuli (Audio)',Response
3.54,0.283,3.29,5.36,2.28,0.0105,Agressive,Sad
3.56,0.281,3.28,5.2,2.35,0.0128,Agressive,Sad
3.59,0.278,3.33,5.19,2.56,0.015,Agressive,Sad
3.67,0.272,3.31,5.19,2.65,0.0135,Agressive,Sad
3.74,0.267,3.33,5.17,2.67,0.011,Agressive,Sad
3.82,0.262,3.31,5.15,2.7,0.0151,Agressive,Sad
2.9,0.345,2.79,3.28,1.21,-0.0182,Agressive,Agressive
2.94,0.34,2.9,3.3,1.34,-0.0248,Agressive,Agressive
2.91,0.343,2.89,3.48,1.37,-0.0532,Agressive,Agressive
3.01,0.332,2.67,4.04,1.47,-0.0675,Agressive,Agressive
3.18,0.314,2.67,4.44,1.45,-0.0482,Agressive,Agressive
3.15,0.317,2.65,4.61,1.44,-0.0444,Agressive,Agressive
3.11,0.322,2.68,4.71,1.43,-0.0426,Agressive,Agressive
3.12,0.32,2.74,4.86,1.42,-0.039,Agressive,Agressive
3.13,0.319,2.92,5.01,1.47,-0.0398,Agressive,Agressive
3.18,0.315,2.93,5.12,1.49,-0.0403,Agressive,Agressive
3.44,0.291,2.92,5.15,1.5,-0.0375,Agressive,Agressive
3.63,0.275,2.93,5.16,1.45,-0.038,Agressive,Agressive
3.62,0.276,2.73,5.17,1.42,-0.0387,Agressive,Agressive
3.59,0.278,2.74,5.08,1.41,-0.039,Agressive,Agressive
3.56,0.281,2.85,4.89,1.46,-0.0408,Agressive,Agressive
3.59,0.278,2.88,4.72,1.47,-0.0372,Agressive,Agressive
3.64,0.275,3.1,4.51,1.56,-0.0315,Agressive,Agressive
3.75,0.266,3.15,4.35,1.65,-0.0155,Agressive,Agressive
3.85,0.26,3.02,4.27,1.65,-0.00068,Agressive,Agressive
3.83,0.261,3,4.15,1.67,0.00582,Agressive,Agressive
3.7,0.27,2.94,4.06,1.76,0.0145,Agressive,Agressive
3.45,0.29,3.02,4.06,1.87,0.0404,Agressive,Agressive
3.35,0.299,2.97,4.03,1.88,0.0622,Agressive,Agressive
3.5,0.286,3.09,3.99,1.86,0.0595,Agressive,Agressive
3.57,0.28,3.03,4.01,1.86,0.0602,Agressive,Agressive
3.45,0.29,2.95,4,1.79,0.0717,Agressive,Agressive
3.37,0.297,2.87,4,1.78,0.0713,Agressive,Agressive
3.38,0.296,2.52,3.92,1.69,0.0559,Agressive,Agressive
3.22,0.311,2.55,3.66,1.64,0.0397,Agressive,Agressive
3.08,0.325,2.5,3.27,1.59,0.0287,Agressive,Agressive
3.07,0.326,2.6,2.87,1.55,0.0258,Agressive,Agressive
3.07,0.326,2.61,2.58,1.33,0.0212,Agressive,Agressive
3.04,0.329,2.5,2.47,1.3,0.0159,Agressive,Agressive
2.92,0.342,2.48,2.47,1.36,0.00967,Agressive,Agressive
2.74,0.365,2.32,2.53,1.29,-0.000129,Agressive,Agressive
2.88,0.347,2.3,3.24,1.3,-0.0103,Agressive,Agressive
3.11,0.322,2.53,3.81,1.3,0.00809,Agressive,Agressive
3.15,0.318,2.62,3.91,1.39,0.00478,Agressive,Agressive
3.65,0.274,2.72,4.49,1.52,-0.0177,Agressive,Agressive
4.14,0.242,2.77,4.77,1.59,-0.0206,Agressive,Agressive
4.36,0.229,2.83,4.78,1.63,-0.018,Agressive,Agressive
4.38,0.228,2.72,4.82,2.06,-0.018,Agressive,Agressive
4.42,0.226,3.06,4.84,3.78,-0.0211,Agressive,Agressive
4.52,0.221,4.88,4.89,4.38,-0.0249,Agressive,Agressive
4.56,0.219,4.9,5.11,4.39,-0.024,Agressive,Agressive
4.62,0.216,4.91,5.46,4.4,-0.0115,Agressive,Agressive
4.69,0.213,4.91,5.73,4.41,-0.00414,Agressive,Agressive
4.72,0.212,4.89,5.86,4.41,-0.00252,Agressive,Agressive
4.68,0.214,4.88,5.85,4.4,-0.000859,Agressive,Agressive
4.46,0.224,4.87,5.74,4.41,0.00592,Agressive,Agressive
4.08,0.245,4.87,5.7,4.42,0.0189,Agressive,Agressive
3.97,0.252,4.89,5.72,4.43,0.0223,Agressive,Agressive
3.99,0.251,4.89,5.72,4.35,0.0236,Agressive,Agressive
3.91,0.256,4.3,5.72,3.08,0.0407,Agressive,Agressive
3.78,0.265,2.77,5.65,2.27,0.0729,Agressive,Agressive
3.74,0.268,2.76,5.54,2.02,0.0583,Agressive,Agressive
3.59,0.278,2.78,5.23,2.09,0.02,Agressive,Agressive
3.46,0.289,2.86,4.64,2.03,-0.0263,Agressive,Agressive
3.42,0.293,2.9,4.32,2.03,-0.0463,Agressive,Agressive
3.42,0.292,2.91,4.47,2.05,-0.0465,Agressive,Agressive
3.42,0.292,3.02,4.55,1.85,-0.049,Agressive,Agressive
3.41,0.293,2.99,4.47,1.86,-0.0472,Agressive,Agressive
3.41,0.294,2.87,4.41,1.67,-0.0541,Agressive,Agressive
3.4,0.294,2.85,4.39,1.95,-0.0673,Agressive,Agressive
3.41,0.293,2.93,4.44,1.94,-0.075,Agressive,Agressive
3.42,0.293,2.91,4.47,1.97,-0.0751,Agressive,Agressive
3.31,0.302,2.76,4.45,2,-0.0743,Agressive,Agressive
3,0.333,2.77,4.47,1.91,-0.0695,Agressive,Agressive
2.8,0.358,2.78,4.37,2.07,-0.0662,Agressive,Agressive
2.78,0.36,2.84,4.04,2.19,-0.0686,Agressive,Agressive
2.74,0.365,2.89,3.61,2.21,-0.0637,Agressive,Agressive
2.64,0.378,2.75,3.3,2.2,-0.0667,Agressive,Agressive
2.59,0.386,2.76,3.36,2.19,-0.05,Agressive,Agressive
2.51,0.398,2.81,3.42,2.27,-0.0235,Agressive,Agressive
2.34,0.428,3.07,3.24,2.23,0.000894,Agressive,Agressive
2.31,0.434,3,3.25,2.22,0.0471,Agressive,Agressive
2.73,0.366,3,3.49,2.23,0.0736,Agressive,Agressive
2.87,0.348,3.05,3.51,2.34,0.0809,Agressive,Agressive
3.02,0.331,3.07,3.65,2.39,0.1,Agressive,Agressive
3.24,0.309,2.98,3.77,2.55,0.113,Agressive,Agressive
3.33,0.3,3.04,3.76,2.51,0.11,Agressive,Agressive
3.44,0.291,3.1,3.85,2.57,0.0974,Agressive,Agressive
3.59,0.278,3.15,3.9,2.58,0.0749,Agressive,Agressive
3.67,0.272,3.17,3.85,2.74,0.062,Agressive,Agressive
3.67,0.272,3.24,3.78,2.69,0.0608,Agressive,Agressive
3.7,0.27,3.11,3.74,2.69,0.0683,Agressive,Agressive
3.61,0.277,3.15,3.47,2.79,0.0759,Agressive,Agressive
3.5,0.286,3.23,3.45,2.93,0.0768,Agressive,Agressive
3.43,0.292,3.31,3.6,3.07,0.0679,Agressive,Agressive
3.29,0.304,3.43,3.37,3.1,0.0631,Agressive,Agressive
3.16,0.317,3.45,3.26,3.03,0.0618,Agressive,Agressive
3.1,0.322,3.36,3.31,3.05,0.0529,Agressive,Agressive
2.94,0.34,3.32,3.39,2.99,0.0559,Agressive,Agressive
2.57,0.389,3.31,3.53,2.93,0.0698,Agressive,Agressive
2.56,0.39,3.24,3.65,2.99,0.0716,Agressive,Agressive
2.64,0.379,3.38,3.66,3.05,0.0419,Agressive,Agressive
2.55,0.393,3.4,3.66,3.13,-0.0061,Agressive,Agressive
2.43,0.412,3.53,3.66,3.21,-0.0311,Agressive,Agressive
2.39,0.418,3.4,3.49,3.07,-0.0219,Agressive,Agressive
2.35,0.425,3.33,3.36,3,-0.0228,Agressive,Agressive
2.3,0.436,3.25,3.38,3,-0.0465,Agressive,Agressive
2.22,0.451,3.33,3.35,3.03,-0.0641,Agressive,Agressive
2.14,0.468,3.38,3.13,3.13,-0.0606,Agressive,Agressive
2.13,0.47,3.46,2.97,3.32,-0.0477,Agressive,Agressive
2.19,0.456,3.41,2.88,3.35,-0.028,Agressive,Agressive
2.25,0.444,3.39,2.86,3.27,-0.0037,Agressive,Agressive
2.87,0.348,2.49,4.15,1.67,-0.0525,Agressive,Sad
2.87,0.348,2.63,4.15,1.58,-0.0496,Agressive,Sad
2.96,0.337,2.66,4.02,1.61,-0.055,Agressive,Sad
3.09,0.324,2.55,4,1.67,-0.0569,Agressive,Sad
3.1,0.322,2.62,4.02,1.59,-0.054,Agressive,Sad
2.95,0.339,2.61,3.95,1.46,-0.0469,Agressive,Sad
3.01,0.332,2.43,4.02,1.43,-0.0267,Agressive,Sad
3.13,0.319,2.41,4.07,1.45,-0.0177,Agressive,Sad
3.03,0.33,2.42,4.06,1.47,-0.0304,Agressive,Sad
2.94,0.34,2.6,4.04,1.53,-0.0308,Agressive,Sad
2.94,0.34,2.63,3.95,1.59,-0.0241,Agressive,Sad
2.92,0.342,2.6,3.74,1.79,-0.0264,Agressive,Sad
2.89,0.346,2.48,3.57,1.84,-0.0219,Agressive,Sad
2.82,0.355,2.41,3.51,1.76,-0.00999,Agressive,Sad
2.6,0.384,2.57,3.55,1.68,0.0177,Agressive,Sad
2.52,0.397,2.47,3.67,1.71,0.0276,Agressive,Sad
2.58,0.388,2.45,3.68,1.71,0.0156,Agressive,Sad
2.49,0.401,2.61,3.53,1.73,-0.0301,Agressive,Sad
2.48,0.404,2.64,3.51,1.74,-0.0918,Agressive,Sad
2.64,0.378,2.58,3.55,1.7,-0.114,Agressive,Sad
2.88,0.347,2.46,3.58,1.7,-0.126,Agressive,Sad
3.11,0.322,2.59,3.71,1.7,-0.11,Agressive,Sad
3.22,0.31,2.58,3.8,1.6,-0.0899,Agressive,Sad
3.28,0.305,2.59,3.87,1.58,-0.0723,Agressive,Sad
3.34,0.299,2.7,3.85,2.16,-0.0638,Agressive,Sad
3.47,0.289,2.7,3.68,2.23,-0.0621,Agressive,Sad
3.61,0.277,2.77,3.59,2.27,-0.0599,Agressive,Sad
3.65,0.274,2.86,3.75,2.38,-0.0518,Agressive,Sad
3.62,0.276,2.76,3.9,2.47,-0.0439,Agressive,Sad
3.55,0.282,2.78,3.91,2.49,-0.0383,Agressive,Sad
3.54,0.283,2.92,3.9,2.52,-0.03,Agressive,Sad
3.62,0.276,2.89,4.39,2.48,-0.0161,Agressive,Sad
3.79,0.264,2.91,4.96,2.51,-0.00893,Agressive,Sad
4,0.25,2.96,5.14,2.52,-0.00521,Agressive,Sad
4.11,0.243,3.06,5.2,2.44,-0.00382,Agressive,Sad
4.13,0.242,3.11,5.24,2.11,-0.000606,Agressive,Sad
4.09,0.244,3.02,5.27,2.15,0.0079,Agressive,Sad
4.09,0.244,3.01,5.32,2.39,0.0138,Agressive,Sad
4.2,0.238,2.96,5.53,2.33,0.0145,Agressive,Sad
4.25,0.236,3.05,5.66,2.66,0.014,Agressive,Sad
4.32,0.232,3.03,5.7,2.64,0.0138,Agressive,Sad
4.34,0.231,2.94,5.76,2.64,0.0173,Agressive,Sad
4.27,0.234,2.96,5.68,2.63,0.0215,Agressive,Sad
4.21,0.238,3.09,5.47,2.67,0.0273,Agressive,Sad
4.1,0.244,3.14,5.36,2.68,0.0387,Agressive,Sad
4,0.25,3.04,5.31,2.67,0.044,Agressive,Sad
4.02,0.249,2.95,5.28,2.66,0.0383,Agressive,Sad
4,0.25,2.89,5.27,2.55,0.0367,Agressive,Sad
3.88,0.257,2.91,5.18,2.41,0.0388,Agressive,Sad
3.79,0.264,2.91,4.93,2.19,0.04,Agressive,Sad
3.78,0.264,2.82,4.73,1.73,0.038,Agressive,Sad
3.74,0.267,2.74,4.59,1.8,0.0328,Agressive,Sad
3.6,0.277,2.85,4.39,1.79,0.0266,Agressive,Sad
3.51,0.285,2.88,4.28,1.76,0.0208,Agressive,Sad
3.46,0.289,2.65,4.12,1.55,0.0122,Agressive,Sad
3.37,0.297,2.63,3.96,1.54,0.000078,Agressive,Sad
3.24,0.309,2.6,3.98,1.57,-0.0013,Agressive,Sad
3.15,0.317,2.57,4.01,1.73,-0.000203,Agressive,Sad
3.17,0.315,2.66,4,1.71,-0.00331,Agressive,Sad
3.2,0.313,2.68,3.85,1.8,-0.012,Agressive,Sad
3.11,0.322,2.74,3.39,1.75,-0.0134,Agressive,Sad
3.15,0.318,2.83,3.08,1.83,0.012,Agressive,Sad
3.33,0.3,2.8,3.74,1.87,0.0376,Agressive,Sad
3.4,0.294,2.61,4.26,1.89,0.0496,Agressive,Sad
3.36,0.298,2.6,4.35,1.91,0.0441,Agressive,Sad
3.42,0.293,2.57,4.37,2.09,0.024,Agressive,Sad
3.44,0.291,2.67,4.37,2.24,0.0171,Agressive,Sad
3.42,0.292,2.74,4.42,2.27,0.0208,Agressive,Sad
3.42,0.293,3.22,4.45,2.19,0.0215,Agressive,Sad
3.49,0.286,3.16,4.57,2.14,0.0231,Agressive,Sad
3.77,0.266,3.14,4.69,2.41,0.0287,Agressive,Sad
4.01,0.249,3.18,4.68,2.64,0.0327,Agressive,Sad
4.02,0.249,3.19,4.68,2.79,0.032,Agressive,Sad
4.04,0.248,3.21,4.46,2.81,0.0284,Agressive,Sad
4.1,0.244,3.2,4.31,2.86,0.0277,Agressive,Sad
4.09,0.245,3.18,4.28,2.91,0.0343,Agressive,Sad
4.07,0.246,3.14,4.25,2.85,0.0405,Agressive,Sad
4.07,0.245,3.1,4.2,2.83,0.0401,Agressive,Sad
4.07,0.245,2.86,4.1,2.79,0.0373,Agressive,Sad
4.05,0.247,2.56,4.01,2.82,0.0382,Agressive,Sad
3.92,0.255,2.56,3.79,2.83,0.0443,Agressive,Sad
3.62,0.276,2.6,3.58,2.55,0.0465,Agressive,Sad
3.33,0.3,2.48,3.51,2.37,0.0416,Agressive,Sad
2.98,0.335,2.46,3.11,2.17,0.0282,Agressive,Sad
2.76,0.362,2.72,2.9,2.07,0.0149,Agressive,Sad
2.45,0.408,2.72,2.81,1.96,-0.0132,Agressive,Sad
2.27,0.44,2.73,2.6,1.78,-0.00191,Agressive,Sad
2.21,0.453,2.74,2.38,1.71,0.0218,Agressive,Sad
2.4,0.416,2.78,2.54,1.69,0.0606,Agressive,Sad
2.73,0.366,2.85,2.99,2.01,0.0758,Agressive,Sad
2.92,0.342,2.98,3.17,1.92,0.0645,Agressive,Sad
3.05,0.328,3.01,3.22,1.96,0.0511,Agressive,Sad
3.1,0.323,2.96,3.44,1.98,0.0538,Agressive,Sad
3.14,0.319,2.98,3.8,1.96,0.0473,Agressive,Sad
3.13,0.319,2.88,3.98,1.88,0.0482,Agressive,Sad
3.08,0.324,2.7,3.99,1.87,0.0579,Agressive,Sad
3.04,0.329,2.7,4.01,1.83,0.0541,Agressive,Sad
3.02,0.331,2.71,4.07,1.78,0.0444,Agressive,Sad
2.99,0.334,2.68,4.08,1.78,0.0357,Agressive,Sad
2.9,0.345,2.59,4.07,1.86,0.0367,Agressive,Sad
2.92,0.343,2.38,4,1.47,0.0423,Agressive,Sad
2.8,0.357,2.15,4.01,1.62,0.0551,Agressive,Sad
2.68,0.373,1.98,4.05,1.69,0.0616,Agressive,Sad
2.71,0.369,2.09,3.95,1.82,0.0618,Agressive,Sad
2.68,0.373,2.11,3.65,1.82,0.0788,Agressive,Sad
2.68,0.374,2.18,3.47,1.83,0.0833,Agressive,Sad
3.57,0.28,3.35,5.08,2.85,0.0326,Calm,Calm
3.55,0.282,3.34,5.1,2.82,0.0587,Calm,Calm
3.42,0.292,3.07,5.27,2.83,0.0877,Calm,Calm
3.46,0.289,2.95,5.35,2.84,0.0897,Calm,Calm
3.42,0.292,2.92,5.37,2.79,0.0901,Calm,Calm
3.41,0.294,2.91,5.4,2.77,0.0907,Calm,Calm
3.48,0.287,2.94,5.36,2.69,0.0896,Calm,Calm
3.52,0.284,2.9,5.29,2.58,0.0879,Calm,Calm
3.55,0.281,2.36,5.27,2.04,0.092,Calm,Calm
3.49,0.287,2.11,5.18,2.03,0.106,Calm,Calm
3.22,0.31,2.12,4.85,1.88,0.122,Calm,Calm
2.81,0.356,2.12,4.62,2.04,0.106,Calm,Calm
2.9,0.345,2.16,4.44,2.1,0.0691,Calm,Calm
3.2,0.313,2.67,4.27,2.2,0.0796,Calm,Calm
3.24,0.309,2.69,4.73,2.14,0.0912,Calm,Calm
3.23,0.31,2.74,5.12,2.18,0.0873,Calm,Calm
3.28,0.305,2.8,5.21,2.11,0.091,Calm,Calm
3.33,0.3,2.85,5.25,2.17,0.0794,Calm,Calm
3.38,0.296,2.93,5.27,2.2,0.0645,Calm,Calm
3.46,0.289,3.04,5.27,2.23,0.0596,Calm,Calm
3.5,0.285,3.09,5.27,2.16,0.0633,Calm,Calm
3.52,0.284,3.05,5.27,2.11,0.0627,Calm,Calm
3.49,0.287,3.11,5.29,1.94,0.063,Calm,Calm
3.36,0.297,3.13,5.32,1.79,0.0602,Calm,Calm
3.17,0.315,2.94,5.22,1.67,0.039,Calm,Calm
3.12,0.321,2.89,4.84,1.49,0.0282,Calm,Calm
3.1,0.323,2.88,4.33,1.47,0.0254,Calm,Calm
3.05,0.327,2.73,4.01,1.54,0.0308,Calm,Calm
3.03,0.33,2.69,3.68,1.52,0.0522,Calm,Calm
2.9,0.345,2.66,3.56,1.53,0.0853,Calm,Calm
2.76,0.363,2.44,3.61,1.52,0.0788,Calm,Calm
2.74,0.365,2.54,3.64,1.64,0.0509,Calm,Calm
2.71,0.369,2.59,3.61,1.7,0.0489,Calm,Calm
2.62,0.381,2.35,3.46,1.71,0.0779,Calm,Calm
2.59,0.387,2.33,3.18,1.68,0.106,Calm,Calm
2.71,0.369,2.36,3.08,1.64,0.0911,Calm,Calm
2.84,0.352,2.46,3.21,1.79,0.0834,Calm,Calm
2.89,0.346,2.5,3.17,1.84,0.0723,Calm,Calm
2.79,0.359,2.69,3.32,1.98,0.0436,Calm,Calm
2.61,0.383,2.73,3.92,2.02,0.013,Calm,Calm
2.57,0.389,2.79,4.25,2.15,0.0189,Calm,Calm
2.62,0.382,2.78,4.33,2.18,0.034,Calm,Calm
2.64,0.379,2.63,4.4,2.16,0.0477,Calm,Calm
2.66,0.376,2.59,4.48,2.16,0.0625,Calm,Calm
2.68,0.374,2.8,4.51,2.18,0.0699,Calm,Calm
2.68,0.373,2.81,4.52,2.29,0.0717,Calm,Calm
2.55,0.393,3.53,4.46,3.68,0.0835,Calm,Calm
2.46,0.406,3.73,4.41,3.75,0.0554,Calm,Calm
2.82,0.354,3.77,4.65,3.77,0.0572,Calm,Calm
3.05,0.328,3.74,5.23,3.74,0.0547,Calm,Calm
3.2,0.312,3.71,5.55,3.72,0.0253,Calm,Calm
3.19,0.314,3.72,5.62,3.7,0.0146,Calm,Calm
3.21,0.311,3.72,5.65,3.7,0.0187,Calm,Calm
3.24,0.308,3.74,5.7,3.7,0.0198,Calm,Calm
3.32,0.301,3.74,5.74,3.69,0.016,Calm,Calm
3.35,0.298,3.73,5.75,3.74,0.0176,Calm,Calm
3.33,0.3,3.7,5.75,3.68,0.0219,Calm,Calm
3.38,0.296,3.07,5.75,2.44,0.0353,Calm,Calm
3.4,0.294,2.89,5.76,2.11,0.0499,Calm,Calm
3.33,0.301,2.73,5.61,2.16,0.0497,Calm,Calm
3.06,0.327,2.75,5.08,2.2,0.0651,Calm,Calm
3.01,0.333,2.73,4.52,2.19,0.0788,Calm,Calm
3,0.333,2.71,4.49,2.21,0.0761,Calm,Calm
3.01,0.332,2.7,4.7,2.21,0.0758,Calm,Calm
2.92,0.342,2.77,4.82,2.26,0.0762,Calm,Calm
2.83,0.353,2.68,4.78,2.25,0.0654,Calm,Calm
2.85,0.351,2.85,4.74,2.02,0.0661,Calm,Calm
2.82,0.355,2.81,4.74,1.94,0.0626,Calm,Calm
2.59,0.386,2.71,4.74,1.87,0.0248,Calm,Calm
2.28,0.439,2.68,4.74,1.82,-0.0279,Calm,Calm
2.12,0.473,2.76,4.76,1.81,-0.0561,Calm,Calm
2.04,0.491,2.74,4.78,1.97,-0.0579,Calm,Calm
2,0.5,2.83,4.71,2.13,-0.0446,Calm,Calm
1.92,0.52,2.89,4.46,2.28,-0.0593,Calm,Calm
2.08,0.48,2.92,3.88,2.35,-0.0754,Calm,Calm
2.22,0.45,2.89,3.19,2.38,-0.0412,Calm,Calm
2.25,0.445,2.96,2.9,2.35,-0.00938,Calm,Calm
2.44,0.409,2.91,2.81,2.43,0.0141,Calm,Calm
2.51,0.398,2.96,2.89,2.47,0.0287,Calm,Calm
2.57,0.389,3.02,2.98,2.51,0.00987,Calm,Calm
2.96,0.338,3.04,2.86,2.47,-0.0239,Calm,Calm
3.36,0.297,3.08,2.79,2.43,-0.0312,Calm,Calm
3.5,0.286,3.08,2.89,2.32,-0.0331,Calm,Calm
3.51,0.285,3.02,2.97,2.26,-0.0391,Calm,Calm
3.47,0.288,2.97,2.97,2.13,-0.0399,Calm,Calm
3.44,0.291,2.93,2.99,1.96,-0.0379,Calm,Calm
3.47,0.288,2.86,2.98,1.98,-0.0325,Calm,Calm
3.46,0.289,2.84,3.29,2.23,-0.0326,Calm,Calm
