alpha,arousal1,betha,theta,gamma,valence1,'Stimuli (Audio)',Response
3.11,0.321,3.22,4.2,2.28,0.0881,Agressive,Agressive
3.14,0.318,3.29,3.92,2.22,0.0772,Agressive,Agressive
3.2,0.313,3.29,3.6,2.24,0.0604,Agressive,Agressive
3.22,0.31,3.34,3.79,2.26,0.0594,Agressive,Agressive
3.14,0.319,3.42,4.12,2.38,0.0959,Agressive,Agressive
3.06,0.327,3.47,4.28,2.5,0.112,Agressive,Agressive
3.22,0.311,3.46,4.27,2.47,0.0825,Agressive,Agressive
3.42,0.293,3.46,4.25,2.43,0.0706,Agressive,Agressive
3.41,0.293,3.42,4.18,2.54,0.0652,Agressive,Agressive
3.48,0.288,3.31,4.13,2.64,0.0491,Agressive,Agressive
3.48,0.287,3.28,4.18,2.63,0.0481,Agressive,Agressive
3.49,0.287,3.3,4.34,2.65,0.0404,Agressive,Agressive
3.51,0.285,3.24,4.51,2.67,0.0374,Agressive,Agressive
3.45,0.29,3.14,4.7,2.66,0.0423,Agressive,Agressive
3.43,0.292,3.08,4.8,2.69,0.0449,Agressive,Agressive
3.53,0.283,3.11,4.63,2.63,0.0289,Agressive,Agressive
3.59,0.278,3.13,4.56,2.67,0.0198,Agressive,Agressive
3.42,0.292,3.18,4.54,2.73,0.0241,Agressive,Agressive
3.4,0.294,3.21,4.5,2.72,0.0243,Agressive,Agressive
3.38,0.296,3.14,4.5,2.49,0.0307,Agressive,Agressive
3.32,0.301,3.14,4.5,2.65,0.0322,Agressive,Agressive
3.37,0.297,3.14,4.43,2.65,0.0305,Agressive,Agressive
3.36,0.298,3.16,4.22,2.62,0.0311,Agressive,Agressive
3.29,0.304,3.07,3.93,2.64,0.0272,Agressive,Agressive
3.33,0.3,3.02,3.51,2.5,0.0333,Agressive,Agressive
3.33,0.3,3.09,3.07,2.36,0.0293,Agressive,Agressive
3.05,0.327,2.98,2.93,2.25,0.0356,Agressive,Agressive
2.89,0.346,2.91,2.9,2.08,0.0418,Agressive,Agressive
2.81,0.356,2.89,2.86,2.05,0.0361,Agressive,Agressive
2.77,0.361,3.02,3.01,2.08,0.0248,Agressive,Agressive
2.75,0.364,3.11,3.36,2.15,0.0126,Agressive,Agressive
2.64,0.379,3.22,3.54,1.92,0.00749,Agressive,Agressive
2.59,0.386,3.21,3.54,1.94,0.00371,Agressive,Agressive
2.56,0.391,3.21,3.53,1.86,0.02,Agressive,Agressive
2.54,0.394,3.29,3.46,1.88,-0.00324,Agressive,Agressive
2.4,0.416,3.63,3.31,1.83,-0.0971,Agressive,Agressive
2.49,0.402,3.65,3.23,1.82,-0.141,Agressive,Agressive
2.62,0.382,3.67,3.28,1.84,-0.0411,Agressive,Agressive
2.66,0.376,3.68,3.33,1.87,-0.00881,Agressive,Agressive
2.66,0.375,3.63,3.35,1.8,-0.0229,Agressive,Agressive
2.63,0.38,3.53,3.2,1.61,-0.0247,Agressive,Agressive
2.72,0.368,3.49,2.79,1.63,-0.0135,Agressive,Agressive
2.73,0.366,3.56,2.85,1.65,-0.00754,Agressive,Agressive
2.76,0.362,3.64,3.41,1.81,-0.0119,Agressive,Agressive
2.86,0.35,3.62,3.73,2.11,-0.0189,Agressive,Agressive
2.85,0.351,3.55,3.82,2.1,-0.016,Agressive,Agressive
2.82,0.355,3.17,3.88,2.11,0.00249,Agressive,Agressive
2.79,0.359,3.26,3.89,2.14,0.00716,Agressive,Agressive
2.74,0.365,3.15,3.88,2.24,-0.0099,Agressive,Agressive
2.83,0.353,3.16,4.01,2.39,-0.0128,Agressive,Agressive
3.09,0.324,3.16,4.19,2.38,-0.00357,Agressive,Agressive
3.28,0.305,3.14,4.21,2.37,0.00108,Agressive,Agressive
3.4,0.294,3.11,4.18,2.4,0.00419,Agressive,Agressive
3.47,0.288,2.98,4.05,2.35,0.00137,Agressive,Agressive
3.47,0.288,2.88,3.82,2.25,0.00876,Agressive,Agressive
3.46,0.289,2.84,3.66,2.21,0.0153,Agressive,Agressive
3.45,0.29,3.19,3.62,2.29,0.0154,Agressive,Agressive
3.39,0.295,3.21,3.8,2.29,0.000253,Agressive,Agressive
3.34,0.299,3.19,4.01,2.31,-0.0125,Agressive,Agressive
3.33,0.3,3.2,4.09,2.03,-0.0146,Agressive,Agressive
3.3,0.303,3.3,3.86,2.03,-0.0184,Agressive,Agressive
3.19,0.314,3.45,3.69,2.01,-0.032,Agressive,Agressive
3.01,0.333,3.46,3.78,1.98,-0.0662,Agressive,Agressive
2.89,0.346,3.6,3.84,2.08,-0.086,Agressive,Agressive
2.94,0.34,3.54,3.88,2.22,-0.0853,Agressive,Agressive
3.2,0.312,3.59,3.84,2.05,-0.0471,Agressive,Agressive
3.34,0.299,3.51,3.91,1.99,-0.0383,Agressive,Agressive
3.34,0.3,3.34,3.83,1.87,-0.0308,Agressive,Agressive
2.72,0.368,3.14,3.55,1.95,-0.125,Agressive,Agressive
2.67,0.374,3.24,3.49,1.99,-0.117,Agressive,Agressive
2.86,0.349,3.31,3.42,2.09,-0.148,Agressive,Agressive
3.22,0.31,3.04,3.5,2.15,-0.126,Agressive,Agressive
3.61,0.277,3.19,3.67,2.34,-0.0682,Agressive,Agressive
3.74,0.267,3.18,3.76,2.35,-0.0467,Agressive,Agressive
3.7,0.27,3.18,3.61,2.54,-0.0377,Agressive,Agressive
3.67,0.272,3.28,3.41,2.57,-0.0182,Agressive,Agressive
3.75,0.267,3.46,3.35,2.66,0.0041,Agressive,Agressive
3.83,0.261,3.47,3.36,2.6,0.0127,Agressive,Agressive
3.84,0.26,3.37,3.37,2.56,0.0163,Agressive,Agressive
3.85,0.26,3.41,3.47,2.64,0.0155,Agressive,Agressive
3.86,0.259,3.33,3.75,2.63,0.0181,Agressive,Agressive
3.81,0.262,3.4,3.83,2.6,0.0312,Agressive,Agressive
3.62,0.276,3.36,3.76,2.57,0.0577,Agressive,Agressive
3.45,0.29,3.29,3.63,2.41,0.0871,Agressive,Agressive
3.46,0.289,3.36,3.5,2.45,0.0983,Agressive,Agressive
3.49,0.286,3.29,3.4,2.37,0.08,Agressive,Agressive
3.46,0.289,3.31,3.35,2.32,0.0608,Agressive,Agressive
3.31,0.302,3.36,3.44,2.52,0.0471,Agressive,Agressive
3.21,0.311,4.61,3.96,2.98,0.0425,Agressive,Agressive
3.69,0.271,4.64,4.97,2.97,0.0595,Agressive,Agressive
4.24,0.236,4.78,5.57,3.14,0.0416,Agressive,Agressive
4.41,0.227,4.84,5.77,3.14,0.0292,Agressive,Agressive
4.45,0.225,4.89,5.79,3.13,0.0246,Agressive,Agressive
4.46,0.224,4.9,5.81,3.1,0.021,Agressive,Agressive
4.44,0.225,4.91,5.84,3.1,0.0189,Agressive,Agressive
4.42,0.226,4.91,5.86,3.06,0.02,Agressive,Agressive
4.4,0.227,4.9,5.87,3.03,0.0216,Agressive,Agressive
4.42,0.226,4.86,5.87,3,0.021,Agressive,Agressive
4.45,0.225,4.7,5.85,2.45,0.0207,Agressive,Agressive
4.41,0.227,4.04,5.7,2.28,0.0146,Agressive,Agressive
4.04,0.248,4,5.27,2.25,-0.00532,Agressive,Agressive
3.54,0.283,3.59,4.7,1.75,-0.0215,Agressive,Agressive
3.4,0.294,3.42,4.4,1.72,-0.00976,Agressive,Agressive
3.34,0.3,3.27,4.33,1.66,-0.00761,Agressive,Agressive
3.17,0.316,3.18,4.18,1.67,-0.0101,Agressive,Agressive
3.19,0.313,3.09,4.02,1.64,0.00135,Agressive,Agressive
3.42,0.292,3.17,4.07,1.65,0.00646,Agressive,Agressive
3.58,0.28,3.37,4.14,1.64,0.00275,Agressive,Agressive
3.61,0.277,3.48,4.11,1.64,-0.00542,Agressive,Agressive
3.58,0.279,3.37,4.09,1.64,-0.0113,Agressive,Agressive
3.56,0.281,3.38,4.23,1.68,-0.0133,Agressive,Agressive
3.54,0.283,3.53,4.28,1.67,-0.0116,Agressive,Agressive
3.56,0.281,3.47,4.05,1.74,-0.00932,Agressive,Agressive
3.46,0.289,3.49,4,1.78,-0.00762,Agressive,Agressive
3.4,0.294,3.58,4.13,1.76,-0.0107,Agressive,Agressive
3.39,0.295,3.58,4.13,1.89,-0.0279,Agressive,Agressive
3.18,0.315,3.52,4.1,1.87,-0.0641,Agressive,Agressive
2.83,0.354,3.39,4,1.85,-0.102,Agressive,Agressive
2.48,0.403,3.14,3.91,1.83,-0.119,Agressive,Agressive
2.28,0.438,3.11,3.96,1.9,-0.114,Agressive,Agressive
2.26,0.443,3.16,3.91,1.96,-0.114,Agressive,Agressive
2.36,0.424,3.18,3.67,2.05,-0.0661,Agressive,Agressive
2.83,0.353,3.01,3.55,1.96,0.0139,Agressive,Agressive
3.36,0.297,3.08,3.48,1.93,0.0367,Agressive,Agressive
3.62,0.276,2.85,3.2,1.88,0.0291,Agressive,Agressive
3.65,0.274,2.78,3.01,1.81,0.032,Agressive,Agressive
3.64,0.275,2.84,3.17,1.8,0.0466,Agressive,Agressive
3.76,0.266,2.91,3.36,1.8,0.0373,Agressive,Agressive
3.84,0.26,2.91,3.57,1.85,0.0236,Agressive,Agressive
3.85,0.259,2.96,3.67,1.87,0.0149,Agressive,Agressive
3.86,0.259,2.96,3.69,1.74,0.0132,Agressive,Agressive
3.9,0.256,2.93,3.77,1.86,0.0141,Agressive,Agressive
3.87,0.259,2.84,3.82,1.91,0.00282,Agressive,Agressive
3.6,0.278,2.75,3.86,1.92,-0.0227,Agressive,Agressive
3.17,0.315,2.85,3.9,2.01,-0.058,Agressive,Agressive
3.06,0.327,2.88,3.88,2.03,-0.066,Agressive,Agressive
3.23,0.309,2.94,3.86,2.04,-0.0555,Agressive,Agressive
3.27,0.306,2.99,3.84,2.01,-0.0558,Agressive,Agressive
3.22,0.31,4.69,3.73,3.31,-0.0558,Agressive,Agressive
3.77,0.265,4.89,4.01,3.34,-0.0282,Agressive,Agressive
4.42,0.226,4.93,4.85,3.46,-0.0124,Agressive,Agressive
4.68,0.214,5.12,5.16,3.81,-0.00718,Agressive,Agressive
4.7,0.213,5.32,5.24,3.87,-0.0055,Agressive,Agressive
4.87,0.205,5.39,5.55,3.92,-0.00472,Agressive,Agressive
5.08,0.197,5.39,5.89,3.94,-0.00283,Agressive,Agressive
5.22,0.192,5.45,6.06,4.11,-0.00247,Agressive,Agressive
5.24,0.191,5.51,6.16,4.13,-0.00311,Agressive,Agressive
5.25,0.191,5.59,6.24,4.2,-0.00216,Agressive,Agressive
5.27,0.19,5.57,6.34,4.16,-0.00181,Agressive,Agressive
5.25,0.19,5.09,6.42,3.96,-0.00224,Agressive,Agressive
5.1,0.196,5.1,6.35,3.94,-0.00191,Agressive,Agressive
4.79,0.209,5.08,6.21,3.79,-0.00348,Agressive,Agressive
4.67,0.214,4.75,6.16,3.55,-0.00641,Agressive,Agressive
4.64,0.216,4.6,6.12,3.51,-0.00429,Agressive,Agressive
4.42,0.226,4.54,5.94,3.54,-0.00177,Agressive,Agressive
3.96,0.252,4.54,5.82,3.48,0.000438,Agressive,Agressive
3.61,0.277,4.36,5.83,3.2,0.0098,Agressive,Agressive
3.59,0.278,4.12,5.73,3.14,0.00516,Agressive,Agressive
3.47,0.288,3.92,5.57,2.95,-0.00236,Agressive,Agressive
3.33,0.301,3.92,5.29,2.83,0.00808,Agressive,Agressive
3.25,0.307,4.09,5.13,3.11,0.0229,Agressive,Agressive
3.58,0.279,4.58,5.15,3.14,0.0173,Agressive,Agressive
4.25,0.236,4.57,5.32,3.15,0.0133,Agressive,Agressive
4.58,0.219,4.52,5.51,3.23,0.0183,Agressive,Agressive
4.71,0.212,4.77,5.67,3.39,0.023,Agressive,Agressive
4.86,0.206,5,5.6,3.44,0.0248,Agressive,Agressive
4.99,0.2,5.04,5.41,3.47,0.019,Agressive,Agressive
5.03,0.199,5.02,5.38,3.42,0.0155,Agressive,Agressive
5.07,0.197,5.02,5.4,3.42,0.017,Agressive,Agressive
5.11,0.196,5.03,5.42,3.41,0.0195,Agressive,Agressive
5.15,0.194,5.02,5.51,3.42,0.0223,Agressive,Agressive
5.19,0.193,4.69,5.55,3.13,0.0242,Agressive,Agressive
5.14,0.195,4.57,5.5,3.12,0.0286,Agressive,Agressive
4.93,0.203,4.52,5.34,3.05,0.0357,Agressive,Agressive
3.11,0.322,3.41,3.18,1.7,0.0661,Calm,Calm
3.19,0.314,3.22,3.02,1.82,0.0795,Calm,Calm
3.14,0.319,3.27,3.02,1.75,0.0846,Calm,Calm
3.03,0.33,3.22,3.02,1.71,0.098,Calm,Calm
2.88,0.347,3.2,3.13,1.72,0.132,Calm,Calm
2.74,0.365,3.22,3.24,1.77,0.145,Calm,Calm
2.7,0.37,3.16,3.18,1.79,0.122,Calm,Calm
2.77,0.361,3.2,3.2,1.79,0.0956,Calm,Calm
2.84,0.352,3.23,3.37,1.77,0.0771,Calm,Calm
2.87,0.349,3.25,3.64,1.76,0.0471,Calm,Calm
2.82,0.354,3.11,3.81,1.82,0.0124,Calm,Calm
2.8,0.358,3.09,3.87,1.92,-0.0168,Calm,Calm
2.89,0.346,3.07,3.89,1.86,-0.0363,Calm,Calm
3.08,0.324,3.68,3.93,1.83,-0.0467,Calm,Calm
3.34,0.3,3.82,3.96,1.86,-0.0566,Calm,Calm
3.46,0.289,3.85,4.05,2.11,-0.0703,Calm,Calm
3.6,0.278,5.32,4.17,3.49,-0.0634,Calm,Calm
4.74,0.211,5.53,5.35,3.49,-0.0202,Calm,Calm
5.63,0.178,5.6,6.68,3.57,-0.0103,Calm,Calm
5.93,0.169,5.62,7.19,3.6,-0.0082,Calm,Calm
5.96,0.168,5.62,7.33,3.62,-0.00873,Calm,Calm
5.96,0.168,5.62,7.39,3.61,-0.00757,Calm,Calm
5.97,0.168,5.64,7.41,3.65,-0.00652,Calm,Calm
5.97,0.167,5.62,7.41,3.65,-0.0055,Calm,Calm
5.98,0.167,5.57,7.42,3.66,-0.00449,Calm,Calm
5.98,0.167,5.54,7.42,3.66,-0.00416,Calm,Calm
5.97,0.167,5.52,7.41,3.01,-0.00425,Calm,Calm
5.94,0.168,4.25,7.4,2.58,-0.00429,Calm,Calm
5.64,0.177,3.88,7.12,2.65,-0.00353,Calm,Calm
4.61,0.217,3.39,6.39,2.5,0.00353,Calm,Calm
3.64,0.275,3.43,5.73,2.41,0.049,Calm,Calm
3.69,0.271,3.38,5.32,2.4,0.0433,Calm,Calm
3.63,0.276,3.43,4.67,2.47,0.0272,Calm,Calm
3.5,0.286,3.4,4.29,2.18,0.00977,Calm,Calm
3.32,0.301,3.5,4.08,2.37,-0.0123,Calm,Calm
3.11,0.321,3.59,4,2.36,-0.0237,Calm,Calm
2.92,0.343,3.71,4.04,2.34,-0.0157,Calm,Calm
2.99,0.334,3.74,3.97,2.23,-0.00433,Calm,Calm
3.08,0.325,3.65,4.17,2.15,0.0117,Calm,Calm
3.1,0.323,3.63,4.39,2.07,0.0111,Calm,Calm
3.01,0.333,3.86,4.38,2.31,-0.00919,Calm,Calm
2.81,0.356,4.7,4.37,4.24,-0.0125,Calm,Calm
3.36,0.297,5.87,4.88,4.44,0.00313,Calm,Calm
4.75,0.211,6.02,5.77,4.45,0.0051,Calm,Calm
5.02,0.199,6.04,6.1,4.46,0.00539,Calm,Calm
5.14,0.195,6.03,6.12,4.45,0.00232,Calm,Calm
5.25,0.19,6.03,6.13,4.46,0.00243,Calm,Calm
5.29,0.189,6.02,6.15,4.47,0.00132,Calm,Calm
5.32,0.188,6.02,6.14,4.47,-0.00161,Calm,Calm
5.33,0.188,6.02,6.1,4.47,-0.00434,Calm,Calm
5.34,0.187,6.02,6.07,4.46,-0.00566,Calm,Calm
5.34,0.187,5.98,6.09,4.42,-0.00406,Calm,Calm
5.36,0.187,5.29,6.06,2.48,-0.002,Calm,Calm
5.14,0.194,4.42,5.89,2.05,-0.00278,Calm,Calm
4.62,0.217,3.6,5.21,2.23,-0.0102,Calm,Calm
4.3,0.232,3.65,4.13,2.18,-0.014,Calm,Calm
4.12,0.243,3.62,4.23,2.18,-0.0173,Calm,Calm
3.89,0.257,3.53,4.36,2.05,-0.0158,Calm,Calm
3.96,0.253,3.5,4.32,2.03,-0.00106,Calm,Calm
4.02,0.249,3.57,4.33,2.1,0.0169,Calm,Calm
3.99,0.251,3.57,4.35,2.15,0.034,Calm,Calm
3.99,0.251,3.55,4.29,2.18,0.0332,Calm,Calm
3.94,0.254,3.55,4.16,2.13,0.0189,Calm,Calm
3.93,0.254,3.47,4.15,2.13,0.00791,Calm,Calm
3.99,0.25,3.41,4.12,2.13,0.00623,Calm,Calm
4.1,0.244,2.91,4.15,1.86,0.00969,Calm,Calm
4.1,0.244,3.11,4.24,1.8,0.0141,Calm,Calm
3.98,0.251,3.25,4.09,1.76,0.0154,Calm,Calm
3.89,0.257,3.46,3.78,1.82,0.0139,Calm,Calm
3.78,0.264,3.55,3.85,1.86,0.0118,Calm,Calm
3.71,0.269,3.63,3.9,1.79,0.013,Calm,Calm
3.78,0.264,3.83,3.89,1.93,0.0115,Calm,Calm
3.81,0.263,4.09,4.19,2.24,0.0156,Calm,Calm
3.91,0.256,4.32,4.67,2.31,0.0251,Calm,Calm
4,0.25,4.32,4.87,2.28,0.0311,Calm,Calm
3.96,0.252,4.31,4.91,2.27,0.0344,Calm,Calm
3.91,0.256,4.33,4.96,2.24,0.0338,Calm,Calm
3.94,0.254,4.27,5.03,2.34,0.0315,Calm,Calm
3.93,0.255,4.23,5.07,2.41,0.0375,Calm,Calm
