alpha,arousal1,betha,theta,gamma,valence1,'Stimuli (Audio)',Response
3.47,0.288,3.42,4.52,2.55,-0.0138,Calm,Calm
3.41,0.293,3.43,4.53,2.39,-0.0118,Calm,Calm
3.26,0.306,3.27,4.61,2.37,-0.00672,Calm,Calm
3.24,0.308,3.25,4.78,2.26,-0.0031,Calm,Calm
3.24,0.309,3.26,4.89,2.27,0.00131,Calm,Calm
3.12,0.321,3.33,4.78,2.33,0.00444,Calm,Calm
2.97,0.336,3.35,4.55,2.36,0.00171,Calm,Calm
2.79,0.358,3.27,4.37,2.39,-0.00641,Calm,Calm
2.7,0.37,3.31,4.36,2.44,-0.0269,Calm,Calm
2.65,0.377,3.31,4.42,2.38,-0.0339,Calm,Calm
2.55,0.393,3.26,4.49,2.34,-0.0388,Calm,Calm
2.46,0.406,3.2,4.59,2.27,-0.053,Calm,Calm
2.41,0.416,3.13,4.71,2.36,-0.0858,Calm,Calm
2.38,0.42,3.08,4.79,2.41,-0.0948,Calm,Calm
2.33,0.43,3.14,4.72,2.53,-0.0884,Calm,Calm
2.33,0.43,3.28,4.63,2.59,-0.0475,Calm,Calm
2.65,0.377,3.18,4.59,2.59,-0.022,Calm,Calm
2.98,0.336,3.09,4.57,2.6,-0.0164,Calm,Calm
3.15,0.317,3.08,4.52,2.64,-0.0165,Calm,Calm
3.26,0.307,3.09,4.46,2.65,-0.0151,Calm,Calm
3.33,0.3,3.06,4.41,2.73,-0.0131,Calm,Calm
3.38,0.296,2.99,4.34,2.71,-0.0114,Calm,Calm
3.39,0.295,3.03,4.17,2.87,-0.00908,Calm,Calm
3.41,0.293,2.99,3.85,2.76,-0.00831,Calm,Calm
3.43,0.291,2.78,3.53,2.72,-0.00807,Calm,Calm
3.49,0.287,2.85,3.39,2.67,-0.0093,Calm,Calm
3.6,0.278,2.8,3.21,2.66,-0.00685,Calm,Calm
3.62,0.276,2.91,3.33,2.65,-0.00506,Calm,Calm
3.57,0.28,2.98,3.36,2.6,-0.00633,Calm,Calm
3.52,0.284,3.62,4.89,2.64,-0.00458,Calm,Calm
3.45,0.29,3.62,4.81,2.55,-0.0108,Calm,Calm
3.34,0.3,3.49,4.48,2.57,-0.0234,Calm,Calm
3.3,0.303,3.4,4.07,2.52,-0.0334,Calm,Calm
3.35,0.299,3.46,3.99,2.43,-0.034,Calm,Calm
3.2,0.313,3.26,3.92,2.29,-0.0359,Calm,Calm
2.65,0.377,3.01,3.77,2.25,-0.045,Calm,Calm
2.4,0.417,2.85,3.83,2.15,-0.0437,Calm,Calm
2.46,0.406,2.81,3.86,1.97,-0.0431,Calm,Calm
2.41,0.414,2.81,3.76,2,-0.0668,Calm,Calm
2.36,0.423,2.85,3.78,2.07,-0.0923,Calm,Calm
2.41,0.415,2.87,4.15,2.02,-0.0823,Calm,Calm
2.44,0.409,2.88,4.47,1.94,-0.0621,Calm,Calm
2.44,0.411,2.97,4.58,2.08,-0.0277,Calm,Calm
2.45,0.408,2.97,4.64,2.12,0.0068,Calm,Calm
2.52,0.397,2.77,4.68,2.2,0.0258,Calm,Calm
2.75,0.364,2.97,4.66,2.34,0.017,Calm,Calm
2.84,0.352,2.99,4.64,2.36,0.0171,Calm,Calm
2.79,0.358,2.95,4.6,2.52,0.0214,Calm,Calm
2.7,0.371,3.01,4.56,2.62,0.0206,Calm,Calm
2.65,0.378,3.26,4.62,2.58,0.0284,Calm,Calm
2.94,0.341,3.24,4.69,2.59,0.00873,Calm,Calm
3.11,0.322,3.31,4.6,2.69,-0.0137,Calm,Calm
3.22,0.31,3.4,4.44,2.72,-0.0277,Calm,Calm
3.33,0.301,3.4,4.37,2.7,-0.0397,Calm,Calm
3.29,0.304,3.45,4.44,2.83,-0.0501,Calm,Calm
3.23,0.309,3.44,4.65,2.73,-0.0565,Calm,Calm
3.1,0.322,3.29,4.78,2.69,-0.0733,Calm,Calm
3.04,0.329,3.26,4.84,2.7,-0.0751,Calm,Calm
3.1,0.323,3.25,4.93,2.49,-0.0641,Calm,Calm
3.16,0.317,3.23,4.93,2.49,-0.061,Calm,Calm
3.09,0.324,3.2,4.87,2.51,-0.0734,Calm,Calm
2.87,0.349,3.11,4.8,2.46,-0.0884,Calm,Calm
2.64,0.378,3.08,4.71,2.43,-0.0874,Calm,Calm
2.51,0.399,2.98,4.66,2.46,-0.0416,Calm,Calm
2.49,0.402,2.9,4.73,2.2,0.00147,Calm,Calm
2.52,0.397,2.92,4.84,2.22,0.00124,Calm,Calm
2.51,0.398,2.99,4.84,2.43,0.006,Calm,Calm
2.55,0.392,3.02,4.76,2.51,0.00625,Calm,Calm
2.55,0.392,3.29,4.69,2.54,-0.0171,Calm,Calm
2.41,0.414,3.38,4.69,2.52,-0.0229,Calm,Calm
2.33,0.428,3.31,4.73,2.51,-0.00125,Calm,Calm
2.53,0.395,3.27,4.71,2.42,-0.00515,Calm,Calm
2.92,0.342,3.33,4.69,2.43,-0.0274,Calm,Calm
3.07,0.325,3.41,4.72,2.5,-0.0363,Calm,Calm
3.06,0.327,3.61,4.69,2.52,-0.044,Calm,Calm
3.07,0.326,3.7,4.54,2.5,-0.0472,Calm,Calm
3.23,0.31,3.76,4.2,2.51,-0.0399,Calm,Calm
3.32,0.302,3.76,3.89,2.47,-0.0352,Calm,Calm
3.33,0.301,3.78,3.86,2.36,-0.0354,Calm,Calm
3.35,0.298,3.67,3.85,2.38,-0.0307,Calm,Calm
3.58,0.279,3.66,3.71,2.39,-0.0217,Calm,Calm
3.78,0.264,3.67,3.84,2.4,-0.0198,Calm,Calm
3.79,0.264,3.67,4.11,2.29,-0.0197,Calm,Calm
3.85,0.26,3.69,4.19,2.21,-0.0179,Calm,Calm
3.89,0.257,3.47,4.14,2.11,-0.0137,Calm,Calm
3.94,0.254,3.31,4.27,2.02,-0.0124,Calm,Calm
3.91,0.256,3.1,4.49,2.24,-0.0126,Calm,Calm
3.82,0.262,2.91,4.66,2.09,-0.0137,Calm,Calm
3.78,0.264,2.91,4.71,2.03,-0.0133,Calm,Calm
3.83,0.261,2.87,4.7,2.19,-0.0102,Calm,Calm
3.81,0.263,2.8,4.7,2.14,-0.0112,Calm,Calm
3.61,0.277,2.84,4.67,2.11,-0.0126,Calm,Calm
3.47,0.288,2.86,4.52,2.15,-0.011,Calm,Calm
3.25,0.307,2.73,4.3,2.16,-0.00538,Calm,Calm
2.97,0.336,2.71,4.22,2.31,-0.00611,Calm,Calm
2.77,0.361,2.97,4.21,2.37,-0.00853,Calm,Calm
2.7,0.37,3.05,4.04,2.36,-0.00462,Calm,Calm
2.71,0.369,3.1,3.76,2.26,0.000449,Calm,Calm
2.72,0.368,3.14,3.73,2.24,0.00297,Calm,Calm
2.68,0.373,3.11,4.03,2.31,0.00733,Calm,Calm
2.61,0.383,3.08,4.15,2.26,0.017,Calm,Calm
2.46,0.406,3,4.13,2.52,0.0289,Calm,Calm
2.38,0.42,3.27,4.16,2.57,0.0361,Calm,Calm
2.41,0.415,3.27,4.17,2.59,0.0397,Calm,Calm
2.38,0.42,3.33,4.29,2.64,0.0536,Calm,Calm
2.44,0.411,3.3,4.66,2.5,0.0618,Calm,Calm
2.65,0.377,3.22,4.94,2.6,0.0416,Calm,Calm
2.76,0.362,3.15,5.02,2.55,0.0252,Calm,Calm
2.75,0.364,3.2,4.95,2.58,0.0223,Calm,Calm
2.81,0.356,3.21,4.84,2.64,0.00677,Calm,Calm
2.83,0.354,3.22,4.81,2.63,-0.0138,Calm,Calm
2.82,0.354,3.25,4.82,2.48,-0.0133,Calm,Calm
2.95,0.338,3.28,4.87,2.41,-0.00782,Calm,Calm
3,0.333,2.89,4.99,2.57,-0.00865,Calm,Calm
3.01,0.332,2.93,5.05,2.55,-0.00562,Calm,Calm
3.3,0.303,2.94,4.95,2.59,-0.00659,Calm,Calm
3.62,0.276,2.9,4.7,2.56,-0.0127,Calm,Calm
3.71,0.27,2.88,4.37,2.48,-0.0167,Calm,Calm
3.77,0.265,2.89,4.29,2.57,-0.0177,Calm,Calm
3.79,0.264,2.83,4.3,2.66,-0.0176,Calm,Calm
3.78,0.264,2.83,4.17,2.63,-0.0163,Calm,Calm
3.76,0.266,2.89,4.07,2.64,-0.0154,Calm,Calm
3.73,0.268,3.02,4.12,2.72,-0.0184,Calm,Calm
3.67,0.273,3.04,4.03,2.64,-0.0225,Calm,Calm
3.66,0.273,3.01,3.71,2.44,-0.0224,Calm,Calm
3.59,0.279,3,3.63,2.4,-0.0258,Calm,Calm
3.31,0.302,2.93,3.62,2.4,-0.033,Calm,Calm
2.98,0.336,2.96,3.55,2.39,-0.0335,Calm,Calm
2.75,0.364,2.91,3.44,2.42,-0.0131,Calm,Calm
2.59,0.386,3.01,3.63,2.28,0.0153,Calm,Calm
2.55,0.393,3,3.88,2.14,0.0331,Calm,Calm
2.51,0.398,2.97,3.88,2.09,0.0413,Calm,Calm
2.51,0.399,2.92,3.82,2.04,0.0376,Calm,Calm
2.51,0.398,2.67,3.94,1.84,0.021,Calm,Calm
2.54,0.393,2.66,4.13,1.92,0.00615,Calm,Calm
2.64,0.378,2.7,4.16,1.86,-0.0105,Calm,Calm
3.09,0.324,3.67,3.53,3.03,0.0732,Calm,Sad
3.08,0.325,3.61,3.76,3.05,0.0677,Calm,Sad
2.94,0.34,3.63,3.9,3.03,0.0684,Calm,Sad
2.83,0.354,3.75,3.9,3.01,0.0847,Calm,Sad
2.8,0.357,3.72,3.92,3.02,0.104,Calm,Sad
2.81,0.356,3.35,3.91,2.31,0.111,Calm,Sad
2.74,0.365,3.15,3.87,2.21,0.102,Calm,Sad
2.49,0.401,3.17,4.03,2.23,0.104,Calm,Sad
2.22,0.45,3.18,4.31,2.23,0.146,Calm,Sad
2.17,0.461,3.09,4.56,2.14,0.165,Calm,Sad
2.16,0.463,3.01,4.59,2.18,0.134,Calm,Sad
2.05,0.488,3.02,4.51,2.16,0.121,Calm,Sad
1.9,0.527,3.1,4.42,2.18,0.145,Calm,Sad
1.76,0.567,3.04,4.37,2.19,0.184,Calm,Sad
1.85,0.54,2.98,4.35,2.16,0.182,Calm,Sad
1.85,0.54,2.94,4.36,1.97,0.173,Calm,Sad
1.84,0.544,2.9,4.39,2.22,0.157,Calm,Sad
1.83,0.546,2.86,4.42,2.31,0.164,Calm,Sad
1.59,0.628,2.84,4.37,2.29,0.167,Calm,Sad
1.47,0.68,2.8,4.23,2.29,0.0237,Calm,Sad
1.51,0.663,2.74,4.13,2.28,0.00391,Calm,Sad
1.53,0.653,2.8,4.14,2.21,0.0211,Calm,Sad
1.67,0.598,2.83,4.16,2.19,0.0155,Calm,Sad
1.93,0.519,2.88,4.12,2.1,-0.0102,Calm,Sad
2.02,0.495,3.09,4.14,2.13,-0.0439,Calm,Sad
1.95,0.513,3.12,4.24,2.33,-0.0763,Calm,Sad
1.9,0.526,3.12,4.34,2.33,-0.0796,Calm,Sad
1.91,0.523,3.07,4.35,2.02,-0.068,Calm,Sad
1.91,0.523,3.18,4.3,2.16,-0.0807,Calm,Sad
2.04,0.49,3.2,4.2,2.21,-0.0677,Calm,Sad
2.07,0.483,3.3,3.96,2.22,-0.0462,Calm,Sad
2,0.499,3.27,3.67,2.27,-0.0326,Calm,Sad
1.95,0.514,3.36,3.71,2.31,-0.0341,Calm,Sad
1.9,0.526,3.35,3.9,2.59,-0.0389,Calm,Sad
1.94,0.516,3.2,4.01,2.71,-0.000761,Calm,Sad
2.27,0.44,3.2,3.99,2.84,0.0261,Calm,Sad
2.62,0.382,3.2,3.92,2.8,0.0149,Calm,Sad
2.77,0.362,3.2,3.81,2.81,0.00652,Calm,Sad
2.78,0.36,3.22,3.74,2.77,0.00769,Calm,Sad
2.83,0.353,3.25,3.71,2.7,0.00461,Calm,Sad
2.86,0.35,3.17,3.73,2.69,-0.000319,Calm,Sad
2.9,0.345,3.09,3.8,2.68,-0.00616,Calm,Sad
3.05,0.328,3.05,3.85,2.68,-0.0211,Calm,Sad
3.33,0.3,3.03,4.02,2.65,-0.0201,Calm,Sad
3.49,0.287,2.96,4.14,2.34,-0.00917,Calm,Sad
3.51,0.285,2.86,4.18,2.18,-0.00248,Calm,Sad
3.42,0.293,2.92,4.25,2.01,-0.0084,Calm,Sad
3.41,0.294,2.91,4.27,2,-0.0189,Calm,Sad
3.46,0.289,2.91,4.32,2.09,-0.0216,Calm,Sad
3.45,0.29,2.93,4.47,2.22,-0.0252,Calm,Sad
3.44,0.291,2.87,4.6,2.18,-0.0317,Calm,Sad
3.48,0.287,2.96,4.61,2.18,-0.036,Calm,Sad
3.52,0.284,3.1,4.63,2.14,-0.0337,Calm,Sad
3.46,0.289,3.1,4.62,2.24,-0.0319,Calm,Sad
3.3,0.303,3.1,4.48,2.25,-0.0385,Calm,Sad
3.08,0.324,3.04,4.37,2.4,-0.0743,Calm,Sad
3.09,0.324,3.01,4.31,2.34,-0.0922,Calm,Sad
3.14,0.319,3.01,4.24,2.28,-0.073,Calm,Sad
3.06,0.327,3.04,4.18,2.24,-0.0663,Calm,Sad
3.01,0.332,3.02,4.03,2.1,-0.0608,Calm,Sad
3.01,0.333,2.93,3.77,2.05,-0.0478,Calm,Sad
3.09,0.324,2.97,3.63,2.04,-0.021,Calm,Sad
3.09,0.324,3.01,3.74,2.04,-0.00535,Calm,Sad
3,0.333,2.96,3.79,2.21,0.00305,Calm,Sad
2.9,0.344,3.01,3.73,2.31,0.00985,Calm,Sad
2.88,0.347,2.99,3.61,2.21,0.0114,Calm,Sad
2.85,0.351,2.91,3.48,2.15,0.0133,Calm,Sad
2.69,0.371,3.02,3.46,2.21,0.0222,Calm,Sad
2.63,0.38,3.03,3.52,2.22,0.0256,Calm,Sad
2.68,0.373,3.02,3.59,2.32,0.0138,Calm,Sad
2.74,0.365,3.08,3.62,2.59,0.00306,Calm,Sad
2.64,0.379,3.12,3.67,2.68,-0.00128,Calm,Sad
2.46,0.406,2.95,3.85,2.73,-0.0168,Calm,Sad
2.28,0.438,2.88,3.99,2.7,-0.0409,Calm,Sad
2.22,0.451,2.78,4.04,2.5,-0.0477,Calm,Sad
2.17,0.46,2.93,4.04,2.47,-0.0375,Calm,Sad
2.16,0.463,2.88,4.03,2.53,-0.0383,Calm,Sad
2.2,0.454,2.86,4.02,2.5,-0.0402,Calm,Sad
2.14,0.467,2.93,3.98,2.53,-0.0513,Calm,Sad
1.86,0.538,2.92,3.92,2.53,-0.0503,Calm,Sad
1.49,0.673,2.89,3.89,2.44,0.0469,Calm,Sad
1.46,0.686,2.76,3.85,2.13,0.124,Calm,Sad
1.52,0.658,2.79,3.73,2.12,0.086,Calm,Sad
1.48,0.674,2.84,3.51,2.21,0.0716,Calm,Sad
1.59,0.629,2.81,3.22,2.27,0.0675,Calm,Sad
1.61,0.622,2.8,3.03,2.27,0.0666,Calm,Sad
1.69,0.591,2.83,3.07,2.28,0.0491,Calm,Sad
1.76,0.569,2.9,3.23,2.32,0.0459,Calm,Sad
1.7,0.587,3.03,3.38,2.6,0.0581,Calm,Sad
1.71,0.585,2.98,3.53,2.87,0.0661,Calm,Sad
1.77,0.566,3,3.6,2.93,0.0486,Calm,Sad
1.78,0.561,3.04,3.57,2.97,0.0291,Calm,Sad
1.69,0.592,3.06,3.65,3.03,0.0406,Calm,Sad
1.67,0.599,3.08,3.8,3.18,0.0646,Calm,Sad
1.66,0.604,3.04,3.8,3.15,0.105,Calm,Sad
1.73,0.577,3.06,3.9,3.13,0.0327,Calm,Sad
1.78,0.561,3.02,4.04,3.14,-0.0225,Calm,Sad
1.69,0.591,2.94,4.07,3.16,-0.0362,Calm,Sad
1.64,0.609,2.84,3.98,3.14,-0.0316,Calm,Sad
1.65,0.606,2.73,3.84,2.96,-0.021,Calm,Sad
1.64,0.608,2.71,3.7,2.82,-0.0312,Calm,Sad
1.6,0.623,2.71,3.64,2.75,-0.0359,Calm,Sad
1.62,0.616,2.68,3.66,2.65,-0.0111,Calm,Sad
1.7,0.588,2.7,3.66,2.53,0.0103,Calm,Sad
1.74,0.575,2.66,3.65,2.26,0.0183,Calm,Sad
1.79,0.56,2.9,3.68,2.26,-0.00984,Calm,Sad
2.13,0.469,3.14,3.54,2.45,-0.0414,Calm,Sad
3.12,0.32,3.09,4.75,1.95,0.000164,Happy,Happy
3.18,0.314,3.03,4.61,1.95,-0.00655,Happy,Happy
3.13,0.319,3.08,4.43,1.89,-0.00801,Happy,Happy
3.25,0.307,3.09,4.35,1.81,-0.0111,Happy,Happy
3.32,0.301,3.15,4.36,1.89,-0.0139,Happy,Happy
3.29,0.304,3.13,4.33,1.7,-0.0181,Happy,Happy
3.29,0.304,3.17,4.35,1.88,-0.019,Happy,Happy
3.3,0.303,3.12,4.49,2.13,-0.0146,Happy,Happy
3.3,0.303,3.09,4.61,2.05,-0.0138,Happy,Happy
3.36,0.297,3.12,4.57,2.08,-0.0222,Happy,Happy
3.37,0.296,3.01,4.52,2.1,-0.0265,Happy,Happy
3.22,0.31,2.82,4.6,2.1,-0.0235,Happy,Happy
3.07,0.326,2.92,4.7,2.06,-0.0138,Happy,Happy
2.91,0.344,2.88,4.73,2.1,-0.005,Happy,Happy
2.75,0.363,2.94,4.74,2.22,0.000953,Happy,Happy
2.9,0.345,3.05,4.75,2.27,-0.0129,Happy,Happy
3.09,0.323,3.09,4.77,2.46,-0.021,Happy,Happy
3.12,0.321,3.19,4.71,2.44,-0.0239,Happy,Happy
3.06,0.326,3.2,4.43,2.47,-0.0319,Happy,Happy
2.94,0.34,3.32,4.12,2.54,-0.0389,Happy,Happy
2.7,0.37,3.4,3.93,2.58,-0.0494,Happy,Happy
2.76,0.362,3.36,3.79,2.7,-0.0618,Happy,Happy
3.11,0.322,3.33,3.65,2.7,-0.0444,Happy,Happy
3.33,0.301,3.37,3.76,2.81,-0.0298,Happy,Happy
3.35,0.298,3.39,3.95,2.8,-0.027,Happy,Happy
3.41,0.294,3.33,3.93,2.72,-0.0268,Happy,Happy
3.51,0.285,3.24,3.96,2.67,-0.0198,Happy,Happy
3.57,0.28,3.22,4.11,2.61,-0.0155,Happy,Happy
3.6,0.278,3.2,4.29,2.5,-0.0141,Happy,Happy
3.61,0.277,3.2,4.31,2.38,-0.0151,Happy,Happy
3.61,0.277,3.25,4.27,2.42,-0.0161,Happy,Happy
3.61,0.277,3.13,4.29,2.3,-0.0157,Happy,Happy
3.49,0.286,3.1,4.26,2.22,-0.0112,Happy,Happy
3.27,0.306,3.05,4.13,2.17,-0.0106,Happy,Happy
3.13,0.32,3.14,3.87,2,-0.0184,Happy,Happy
3.14,0.318,3.08,3.79,1.98,-0.0171,Happy,Happy
2.89,0.346,3.07,3.71,1.97,-0.023,Happy,Happy
2.46,0.407,3.05,3.53,1.89,-0.0415,Happy,Happy
2.06,0.486,3.1,3.14,1.81,-0.0764,Happy,Happy
1.88,0.531,3.03,2.71,1.82,-0.0884,Happy,Happy
1.86,0.537,2.97,2.69,1.82,-0.0769,Happy,Happy
1.76,0.57,2.89,2.58,1.68,-0.0565,Happy,Happy
1.78,0.56,2.97,2.41,1.61,-0.0444,Happy,Happy
1.59,0.631,3.09,2.4,1.63,-0.125,Happy,Happy
1.48,0.674,3.09,2.8,1.65,-0.185,Happy,Happy
1.56,0.642,2.89,3.24,1.75,-0.197,Happy,Happy
1.43,0.699,2.94,3.48,1.92,-0.162,Happy,Happy
1.31,0.765,2.97,3.65,1.87,-0.066,Happy,Happy
1.21,0.824,2.94,3.78,1.89,0.0171,Happy,Happy
1.26,0.791,2.92,3.81,1.87,0.0445,Happy,Happy
1.29,0.774,3,3.86,1.89,0.0511,Happy,Happy
1.33,0.752,3.07,4.09,1.89,0.0206,Happy,Happy
1.59,0.63,3.07,4.32,1.92,-0.0704,Happy,Happy
2.27,0.44,3.36,4.65,2.21,-0.0448,Happy,Happy
2.68,0.373,3.54,5.03,2.21,-0.0308,Happy,Happy
2.7,0.371,3.56,5.25,2.28,-0.0344,Happy,Happy
2.8,0.357,3.56,5.32,2.25,-0.0209,Happy,Happy
3.05,0.328,3.56,5.33,2.22,-0.00725,Happy,Happy
3.28,0.304,3.58,5.29,2.26,-0.000624,Happy,Happy
3.42,0.292,3.6,5.33,2.29,-0.000067,Happy,Happy
3.45,0.29,3.51,5.36,2.51,0.00278,Happy,Happy
3.47,0.288,3.44,5.34,2.61,0.00429,Happy,Happy
3.47,0.288,3.5,5.3,2.64,0.00506,Happy,Happy
3.39,0.295,3.45,5.2,2.72,0.00944,Happy,Happy
3.25,0.308,2.84,4.97,2.57,0.0103,Happy,Happy
3.26,0.307,2.82,4.53,2.59,0.0101,Happy,Happy
3.32,0.301,2.79,4.2,2.51,0.00758,Happy,Happy
3.21,0.312,2.77,4.22,2.53,-0.000321,Happy,Happy
3.06,0.327,2.77,4.37,2.56,-0.0216,Happy,Happy
2.97,0.336,2.77,4.34,2.58,-0.035,Happy,Happy
2.91,0.343,2.83,4.36,2.52,-0.0536,Happy,Happy
2.96,0.338,2.91,4.67,2.24,-0.0652,Happy,Happy
3.02,0.331,2.88,4.84,2.22,-0.0661,Happy,Happy
3.05,0.327,2.73,4.88,2.08,-0.0685,Happy,Happy
3.04,0.328,2.87,4.89,2,-0.0685,Happy,Happy
2.98,0.336,2.82,4.9,1.96,-0.0676,Happy,Happy
2.88,0.347,2.81,4.91,1.95,-0.0722,Happy,Happy
3.06,0.327,2.93,4.83,1.94,-0.0636,Happy,Happy
3.2,0.312,2.97,4.69,1.88,-0.0519,Happy,Happy
3.15,0.317,2.97,4.65,1.85,-0.0504,Happy,Happy
3.03,0.33,2.85,4.69,1.86,-0.0513,Happy,Happy
2.98,0.335,2.96,4.66,1.84,-0.0535,Happy,Happy
3.02,0.331,3.06,4.5,1.9,-0.0537,Happy,Happy
3.3,0.303,3.16,4.28,1.86,-0.0377,Happy,Happy
3.52,0.284,3.15,4.22,1.83,-0.0287,Happy,Happy
3.64,0.275,3.1,4.21,1.91,-0.0243,Happy,Happy
3.72,0.269,3.12,4.19,1.89,-0.0224,Happy,Happy
3.77,0.265,3.04,4.24,1.9,-0.0206,Happy,Happy
3.67,0.272,3.03,4.28,1.84,-0.0206,Happy,Happy
3.6,0.278,3.08,4.25,1.92,-0.0181,Happy,Happy
3.62,0.276,3.22,4.16,1.89,-0.0175,Happy,Happy
3.64,0.275,3.3,3.93,1.94,-0.0201,Happy,Happy
3.63,0.275,3.19,3.55,1.98,-0.0192,Happy,Happy
3.55,0.282,3.17,3.35,1.87,-0.0196,Happy,Happy
3.28,0.305,3.06,3.41,1.94,-0.0272,Happy,Happy
3.05,0.328,3.07,3.38,1.92,-0.041,Happy,Happy
2.96,0.338,3.1,3.47,1.94,-0.0525,Happy,Happy
2.6,0.385,3.02,3.38,1.92,-0.0857,Happy,Happy
2.47,0.406,2.97,3.25,1.94,-0.0968,Happy,Happy
2.58,0.388,3.06,3.12,1.95,-0.088,Happy,Happy
2.51,0.398,3.01,3.14,1.86,-0.107,Happy,Happy
2.44,0.41,2.93,3.29,1.94,-0.0975,Happy,Happy
2.5,0.4,2.87,3.43,1.84,-0.0764,Happy,Happy
2.49,0.402,2.74,3.53,1.89,-0.0734,Happy,Happy
2.4,0.417,2.73,3.75,1.92,-0.0669,Happy,Happy
2.29,0.437,2.7,4.08,1.85,-0.0467,Happy,Happy
2.1,0.476,2.72,4.31,1.82,-0.0174,Happy,Happy
3.84,0.26,3.54,4.97,3.22,-0.00808,Happy,Happy
3.87,0.258,3.47,5.01,3.14,-0.00357,Happy,Happy
3.93,0.254,3.56,4.96,3.02,-0.00436,Happy,Happy
3.85,0.26,3.58,4.8,2.9,-0.00491,Happy,Happy
3.77,0.265,3.65,4.68,2.98,-0.00599,Happy,Happy
3.78,0.265,3.76,4.69,3.01,-0.00536,Happy,Happy
3.68,0.272,3.72,4.65,3.04,-0.00414,Happy,Happy
3.35,0.298,3.7,4.48,3,0.00454,Happy,Happy
3.21,0.311,3.55,4.17,2.99,0.00616,Happy,Happy
3.19,0.314,3.49,4.05,2.85,-0.00468,Happy,Happy
2.97,0.336,3.37,3.92,2.71,-0.0252,Happy,Happy
2.58,0.387,3.35,3.57,2.72,-0.0611,Happy,Happy
2.15,0.466,3.23,3.52,2.65,-0.0886,Happy,Happy
2.05,0.488,3.08,3.59,2.62,-0.0851,Happy,Happy
2.13,0.47,2.97,3.51,2.61,-0.0716,Happy,Happy
2.28,0.439,2.68,3.33,2.53,-0.0677,Happy,Happy
2.43,0.412,2.63,3.21,2.47,-0.0604,Happy,Happy
2.5,0.399,2.6,3.13,2.45,-0.0496,Happy,Happy
2.57,0.389,2.69,3.03,2.53,-0.0458,Happy,Happy
2.51,0.398,2.7,3.3,2.42,-0.039,Happy,Happy
2.45,0.408,2.68,3.84,2.54,-0.0268,Happy,Happy
2.47,0.404,2.7,4.19,2.59,-0.0249,Happy,Happy
2.52,0.397,2.89,4.32,2.77,-0.0373,Happy,Happy
2.59,0.386,3.05,4.41,2.77,-0.044,Happy,Happy
2.54,0.394,3.09,4.46,2.78,-0.044,Happy,Happy
2.48,0.403,3.1,4.55,2.82,-0.0782,Happy,Happy
2.37,0.421,3.28,4.75,2.87,-0.113,Happy,Happy
2.26,0.442,3.43,4.95,2.91,-0.149,Happy,Happy
2.31,0.433,3.42,5.1,2.9,-0.168,Happy,Happy
2.51,0.398,3.4,5.13,2.83,-0.14,Happy,Happy
2.65,0.377,3.55,5.06,2.87,-0.125,Happy,Happy
2.7,0.371,3.64,4.97,2.82,-0.12,Happy,Happy
2.94,0.34,3.7,5.01,2.76,-0.0766,Happy,Happy
3.01,0.332,3.64,5.09,2.64,-0.0692,Happy,Happy
3,0.333,3.61,5.05,2.72,-0.0845,Happy,Happy
3.06,0.326,3.62,5.07,2.69,-0.0899,Happy,Happy
3.04,0.329,3.59,5.14,2.7,-0.0786,Happy,Happy
3.03,0.33,3.38,5.08,2.67,-0.0658,Happy,Happy
3.03,0.331,3.36,4.94,2.67,-0.0605,Happy,Happy
2.99,0.335,3.36,4.79,2.74,-0.049,Happy,Happy
2.89,0.346,3.32,4.73,2.73,-0.0461,Happy,Happy
2.83,0.353,3.03,4.71,2.62,-0.0389,Happy,Happy
2.73,0.367,3.02,4.54,2.61,-0.0359,Happy,Happy
2.37,0.421,3.15,4.29,2.59,-0.0339,Happy,Happy
2.22,0.45,3.18,4.21,2.52,-0.0149,Happy,Happy
2.16,0.463,3.18,4.31,2.44,0.0177,Happy,Happy
2,0.5,3.18,4.21,2.46,0.08,Happy,Happy
2,0.499,3.16,3.89,2.32,0.0513,Happy,Happy
2.04,0.489,3.12,3.73,2.28,0.0324,Happy,Happy
2.17,0.46,3.03,3.64,2.13,0.0163,Happy,Happy
2.3,0.434,3.08,3.51,2.12,-0.00174,Happy,Happy
2.37,0.422,3.14,3.43,2.1,-0.00496,Happy,Happy
2.44,0.41,3.2,3.57,2.14,-0.0151,Happy,Happy
2.42,0.413,3.01,3.76,2.08,-0.0349,Happy,Happy
2.39,0.419,2.89,3.76,2.08,-0.0579,Happy,Happy
2.48,0.404,2.78,3.67,2.1,-0.0557,Happy,Happy
2.67,0.374,2.76,3.92,2.12,-0.0424,Happy,Happy
3,0.334,2.74,4.18,2.05,-0.0265,Happy,Happy
3.26,0.307,2.79,4.23,2.08,-0.0156,Happy,Happy
3.27,0.306,3.03,4.2,2.19,-0.0153,Happy,Happy
3.27,0.306,3.2,4.2,2.26,-0.0176,Happy,Happy
3.3,0.303,3.12,4.21,2.19,-0.0105,Happy,Happy
3.34,0.299,3.25,4.23,2.16,-0.00344,Happy,Happy
3.35,0.299,3.35,4.2,2.22,-0.0035,Happy,Happy
3.36,0.298,3.38,4.17,2.29,-0.00489,Happy,Happy
3.4,0.294,3.39,4.19,2.18,-0.00706,Happy,Happy
