alpha,arousal1,betha,theta,gamma,valence1,'Stimuli (Audio)',Response
3.13,0.32,3.79,3.88,2.82,-0.00758,Agressive,Agressive
3.14,0.318,3.76,3.89,2.84,-0.00546,Agressive,Agressive
3.01,0.333,3.72,3.9,2.79,-0.00737,Agressive,Agressive
2.7,0.371,3.66,3.84,2.77,-0.0098,Agressive,Agressive
2.18,0.46,3.59,3.8,2.85,-0.00733,Agressive,Agressive
1.98,0.505,3.56,3.82,2.87,0.0131,Agressive,Agressive
2.06,0.485,3.52,3.88,2.84,0.00161,Agressive,Agressive
2.47,0.405,3.52,4.1,2.79,-0.0219,Agressive,Agressive
2.98,0.335,3.38,4.25,2.76,-0.0336,Agressive,Agressive
3.12,0.32,3.38,4.22,2.66,-0.0361,Agressive,Agressive
3.1,0.323,3.29,4.25,2.64,-0.0365,Agressive,Agressive
3.15,0.317,3.24,4.36,2.65,-0.0371,Agressive,Agressive
3.28,0.305,3.08,4.45,2.75,-0.0364,Agressive,Agressive
3.27,0.306,3.74,4.48,3.21,-0.0427,Agressive,Agressive
3.47,0.288,3.99,4.48,3.23,-0.0383,Agressive,Agressive
3.77,0.266,3.98,4.43,3.23,-0.0295,Agressive,Agressive
3.89,0.257,3.93,4.42,3.26,-0.0265,Agressive,Agressive
3.87,0.259,3.83,4.37,3.26,-0.0257,Agressive,Agressive
3.79,0.264,3.81,4.18,3.28,-0.0239,Agressive,Agressive
3.67,0.273,3.81,4.05,3.31,-0.0205,Agressive,Agressive
3.65,0.274,3.8,4.06,3.3,-0.0194,Agressive,Agressive
3.71,0.27,3.82,4.02,3.21,-0.0194,Agressive,Agressive
3.68,0.271,3.79,4.06,3.18,-0.018,Agressive,Agressive
3.66,0.273,3.82,4.26,3.18,-0.0139,Agressive,Agressive
3.68,0.272,2.71,4.3,2.73,-0.0113,Agressive,Agressive
3.48,0.287,2.72,4.33,2.76,-0.00878,Agressive,Agressive
3.12,0.321,2.91,4.42,2.74,-0.000086,Agressive,Agressive
3.01,0.332,3.1,4.41,2.8,0.00235,Agressive,Agressive
2.96,0.338,3.2,4.38,2.87,0.0125,Agressive,Agressive
2.85,0.351,3.26,4.38,2.82,0.0143,Agressive,Agressive
2.85,0.351,3.26,4.3,2.74,0.0178,Agressive,Agressive
2.8,0.358,3.24,4.32,2.76,0.034,Agressive,Agressive
2.58,0.387,3.21,4.35,2.74,0.0577,Agressive,Agressive
2.46,0.406,3.28,4.15,2.67,0.064,Agressive,Agressive
2.43,0.412,3.28,3.93,2.59,0.0778,Agressive,Agressive
2.36,0.423,3.23,4.01,2.5,0.0818,Agressive,Agressive
2.16,0.464,3.18,3.96,2.43,0.0945,Agressive,Agressive
2.03,0.493,3.03,3.83,2.38,0.134,Agressive,Agressive
2.05,0.488,2.94,3.78,2.14,0.112,Agressive,Agressive
1.98,0.505,2.73,3.75,2.01,0.0932,Agressive,Agressive
1.97,0.507,2.67,3.72,2.02,0.0996,Agressive,Agressive
1.94,0.516,2.74,3.58,2.19,0.105,Agressive,Agressive
1.83,0.547,2.89,3.31,2.12,0.116,Agressive,Agressive
1.89,0.528,2.81,3.23,2.11,0.129,Agressive,Agressive
2.06,0.485,2.75,3.38,2.17,0.0601,Agressive,Agressive
2.2,0.455,2.66,3.22,2.16,0.0133,Agressive,Agressive
2.23,0.449,2.69,3.04,2.13,0.0233,Agressive,Agressive
2.35,0.425,2.67,3.21,1.99,0.0451,Agressive,Agressive
2.38,0.42,2.89,3.29,1.95,0.0529,Agressive,Agressive
2.4,0.416,3,3.4,1.95,0.0506,Agressive,Agressive
2.57,0.39,3.21,3.45,1.91,0.0215,Agressive,Agressive
2.98,0.335,3.26,3.49,1.95,-0.00065,Agressive,Agressive
3.29,0.304,3.16,3.6,1.66,0.000932,Agressive,Agressive
3.42,0.292,3.09,3.9,1.7,0.00348,Agressive,Agressive
3.46,0.289,3.05,4.1,1.69,0.00458,Agressive,Agressive
3.43,0.292,3.1,4.14,1.83,0.00557,Agressive,Agressive
3.45,0.29,3.11,4.17,1.84,0.00357,Agressive,Agressive
3.49,0.287,3.15,4.15,1.9,-0.000349,Agressive,Agressive
3.48,0.287,3.09,4.2,2.01,-0.00424,Agressive,Agressive
3.46,0.289,2.99,4.24,2.08,-0.00743,Agressive,Agressive
3.46,0.289,2.82,4.24,2.12,-0.00428,Agressive,Agressive
3.32,0.302,2.62,4.24,2.04,0.0028,Agressive,Agressive
3.44,0.291,2.83,4.65,2.06,-0.0293,Agressive,Sad
3.42,0.292,2.83,4.57,2.04,-0.0234,Agressive,Sad
3.35,0.298,2.92,4.12,2.07,-0.0235,Agressive,Sad
3.44,0.29,2.98,3.7,2.11,-0.0206,Agressive,Sad
3.54,0.283,3.02,3.69,2.04,-0.0184,Agressive,Sad
3.54,0.282,3.05,3.76,2.07,-0.0201,Agressive,Sad
3.64,0.275,3.03,3.84,2.03,-0.0145,Agressive,Sad
3.76,0.266,3.02,3.9,1.96,-0.00825,Agressive,Sad
3.73,0.268,2.92,3.89,1.78,-0.00268,Agressive,Sad
3.67,0.273,2.93,3.95,1.97,0.00396,Agressive,Sad
3.63,0.275,3.03,3.99,2.16,0.00333,Agressive,Sad
3.62,0.277,3.1,3.88,2.27,-0.00116,Agressive,Sad
3.6,0.278,3.14,4.04,2.27,-0.00114,Agressive,Sad
3.57,0.28,3.17,4.32,2.27,0.00141,Agressive,Sad
3.53,0.283,3.14,4.46,2.56,0.0106,Agressive,Sad
3.51,0.285,3.14,4.48,2.6,0.0176,Agressive,Sad
3.48,0.287,3.16,4.46,2.62,0.0202,Agressive,Sad
3.31,0.302,3.15,4.39,2.66,0.0303,Agressive,Sad
3.21,0.312,3.12,4.35,2.63,0.0381,Agressive,Sad
3.21,0.311,3.13,4.34,2.66,0.0325,Agressive,Sad
3.25,0.308,3.13,4.3,2.54,0.0288,Agressive,Sad
3.23,0.31,3.08,4.26,2.4,0.0338,Agressive,Sad
3.17,0.315,3.05,4.17,2.61,0.0426,Agressive,Sad
3.08,0.325,3.06,3.87,2.61,0.0639,Agressive,Sad
2.94,0.34,2.96,3.49,2.59,0.0656,Agressive,Sad
2.87,0.348,2.86,3.62,2.32,0.0399,Agressive,Sad
2.84,0.352,2.66,3.85,2.32,0.039,Agressive,Sad
2.66,0.376,2.66,3.88,2.32,0.039,Agressive,Sad
2.52,0.396,2.67,3.89,2.31,0.0375,Agressive,Sad
2.59,0.387,2.71,3.89,2.33,0.0408,Agressive,Sad
2.8,0.357,2.84,3.98,2.41,0.0263,Agressive,Sad
3.14,0.319,2.91,4.08,2.38,0.0118,Agressive,Sad
3.31,0.302,2.92,4.16,2.32,0.00658,Agressive,Sad
3.34,0.299,2.93,4.24,2.14,0.000573,Agressive,Sad
3.35,0.298,2.88,4.3,2.05,-0.00674,Agressive,Sad
3.34,0.299,2.87,4.29,2.05,-0.00381,Agressive,Sad
3.42,0.292,3.01,4.19,2.1,-0.00326,Agressive,Sad
3.49,0.287,3.12,4.08,2.03,-0.00763,Agressive,Sad
3.48,0.287,3.52,4.05,2.11,-0.0121,Agressive,Sad
3.45,0.29,3.59,4.21,2.39,-0.0174,Agressive,Sad
3.45,0.29,3.6,4.39,2.4,-0.0179,Agressive,Sad
3.36,0.297,3.59,4.53,2.43,-0.0161,Agressive,Sad
3.16,0.316,3.59,4.68,2.53,-0.0179,Agressive,Sad
3.08,0.324,3.65,4.76,2.66,-0.0223,Agressive,Sad
3.28,0.305,3.65,4.81,2.67,-0.0177,Agressive,Sad
3.45,0.29,3.63,4.77,2.7,-0.0105,Agressive,Sad
3.46,0.289,3.61,4.71,2.82,-0.00899,Agressive,Sad
3.35,0.298,3.62,4.67,2.79,-0.00672,Agressive,Sad
3.3,0.303,3.5,4.69,2.76,-0.00472,Agressive,Sad
3.3,0.303,3.09,4.67,2.7,-0.0037,Agressive,Sad
3.29,0.304,3,4.53,2.52,0.000492,Agressive,Sad
3.15,0.318,3,4.28,2.45,0.00101,Agressive,Sad
3.04,0.329,2.97,3.96,2.6,0.000868,Agressive,Sad
3.08,0.324,2.86,3.76,2.41,0.00025,Agressive,Sad
3.03,0.33,2.79,3.56,2.41,0.00859,Agressive,Sad
2.77,0.361,2.97,3.5,2.52,0.0312,Agressive,Sad
2.57,0.389,2.99,3.7,2.52,0.0399,Agressive,Sad
2.61,0.384,2.96,3.65,2.34,0.00732,Agressive,Sad
2.68,0.373,2.89,3.5,2.37,-0.0108,Agressive,Sad
2.71,0.37,2.89,3.5,2.33,-0.0153,Agressive,Sad
2.74,0.365,3.2,3.66,2.37,-0.0187,Agressive,Sad
2.78,0.36,3.25,3.83,2.41,-0.0233,Agressive,Sad
2.87,0.348,3.36,3.9,2.36,-0.0298,Agressive,Sad
2.88,0.347,3.49,3.88,2.14,-0.0338,Agressive,Sad
2.76,0.362,3.61,3.98,2.13,-0.0426,Agressive,Sad
2.76,0.362,3.58,4.06,2.05,-0.0563,Agressive,Sad
2.76,0.362,3.58,3.98,1.91,-0.0707,Agressive,Sad
2.72,0.367,3.64,3.95,1.91,-0.0715,Agressive,Sad
2.69,0.372,3.63,4.06,1.92,-0.0622,Agressive,Sad
2.63,0.38,3.66,4.17,1.92,-0.0667,Agressive,Sad
2.54,0.394,3.7,4.2,1.93,-0.0832,Agressive,Sad
2.5,0.4,3.52,4.15,2,-0.0996,Agressive,Sad
2.5,0.399,3.51,4.14,2.01,-0.122,Agressive,Sad
2.7,0.371,3.45,4.26,2.04,-0.124,Agressive,Sad
2.78,0.359,3.22,4.38,2.05,-0.12,Agressive,Sad
2.73,0.366,3.08,4.4,2.2,-0.118,Agressive,Sad
2.61,0.383,2.99,4.51,2.25,-0.127,Agressive,Sad
2.63,0.38,2.91,4.62,2.15,-0.12,Agressive,Sad
2.75,0.364,3.03,4.62,2.27,-0.107,Agressive,Sad
2.98,0.336,3.04,4.55,2.24,-0.0899,Agressive,Sad
3.2,0.313,2.92,4.52,2.23,-0.0794,Agressive,Sad
3.27,0.306,2.85,4.49,2.23,-0.0778,Agressive,Sad
3.27,0.306,2.79,4.49,2.1,-0.0728,Agressive,Sad
3.2,0.313,2.62,4.45,2.03,-0.0704,Agressive,Sad
3.11,0.322,2.59,4.29,2.07,-0.0614,Agressive,Sad
3.3,0.303,2.61,4.17,2.13,-0.0353,Agressive,Sad
3.43,0.292,2.67,3.99,1.93,-0.029,Agressive,Sad
3.42,0.292,2.58,3.87,1.93,-0.0307,Agressive,Sad
3.38,0.296,2.55,4.11,1.81,-0.033,Agressive,Sad
3.28,0.305,2.6,4.31,1.75,-0.0331,Agressive,Sad
3.16,0.317,2.58,4.32,1.73,-0.0242,Agressive,Sad
3.12,0.321,2.69,4.34,1.78,-0.0073,Agressive,Sad
3.2,0.312,2.72,4.4,1.78,-0.00527,Agressive,Sad
3.18,0.315,2.74,4.37,1.84,-0.00353,Agressive,Sad
3.15,0.317,2.81,4.43,1.9,-0.00121,Agressive,Sad
3.02,0.331,2.8,4.47,1.76,-0.00617,Agressive,Sad
2.79,0.358,2.76,4.45,1.6,-0.0159,Agressive,Sad
2.7,0.37,2.75,4.51,1.57,-0.00144,Agressive,Sad
2.88,0.347,2.73,4.55,1.53,0.0109,Agressive,Sad
2.98,0.336,2.68,4.35,1.58,0.00942,Agressive,Sad
3.01,0.333,2.51,4.2,1.68,0.00526,Agressive,Sad
2.97,0.337,2.67,4.2,1.76,-0.00932,Agressive,Sad
2.82,0.354,2.56,4.14,1.7,-0.0295,Agressive,Sad
2.74,0.365,2.6,4.16,1.71,-0.042,Agressive,Sad
2.76,0.362,2.62,4.22,1.72,-0.0431,Agressive,Sad
2.77,0.36,2.55,4.19,1.64,-0.0424,Agressive,Sad
2.74,0.366,2.69,4.14,1.68,-0.042,Agressive,Sad
2.66,0.376,3,3.98,2.31,-0.0507,Agressive,Agressive
2.61,0.383,3.28,3.67,2.34,-0.0506,Agressive,Agressive
2.93,0.342,3.46,3.82,2.35,-0.0254,Agressive,Agressive
3.13,0.319,3.48,3.93,2.31,-0.0102,Agressive,Agressive
3.19,0.313,3.46,4.01,2.25,-0.00293,Agressive,Agressive
3.2,0.312,3.48,4.12,2.17,0.00091,Agressive,Agressive
3.16,0.317,3.46,4.16,2.12,0.00185,Agressive,Agressive
3.06,0.327,3.4,4.26,2.12,-0.00367,Agressive,Agressive
3.06,0.326,3.4,4.32,2.1,-0.00368,Agressive,Agressive
3.03,0.33,3.43,4.25,2.02,0.00767,Agressive,Agressive
3.05,0.328,3.42,4.21,1.57,0.00834,Agressive,Agressive
3.14,0.319,3.36,4.26,1.6,0.00443,Agressive,Agressive
3.14,0.318,2.77,4.14,1.65,0.00678,Agressive,Agressive
2.83,0.354,2.49,3.91,1.85,0.000053,Agressive,Agressive
2.47,0.405,2.54,3.9,2.01,-0.0057,Agressive,Agressive
2.46,0.406,2.58,3.86,2.04,-0.0126,Agressive,Agressive
2.36,0.424,2.65,3.77,2.33,-0.0202,Agressive,Agressive
2.33,0.429,2.71,3.81,2.45,-0.0247,Agressive,Agressive
2.33,0.43,2.81,3.83,2.5,-0.0187,Agressive,Agressive
2.65,0.377,2.94,3.82,2.51,-0.00811,Agressive,Agressive
3.11,0.321,2.9,3.8,2.52,-0.00366,Agressive,Agressive
3.29,0.304,3,3.65,2.59,0.00199,Agressive,Agressive
3.29,0.304,3.06,3.64,2.63,0.00722,Agressive,Agressive
3.29,0.303,3.07,3.71,2.57,0.00716,Agressive,Agressive
3.32,0.301,3.1,3.74,2.48,0.00704,Agressive,Agressive
3.3,0.303,3.18,3.69,2.44,0.00884,Agressive,Agressive
3.29,0.304,3.18,3.67,2.46,0.00931,Agressive,Agressive
3.33,0.3,3.16,3.69,2.25,0.0107,Agressive,Agressive
3.4,0.294,3.2,3.65,2.15,0.0119,Agressive,Agressive
3.36,0.298,3.09,3.67,2.07,0.0136,Agressive,Agressive
3.08,0.324,3.04,3.82,2.09,0.0143,Agressive,Agressive
2.67,0.374,3.06,3.86,2.09,0.0187,Agressive,Agressive
2.42,0.413,3,3.83,1.79,0.00449,Agressive,Agressive
2.38,0.42,3.02,3.81,1.86,-0.0102,Agressive,Agressive
2.32,0.431,3.11,3.89,1.83,-0.0154,Agressive,Agressive
2.26,0.443,3.1,3.89,1.86,-0.019,Agressive,Agressive
2.35,0.425,3.25,3.86,1.73,-0.0156,Agressive,Agressive
2.43,0.412,3.2,3.93,1.61,-0.0249,Agressive,Agressive
2.55,0.392,3.1,3.92,1.56,-0.034,Agressive,Agressive
2.68,0.373,2.98,3.88,1.59,-0.0588,Agressive,Agressive
2.73,0.367,3.03,3.84,1.82,-0.0673,Agressive,Agressive
2.71,0.369,2.96,3.76,1.85,-0.0605,Agressive,Agressive
2.65,0.378,2.95,3.71,1.92,-0.0541,Agressive,Agressive
2.62,0.382,2.85,3.73,1.98,-0.053,Agressive,Agressive
2.61,0.384,2.86,3.65,1.97,-0.0537,Agressive,Agressive
2.64,0.379,2.85,3.47,2.2,-0.057,Agressive,Agressive
2.7,0.37,2.73,3.44,2.37,-0.0576,Agressive,Agressive
2.64,0.378,2.49,3.49,2.5,-0.06,Agressive,Agressive
2.58,0.388,2.59,3.6,2.6,-0.0683,Agressive,Agressive
2.28,0.438,2.71,3.79,2.62,-0.0585,Agressive,Agressive
2.08,0.48,2.75,3.81,2.62,0.00249,Agressive,Agressive
2.21,0.453,2.7,3.7,2.51,0.032,Agressive,Agressive
2.25,0.445,2.76,3.7,2.52,0.0234,Agressive,Agressive
2.27,0.441,3.09,3.67,2.51,0.02,Agressive,Agressive
2.36,0.424,3.17,3.69,2.53,0.016,Agressive,Agressive
2.53,0.396,3.24,3.82,2.6,0.00802,Agressive,Agressive
2.49,0.402,3.22,3.93,2.35,0.0205,Agressive,Agressive
2.46,0.407,3.21,3.99,2.17,0.0358,Agressive,Agressive
2.55,0.392,3.24,3.97,2.09,0.0375,Agressive,Agressive
2.57,0.389,3.22,3.88,2.08,0.044,Agressive,Agressive
2.53,0.396,3.23,3.76,2.08,0.0373,Agressive,Agressive
2.47,0.405,3.25,3.76,2.12,0.0197,Agressive,Agressive
2.44,0.411,3.31,3.77,2.24,0.00744,Agressive,Agressive
2.41,0.414,3.36,3.75,2.18,0.0138,Agressive,Agressive
2.67,0.375,3.04,3.72,2.11,0.0144,Agressive,Agressive
2.95,0.339,3.07,3.65,2.11,-0.00129,Agressive,Agressive
3.3,0.303,3.01,3.49,2.03,-0.0229,Agressive,Agressive
3.6,0.278,3.14,3.38,2.03,-0.0397,Agressive,Agressive
3.64,0.275,3.25,3.3,2.16,-0.0473,Agressive,Agressive
3.61,0.277,3.18,3.14,2.07,-0.0495,Agressive,Agressive
3.65,0.274,3.2,2.94,2.1,-0.0515,Agressive,Agressive
3.69,0.271,3.26,2.88,2.06,-0.0505,Agressive,Agressive
3.8,0.263,3.25,2.98,2.13,-0.0449,Agressive,Agressive
3.91,0.256,3.17,3.03,2.17,-0.0404,Agressive,Agressive
3.96,0.253,3.12,3.08,2.18,-0.0402,Agressive,Agressive
3.89,0.257,3.14,3.16,2.2,-0.0452,Agressive,Agressive
3.74,0.267,3.1,3.57,2.18,-0.0507,Agressive,Agressive
3.46,0.289,2.99,4,2.21,-0.0503,Agressive,Agressive
3.25,0.308,3.06,4.39,2.37,-0.0383,Agressive,Agressive
3.24,0.308,3.04,4.69,2.29,-0.0332,Agressive,Agressive
3.23,0.31,3.1,4.89,2.29,-0.0324,Agressive,Agressive
3.2,0.313,2.97,5.01,2.26,-0.0298,Agressive,Agressive
3.07,0.326,2.98,5.06,2.32,-0.0237,Agressive,Agressive
2.82,0.354,3.12,5.07,2.15,-0.0317,Agressive,Agressive
2.46,0.407,3.29,5.05,2.16,-0.0495,Agressive,Agressive
2.78,0.36,3.32,5.06,2.2,-0.0361,Agressive,Agressive
3.05,0.327,3.3,5.01,2.19,-0.0255,Agressive,Agressive
3.12,0.321,3.39,4.89,2.17,-0.024,Agressive,Agressive
3.15,0.317,3.33,4.72,2.14,-0.025,Agressive,Agressive
3.13,0.32,3.24,4.49,1.88,-0.0287,Agressive,Agressive
3.14,0.319,3.21,4.31,1.9,-0.0294,Agressive,Agressive
3.17,0.315,3.19,4.07,1.87,-0.0314,Agressive,Agressive
3.19,0.313,3.19,3.76,1.85,-0.0371,Agressive,Agressive
3.2,0.312,3.2,3.64,1.85,-0.0387,Agressive,Agressive
3.22,0.31,3.14,3.88,2.03,-0.0311,Agressive,Agressive
3.18,0.314,3.03,4.19,1.96,-0.0268,Agressive,Agressive
3.09,0.323,3.07,4.31,1.93,-0.0274,Agressive,Agressive
2.92,0.342,3.1,4.41,1.98,-0.0296,Agressive,Agressive
2.81,0.356,2.95,4.52,1.98,-0.0324,Agressive,Agressive
2.71,0.369,2.99,4.55,2.24,-0.037,Agressive,Agressive
2.71,0.369,3.3,4.54,2.85,-0.0357,Agressive,Agressive
2.74,0.365,3.3,4.58,2.86,-0.0299,Agressive,Agressive
2.91,0.344,3.67,4.73,3.08,-0.0136,Agressive,Agressive
3.02,0.331,3.73,4.81,3.08,0.000682,Agressive,Agressive
3.29,0.304,3.8,4.77,3.11,-0.0018,Agressive,Agressive
3.32,0.302,3.82,4.74,3.12,-0.00905,Agressive,Agressive
2.65,0.378,3.32,4.03,2.57,-0.0143,Calm,Calm
2.63,0.381,3.36,4.09,2.66,-0.0326,Calm,Calm
2.51,0.398,3.34,3.98,2.63,-0.0403,Calm,Calm
2.48,0.403,3.23,3.72,2.66,-0.0568,Calm,Calm
2.49,0.402,3.14,3.83,2.71,-0.0707,Calm,Calm
2.5,0.4,3.14,4.21,2.79,-0.104,Calm,Calm
2.56,0.391,3.16,4.39,2.63,-0.132,Calm,Calm
2.62,0.382,3.13,4.37,2.5,-0.13,Calm,Calm
2.63,0.38,3.18,4.36,2.55,-0.085,Calm,Calm
2.68,0.373,3.04,4.5,2.56,-0.0517,Calm,Calm
2.82,0.354,3.08,4.65,2.65,-0.0522,Calm,Calm
2.79,0.358,3.09,4.66,2.66,-0.0558,Calm,Calm
2.72,0.367,3.09,4.67,2.6,-0.0538,Calm,Calm
2.67,0.374,3.15,4.71,2.6,-0.0503,Calm,Calm
2.61,0.383,3.11,4.69,2.43,-0.0354,Calm,Calm
2.67,0.374,3.15,4.58,2.42,-0.0208,Calm,Calm
2.7,0.37,3.1,4.29,2.36,-0.0177,Calm,Calm
2.6,0.384,3.13,4.1,2.35,-0.00617,Calm,Calm
2.84,0.352,3.56,4.12,2.47,0.00972,Calm,Calm
3.31,0.302,3.53,4.12,2.5,0.00279,Calm,Calm
3.53,0.284,3.53,3.93,2.51,0.0059,Calm,Calm
3.56,0.281,3.54,3.66,2.74,0.0155,Calm,Calm
3.54,0.283,3.53,3.69,2.67,0.0203,Calm,Calm
3.55,0.282,3.69,3.86,2.91,0.0203,Calm,Calm
3.58,0.279,3.68,3.86,2.92,0.0187,Calm,Calm
3.63,0.275,3.7,3.87,2.91,0.013,Calm,Calm
3.64,0.274,3.76,4.03,2.95,0.0108,Calm,Calm
3.63,0.275,3.79,4.12,3.01,0.0114,Calm,Calm
3.63,0.276,3.6,4.03,2.98,0.0113,Calm,Calm
3.46,0.289,3.36,4.06,2.93,0.00972,Calm,Calm
3,0.334,3.42,4.11,3,0.00414,Calm,Calm
2.64,0.379,3.4,4.1,2.83,0.00157,Calm,Calm
2.72,0.368,3.53,4.18,2.73,0.0109,Calm,Calm
2.74,0.365,3.42,4.27,2.62,0.0146,Calm,Calm
2.73,0.366,3.35,4.21,2.51,0.0179,Calm,Calm
2.77,0.362,3.36,4.22,2.64,0.0289,Calm,Calm
2.78,0.36,3.3,4.16,2.75,0.0232,Calm,Calm
2.76,0.362,3.27,4.08,2.71,0.0175,Calm,Calm
2.93,0.341,3.27,4.1,2.69,-0.00368,Calm,Calm
3.17,0.316,3.3,4.17,2.67,-0.0165,Calm,Calm
3.26,0.307,3.22,4.23,2.57,-0.0196,Calm,Calm
3.23,0.31,3.17,4.36,2.45,-0.0224,Calm,Calm
3.13,0.32,3.06,4.52,2.41,-0.0376,Calm,Calm
3.1,0.323,2.95,4.6,2.39,-0.0481,Calm,Calm
3.17,0.316,2.97,4.62,2.51,-0.0462,Calm,Calm
3.21,0.311,2.96,4.58,2.56,-0.0444,Calm,Calm
3.15,0.317,3.11,4.59,2.26,-0.0433,Calm,Calm
3.05,0.328,3.01,4.63,2.33,-0.0439,Calm,Calm
2.98,0.336,3.08,4.62,2.37,-0.0375,Calm,Calm
2.78,0.36,3.14,4.56,2.42,-0.032,Calm,Calm
2.44,0.41,3.1,4.49,2.44,-0.0262,Calm,Calm
2.32,0.432,3.1,4.41,2.49,-0.0192,Calm,Calm
2.43,0.411,3.19,4.29,2.67,-0.0402,Calm,Calm
2.47,0.404,3.19,4.1,2.79,-0.0688,Calm,Calm
2.38,0.42,3.21,3.92,2.84,-0.0849,Calm,Calm
2.19,0.457,3.3,3.91,2.74,-0.0843,Calm,Calm
2.02,0.495,3.4,4.06,2.76,-0.0982,Calm,Calm
1.91,0.525,3.33,4.11,2.85,-0.162,Calm,Calm
2,0.5,3.31,4.08,2.83,-0.117,Calm,Calm
2.18,0.458,3.25,4.04,2.72,-0.054,Calm,Calm
2.29,0.436,3.27,4.03,2.7,-0.0247,Calm,Calm
2.31,0.433,3.36,3.98,2.78,-0.0194,Calm,Calm
2.33,0.428,3.51,3.84,2.74,-0.0137,Calm,Calm
2.34,0.427,3.49,3.65,2.83,0.0197,Calm,Calm
2.28,0.44,3.52,3.48,2.72,0.0586,Calm,Calm
2.28,0.439,3.5,3.49,2.73,0.0592,Calm,Calm
2.25,0.444,3.33,3.44,2.65,0.0526,Calm,Calm
2.44,0.409,3.38,3.25,2.63,0.0396,Calm,Calm
2.85,0.351,3.42,3.22,2.59,0.0152,Calm,Calm
3.14,0.318,3.46,3.34,2.58,0.00782,Calm,Calm
3.36,0.298,3.49,3.52,2.61,0.00645,Calm,Calm
3.5,0.286,3.45,3.79,2.56,0.00252,Calm,Calm
3.52,0.284,3.39,3.85,2.57,0.00171,Calm,Calm
3.48,0.287,3.42,3.85,2.4,0.00471,Calm,Calm
3.46,0.289,3.41,3.92,2.29,0.00612,Calm,Calm
3.47,0.288,3.42,3.9,2.28,0.00399,Calm,Calm
3.52,0.284,3.38,3.83,2.41,0.0029,Calm,Calm
3.55,0.281,3.28,3.89,2.37,0.002,Calm,Calm
3.46,0.289,3.29,3.89,2.41,0.00221,Calm,Calm
3.25,0.308,3.26,3.73,2.33,0.00434,Calm,Calm
3.14,0.318,3.23,3.72,2.35,0.0025,Calm,Calm
