alpha,arousal1,betha,theta,gamma,valence1,'Stimuli (Audio)',Response
2.88,0.347,3.28,3.71,2.24,-0.0278,Agressive,Sad
2.79,0.359,3.37,4.19,2.21,-0.0359,Agressive,Sad
2.79,0.358,3.31,4.47,2.11,-0.0299,Agressive,Sad
3.05,0.327,3.43,4.57,2.13,-0.00676,Agressive,Sad
3.2,0.313,3.49,4.6,2.5,0.00124,Agressive,Sad
3.23,0.31,3.53,4.67,2.63,0.00536,Agressive,Sad
3.22,0.311,3.51,4.88,2.63,0.00488,Agressive,Sad
3.19,0.313,3.43,4.98,2.68,0.00547,Agressive,Sad
3.09,0.324,3.38,5.03,2.69,0.00912,Agressive,Sad
3.02,0.331,3.48,5.29,2.66,0.0243,Agressive,Sad
3.15,0.317,3.48,5.47,2.71,0.038,Agressive,Sad
3.14,0.318,3.44,5.46,2.72,0.0412,Agressive,Sad
3.09,0.323,3.28,5.39,2.83,0.0438,Agressive,Sad
3.02,0.332,3.23,5.33,2.85,0.0382,Agressive,Sad
2.8,0.357,3.09,5.31,2.85,0.0338,Agressive,Sad
2.71,0.369,3.23,5.32,2.64,0.0297,Agressive,Sad
2.87,0.349,3.33,5.27,2.64,0.0335,Agressive,Sad
3.05,0.328,3.34,5.14,2.77,0.0392,Agressive,Sad
3.14,0.318,3.49,5.02,2.87,0.0424,Agressive,Sad
3.15,0.318,3.57,4.73,3,0.041,Agressive,Sad
3.03,0.33,3.51,4.12,2.97,0.0331,Agressive,Sad
2.83,0.353,3.56,3.7,2.91,0.0323,Agressive,Sad
2.79,0.358,3.55,3.77,2.9,0.0343,Agressive,Sad
2.76,0.362,3.53,3.9,2.82,0.0425,Agressive,Sad
2.67,0.374,3.5,4.12,2.86,0.0559,Agressive,Sad
2.61,0.383,3.49,4.26,2.95,0.0633,Agressive,Sad
2.61,0.383,3.41,4.32,2.89,0.04,Agressive,Sad
2.5,0.4,3.37,4.54,2.99,-0.00943,Agressive,Sad
2.31,0.434,3.31,4.8,2.93,-0.0771,Agressive,Sad
2.26,0.443,3.17,4.95,2.78,-0.109,Agressive,Sad
2.25,0.445,3.04,4.98,2.75,-0.108,Agressive,Sad
2.29,0.437,2.87,4.98,2.81,-0.1,Agressive,Sad
2.45,0.408,2.86,4.95,2.87,-0.0867,Agressive,Sad
2.55,0.392,2.85,4.86,2.84,-0.0707,Agressive,Sad
2.57,0.389,2.87,4.77,2.85,-0.0612,Agressive,Sad
2.61,0.383,2.82,4.65,2.72,-0.0504,Agressive,Sad
2.69,0.372,2.75,4.52,2.82,-0.0357,Agressive,Sad
2.65,0.377,2.71,4.33,2.79,-0.0224,Agressive,Sad
2.56,0.391,2.65,3.97,2.64,-0.00555,Agressive,Sad
2.62,0.382,2.65,3.49,2.68,0.0164,Agressive,Sad
2.72,0.368,2.67,3.64,2.79,0.0348,Agressive,Sad
2.73,0.366,2.73,4.04,2.67,0.0428,Agressive,Sad
2.67,0.375,2.7,4.22,2.62,0.0724,Agressive,Sad
2.63,0.381,2.72,4.26,2.62,0.105,Agressive,Sad
2.75,0.363,2.83,4.27,2.62,0.0743,Agressive,Sad
2.9,0.345,2.91,4.29,2.71,0.0419,Agressive,Sad
3.01,0.333,2.93,4.29,2.73,0.018,Agressive,Sad
3.08,0.325,2.88,4.28,2.55,-0.00125,Agressive,Sad
3.13,0.32,2.97,4.26,2.5,-0.00609,Agressive,Sad
3.1,0.323,3.07,4.23,2.45,-0.00996,Agressive,Sad
3.04,0.329,3.37,4.11,2.59,-0.0292,Agressive,Sad
3.13,0.319,3.44,3.79,2.59,-0.0478,Agressive,Sad
3.18,0.314,3.44,3.42,2.58,-0.0529,Agressive,Sad
3.18,0.315,3.46,3.22,2.57,-0.0612,Agressive,Sad
3.24,0.308,3.4,3.12,2.7,-0.0644,Agressive,Sad
3.22,0.311,3.39,3.1,2.66,-0.0647,Agressive,Sad
3.12,0.321,3.29,3.18,2.58,-0.0656,Agressive,Sad
3.04,0.329,3.28,3.14,2.68,-0.0653,Agressive,Sad
2.98,0.336,3.36,3.12,2.69,-0.0689,Agressive,Sad
2.96,0.338,3.39,3.13,2.69,-0.064,Agressive,Sad
2.95,0.34,3.47,3.15,2.65,-0.0639,Agressive,Sad
2.87,0.348,3.1,3.2,2.4,-0.0525,Agressive,Sad
2.86,0.35,3.16,3.17,2.54,-0.0158,Agressive,Sad
3,0.334,3.15,3.13,2.62,0.00908,Agressive,Sad
3,0.333,3.15,3.08,2.57,0.0193,Agressive,Sad
3.03,0.33,3.11,3.2,2.47,0.0304,Agressive,Sad
3.13,0.32,3.13,3.26,2.5,0.0234,Agressive,Sad
3.31,0.302,3.12,3.23,2.4,0.0116,Agressive,Sad
3.31,0.302,3.19,3.24,2.34,0.0156,Agressive,Sad
3.27,0.306,3.06,3.52,2.32,0.0108,Agressive,Sad
3.31,0.302,2.79,3.81,2.3,0.00728,Agressive,Sad
3.39,0.295,2.73,3.93,2.29,0.00883,Agressive,Sad
3.36,0.298,2.58,3.93,2.16,0.00752,Agressive,Sad
3.25,0.308,2.59,3.93,2.06,-0.00477,Agressive,Sad
3.18,0.314,2.64,3.95,1.94,-0.0296,Agressive,Sad
3.15,0.317,2.51,3.95,1.92,-0.0547,Agressive,Sad
3.07,0.326,2.49,3.91,1.95,-0.0675,Agressive,Sad
2.78,0.36,2.5,3.88,1.93,-0.067,Agressive,Sad
2.71,0.369,2.34,3.92,1.86,-0.0757,Agressive,Sad
2.85,0.35,2.62,3.84,1.88,-0.0847,Agressive,Sad
3.07,0.326,2.93,3.59,2,-0.0787,Agressive,Sad
3.23,0.309,2.93,3.25,1.99,-0.0704,Agressive,Sad
3.32,0.301,2.96,2.99,2.04,-0.067,Agressive,Sad
3.34,0.299,2.97,3.06,2.11,-0.0689,Agressive,Sad
2.41,0.416,3.29,4.44,1.79,-0.0304,Agressive,Agressive
2.26,0.443,3.01,4.49,1.66,-0.03,Agressive,Agressive
2.05,0.487,3,4.41,1.49,-0.0255,Agressive,Agressive
2.26,0.442,3.05,4.32,1.46,0.00961,Agressive,Agressive
2.37,0.421,3.04,4.33,1.5,0.0165,Agressive,Agressive
2.61,0.383,2.97,4.37,1.48,-0.0217,Agressive,Agressive
2.96,0.338,3.02,4.32,1.44,-0.0402,Agressive,Agressive
3.13,0.319,3.15,4.1,1.61,-0.0399,Agressive,Agressive
3.2,0.313,3.32,3.87,1.66,-0.04,Agressive,Agressive
3.37,0.297,3.39,3.81,1.56,-0.0227,Agressive,Agressive
3.46,0.289,3.37,3.63,1.58,-0.0143,Agressive,Agressive
3.46,0.289,3.36,3.47,1.54,-0.0114,Agressive,Agressive
3.47,0.288,3.38,3.43,1.51,-0.0139,Agressive,Agressive
3.48,0.287,3.42,3.39,1.8,-0.0226,Agressive,Agressive
3.49,0.287,3.54,3.5,2.29,-0.0294,Agressive,Agressive
3.48,0.288,3.56,3.59,2.32,-0.0242,Agressive,Agressive
3.4,0.294,3.57,3.55,2.48,-0.0106,Agressive,Agressive
3.26,0.307,3.52,3.52,2.7,0.00162,Agressive,Agressive
3.11,0.321,3.25,3.6,2.72,0.00672,Agressive,Agressive
2.92,0.343,3.19,3.79,2.71,-0.00678,Agressive,Agressive
2.65,0.377,3.32,3.92,2.77,-0.0247,Agressive,Agressive
2.6,0.385,3.56,3.91,2.82,-0.0213,Agressive,Agressive
2.7,0.37,3.59,3.92,2.88,-0.00883,Agressive,Agressive
2.75,0.364,3.59,4.18,2.86,0.0207,Agressive,Agressive
2.77,0.361,3.47,4.5,2.74,0.0592,Agressive,Agressive
2.78,0.359,3.46,4.64,2.55,0.0723,Agressive,Agressive
2.76,0.362,3.55,4.7,2.53,0.0654,Agressive,Agressive
2.71,0.369,3.66,4.73,2.35,0.0637,Agressive,Agressive
2.89,0.346,3.76,4.75,2.24,0.0639,Agressive,Agressive
2.93,0.341,3.76,4.77,2.42,0.0723,Agressive,Agressive
2.99,0.334,3.77,4.8,2.4,0.0708,Agressive,Agressive
3.06,0.327,3.53,4.86,2.45,0.0713,Agressive,Agressive
3.07,0.326,3.52,4.88,2.45,0.0756,Agressive,Agressive
3.05,0.328,3.76,4.8,2.47,0.0788,Agressive,Agressive
3.01,0.332,3.84,4.69,2.5,0.0753,Agressive,Agressive
3.04,0.329,3.8,4.6,2.51,0.0635,Agressive,Agressive
3.04,0.329,3.76,4.46,2.53,0.0587,Agressive,Agressive
3.05,0.328,3.76,4.37,2.46,0.0572,Agressive,Agressive
2.94,0.34,3.75,4.34,2.41,0.0685,Agressive,Agressive
3.02,0.331,3.74,4.27,2.38,0.0596,Agressive,Agressive
3.32,0.301,3.72,4.1,2.18,0.0391,Agressive,Agressive
3.43,0.291,3.68,3.96,2.08,0.0354,Agressive,Agressive
3.34,0.299,3.71,3.86,1.89,0.0357,Agressive,Agressive
3.28,0.305,3.48,4,1.8,0.0301,Agressive,Agressive
3.3,0.303,3.44,4.12,1.65,0.0296,Agressive,Agressive
3.33,0.3,3.34,3.93,1.61,0.0291,Agressive,Agressive
3.32,0.301,3.33,3.75,1.59,0.0313,Agressive,Agressive
3.3,0.303,3.44,3.73,1.52,0.0361,Agressive,Agressive
3.3,0.303,3.3,3.84,1.49,0.0366,Agressive,Agressive
3.29,0.304,3,4.22,1.43,0.037,Agressive,Agressive
3.11,0.322,2.99,4.81,1.42,0.0485,Agressive,Agressive
2.88,0.347,3.03,5.06,1.44,0.0718,Agressive,Agressive
3.01,0.332,3.08,5.11,1.47,0.0766,Agressive,Agressive
3.06,0.327,3.08,5.15,1.45,0.0812,Agressive,Agressive
3.06,0.327,3.24,5.11,1.58,0.0799,Agressive,Agressive
3.04,0.329,3.21,5.06,1.56,0.081,Agressive,Agressive
2.96,0.338,3.32,5.04,1.71,0.0772,Agressive,Agressive
2.9,0.345,3.36,5.04,1.9,0.0639,Agressive,Agressive
2.87,0.348,3.23,5.06,1.96,0.0628,Agressive,Agressive
2.91,0.344,3.2,5,1.99,0.0603,Agressive,Agressive
2.91,0.344,3.2,4.65,1.96,0.0527,Agressive,Agressive
2.75,0.363,3.18,4.12,1.93,0.0565,Agressive,Agressive
2.5,0.4,3.18,4.25,1.87,0.033,Agressive,Agressive
2.28,0.439,3.19,4.41,1.96,-0.0471,Agressive,Agressive
2.33,0.428,3.15,4.34,2.05,-0.119,Agressive,Agressive
2.35,0.426,3.03,4.32,2.02,-0.148,Agressive,Agressive
2.25,0.445,2.97,4.35,2.04,-0.167,Agressive,Agressive
2.13,0.47,2.91,4.43,1.9,-0.156,Agressive,Agressive
2.14,0.468,2.96,4.65,1.75,-0.15,Agressive,Agressive
2.24,0.446,3.01,4.88,1.72,-0.168,Agressive,Agressive
2.32,0.432,3.11,4.92,1.81,-0.193,Agressive,Agressive
2.37,0.422,3.14,4.9,1.86,-0.189,Agressive,Agressive
2.47,0.405,3.15,4.79,1.86,-0.153,Agressive,Agressive
2.5,0.401,3.13,4.61,1.88,-0.138,Agressive,Agressive
2.43,0.412,3.05,4.54,1.8,-0.13,Agressive,Agressive
2.37,0.422,3.04,4.54,1.91,-0.0896,Agressive,Agressive
2.54,0.394,2.99,4.6,1.97,-0.0246,Agressive,Agressive
2.7,0.371,3,4.62,1.97,-0.00984,Agressive,Agressive
2.96,0.338,2.91,4.58,2.01,-0.00191,Agressive,Agressive
3.07,0.326,2.96,4.61,2.07,0.00917,Agressive,Agressive
3.03,0.33,2.99,4.58,2.02,0.0192,Agressive,Agressive
2.98,0.335,2.88,4.56,2.06,0.026,Agressive,Agressive
2.96,0.338,3.05,4.53,2.02,0.0277,Agressive,Agressive
2.93,0.341,3.02,4.63,2.14,0.024,Agressive,Agressive
3.01,0.332,3.04,4.71,2.16,0.0109,Agressive,Agressive
3.19,0.313,3.03,4.71,2.08,-0.00176,Agressive,Agressive
3.22,0.31,2.96,4.7,2.01,-0.00461,Agressive,Agressive
3.14,0.318,2.95,4.66,1.91,-0.0133,Agressive,Agressive
2.99,0.334,2.94,4.76,1.87,-0.0313,Agressive,Agressive
2.85,0.35,2.98,4.83,2.13,-0.0497,Agressive,Agressive
2.78,0.359,2.91,4.71,2.12,-0.0709,Agressive,Agressive
2.82,0.355,2.95,4.6,2.12,-0.0707,Agressive,Agressive
2.83,0.353,3.02,4.59,2.27,-0.0745,Agressive,Agressive
2.85,0.351,2.95,4.52,2.26,-0.08,Agressive,Agressive
2.82,0.354,3.27,4.36,2.24,-0.0701,Agressive,Agressive
2.73,0.366,3.29,4.27,2.19,-0.0539,Agressive,Agressive
2.54,0.393,3.25,4.27,2.16,-0.0655,Agressive,Agressive
2.47,0.405,3.3,4.33,2.16,-0.068,Agressive,Agressive
2.51,0.398,3.37,4.37,2.18,-0.055,Agressive,Agressive
2.49,0.402,3.3,4.27,2.17,-0.0523,Agressive,Agressive
2.68,0.373,3.26,3.94,1.91,-0.0181,Agressive,Agressive
3,0.334,3.27,3.77,1.9,0.00205,Agressive,Agressive
3.1,0.323,3.27,3.78,1.97,0.00907,Agressive,Agressive
3.16,0.316,3.16,3.92,1.71,0.0207,Agressive,Agressive
3.21,0.311,3.04,4.49,1.67,0.0221,Agressive,Agressive
3.19,0.313,2.68,4.94,1.62,0.0196,Agressive,Agressive
3.41,0.293,2.98,5.22,1.7,0.00962,Calm,Calm
3.38,0.296,3,5.25,1.63,0.0139,Calm,Calm
3.39,0.295,3.07,5.26,1.51,0.0136,Calm,Calm
3.43,0.292,3.17,5.27,1.64,0.00907,Calm,Calm
3.48,0.287,3.24,5.29,1.65,0.000336,Calm,Calm
3.39,0.295,3.16,5.32,1.67,-0.00964,Calm,Calm
3.23,0.31,3.09,5.31,1.66,-0.0199,Calm,Calm
3.2,0.313,2.98,5.1,1.7,-0.0202,Calm,Calm
2.9,0.345,2.99,4.67,1.73,-0.0293,Calm,Calm
2.55,0.392,3.02,4.37,1.75,-0.0567,Calm,Calm
2.6,0.385,3.05,4.44,1.8,-0.0805,Calm,Calm
2.83,0.354,3.15,4.49,1.9,-0.0666,Calm,Calm
2.91,0.344,3.15,4.46,1.84,-0.0427,Calm,Calm
2.91,0.343,3.13,4.58,1.88,-0.0239,Calm,Calm
2.84,0.352,3.12,4.63,1.85,-0.0159,Calm,Calm
2.78,0.36,3.16,4.56,1.9,-0.0121,Calm,Calm
2.79,0.359,3.2,4.5,1.96,-0.0227,Calm,Calm
2.92,0.342,3.18,4.46,2.02,-0.0326,Calm,Calm
3.06,0.327,3.22,4.4,1.98,-0.0296,Calm,Calm
3.09,0.324,3.33,4.32,1.96,-0.0281,Calm,Calm
3.09,0.323,3.42,4.19,2.01,-0.0148,Calm,Calm
3.06,0.326,3.43,3.96,1.91,0.0155,Calm,Calm
3.05,0.328,3.34,4,1.84,0.0325,Calm,Calm
3.07,0.326,3.37,3.96,1.84,0.0272,Calm,Calm
3.11,0.322,3.31,3.68,1.84,0.0272,Calm,Calm
3.1,0.322,3.31,3.58,1.87,0.0355,Calm,Calm
3.16,0.316,3.3,3.71,1.89,0.0348,Calm,Calm
3.17,0.316,3.21,3.6,1.81,0.0404,Calm,Calm
3.03,0.33,3.27,3.33,1.86,0.0608,Calm,Calm
3.01,0.332,3.2,3.29,1.89,0.0627,Calm,Calm
3.04,0.329,3.13,3.44,1.89,0.056,Calm,Calm
3.02,0.331,3.06,4.29,1.95,0.0459,Calm,Calm
2.98,0.335,3.06,5,2.01,0.0235,Calm,Calm
2.86,0.35,3.1,5.22,2.13,0.00392,Calm,Calm
2.69,0.371,3.12,5.21,2.26,-0.00885,Calm,Calm
2.68,0.373,3.25,5.33,2.3,-0.0234,Calm,Calm
2.62,0.381,3.17,5.48,2.26,-0.038,Calm,Calm
2.53,0.396,3.34,5.52,2.24,-0.0201,Calm,Calm
2.59,0.386,3.5,5.54,2.34,0.00906,Calm,Calm
2.61,0.383,3.45,5.59,2.31,0.0103,Calm,Calm
2.6,0.385,3.41,5.74,2.38,0.0202,Calm,Calm
2.74,0.365,3.42,5.85,2.32,0.0345,Calm,Calm
2.82,0.355,3.38,5.73,2.33,0.0589,Calm,Calm
2.92,0.342,3.39,5.49,2.39,0.0903,Calm,Calm
2.93,0.341,3.4,5.37,2.36,0.0894,Calm,Calm
3.06,0.327,3.56,5.39,2.29,0.0743,Calm,Calm
3.14,0.318,3.51,5.34,2.21,0.0814,Calm,Calm
3.27,0.306,3.6,5.22,2.26,0.0769,Calm,Calm
3.3,0.303,3.51,5.16,2.2,0.0661,Calm,Calm
3.32,0.301,3.44,5.12,2.12,0.0636,Calm,Calm
3.39,0.295,3.48,4.94,2.03,0.0601,Calm,Calm
3.28,0.305,3.53,4.49,2.14,0.0632,Calm,Calm
3.23,0.31,3.62,4.18,2.28,0.059,Calm,Calm
3.14,0.318,3.66,4.14,2.36,0.0291,Calm,Calm
3.2,0.313,3.62,4,2.36,-0.00909,Calm,Calm
3.26,0.307,3.6,3.96,2.4,-0.018,Calm,Calm
3.17,0.315,3.45,3.89,2.4,-0.0229,Calm,Calm
3.06,0.327,3.41,3.5,2.45,-0.0363,Calm,Calm
3.04,0.329,3.28,3,2.42,-0.0374,Calm,Calm
3.19,0.314,3.23,2.89,2.41,-0.0287,Calm,Calm
3.21,0.311,3.15,2.91,2.42,-0.0314,Calm,Calm
3.13,0.319,3.17,2.82,2.43,-0.0378,Calm,Calm
3.08,0.325,3.1,2.8,2.34,-0.0332,Calm,Calm
3.07,0.326,3.17,2.85,2.19,-0.0228,Calm,Calm
3,0.334,3.15,2.85,2.14,-0.00142,Calm,Calm
2.94,0.341,3.05,2.89,2.02,0.0466,Calm,Calm
2.98,0.336,3.02,2.9,2.15,0.0783,Calm,Calm
3.18,0.314,3.04,2.99,2.32,0.0784,Calm,Calm
3.31,0.302,3.04,3.06,2.33,0.0727,Calm,Calm
3.21,0.312,3.17,3.14,2.41,0.0856,Calm,Calm
3.03,0.33,3.35,3.35,2.49,0.11,Calm,Calm
2.94,0.34,3.3,3.39,2.48,0.14,Calm,Calm
2.94,0.341,3.24,3.39,2.47,0.144,Calm,Calm
2.9,0.345,3.03,3.73,2.49,0.139,Calm,Calm
2.89,0.346,2.93,4.08,2.52,0.136,Calm,Calm
2.86,0.349,2.95,4.23,2.49,0.137,Calm,Calm
2.78,0.36,3.03,4.26,2.44,0.133,Calm,Calm
2.72,0.367,3.07,4.37,2.28,0.0949,Calm,Calm
2.62,0.382,3.05,4.7,2.25,0.0698,Calm,Calm
2.62,0.381,3.22,4.91,2.24,0.0583,Calm,Calm
2.8,0.357,3.22,4.98,2.16,0.0454,Calm,Calm
2.94,0.34,3.22,4.98,2.26,0.0346,Calm,Calm
3.05,0.328,3.51,4.99,2.27,0.0189,Calm,Calm
