alpha,arousal1,betha,theta,gamma,valence1,'Stimuli (Audio)',Response
3.89,0.257,4.19,5.44,1.8,0.0389,Agressive,Happy
3.86,0.259,4.12,5.37,1.72,0.0418,Agressive,Happy
3.85,0.26,4.02,5.31,1.76,0.044,Agressive,Happy
3.85,0.26,3.95,5.28,1.75,0.0464,Agressive,Happy
3.87,0.258,3.97,5.29,1.8,0.046,Agressive,Happy
3.85,0.26,4.01,5.29,1.88,0.046,Agressive,Happy
3.81,0.263,3.42,5.25,1.81,0.0476,Agressive,Happy
3.61,0.277,2.98,5.04,1.82,0.0508,Agressive,Happy
3,0.333,2.93,4.44,1.83,0.06,Agressive,Happy
2.6,0.385,2.98,3.63,1.86,0.0403,Agressive,Happy
2.74,0.365,3.14,3.66,1.8,0.0408,Agressive,Happy
2.83,0.354,3.14,3.83,1.75,0.0308,Agressive,Happy
2.97,0.336,3.37,3.87,1.8,0.0219,Agressive,Happy
3.2,0.312,3.43,3.87,1.86,0.0243,Agressive,Happy
3.34,0.3,3.41,3.88,1.8,0.0318,Agressive,Happy
3.35,0.298,3.59,3.97,1.8,0.0338,Agressive,Happy
3.36,0.298,3.55,4.14,1.66,0.0284,Agressive,Happy
2.48,0.403,3.28,4.27,2.1,-0.0549,Agressive,Calm
2.32,0.431,3.31,4.33,2.09,-0.0829,Agressive,Calm
2.4,0.417,3.43,4.33,2.04,-0.0675,Agressive,Calm
2.44,0.41,3.41,4.3,2.08,-0.0595,Agressive,Calm
2.61,0.384,3.29,4.3,2.14,-0.0554,Agressive,Calm
2.72,0.367,3.37,4.32,1.95,-0.0557,Agressive,Calm
2.76,0.363,3.45,4.3,2,-0.0556,Agressive,Calm
2.74,0.366,3.29,4.24,1.93,-0.0554,Agressive,Calm
2.7,0.37,3.24,4.07,1.96,-0.0565,Agressive,Calm
2.71,0.369,3.27,3.76,1.85,-0.0536,Agressive,Calm
2.78,0.359,3.26,3.45,1.79,-0.0537,Agressive,Calm
2.81,0.356,3.2,3.3,1.8,-0.0543,Agressive,Calm
2.77,0.36,3.23,3.22,1.83,-0.0624,Agressive,Calm
2.7,0.37,3.25,3.17,1.85,-0.0629,Agressive,Calm
2.62,0.381,3.22,3.15,1.64,-0.0532,Agressive,Calm
2.44,0.41,3.23,3.11,1.63,-0.0616,Agressive,Calm
2.13,0.469,3.12,3.08,1.81,-0.0969,Agressive,Calm
2.06,0.485,3.1,3.09,1.72,-0.133,Agressive,Calm
2.33,0.429,3.07,3.33,1.68,-0.115,Agressive,Calm
2.54,0.394,3.11,3.66,1.6,-0.0906,Agressive,Calm
2.61,0.383,3.26,3.79,1.75,-0.0636,Agressive,Calm
2.53,0.395,3.3,3.8,1.73,-0.0533,Agressive,Calm
2.47,0.405,3.39,3.8,1.81,-0.045,Agressive,Calm
2.52,0.397,3.26,3.87,2.08,-0.0451,Agressive,Calm
2.62,0.381,3.28,4.05,2.3,-0.0541,Agressive,Calm
2.67,0.375,3.46,4.18,2.34,-0.0549,Agressive,Calm
2.69,0.372,3.42,4.23,2.32,-0.0484,Agressive,Calm
2.65,0.378,3.39,4.24,2.39,-0.0441,Agressive,Calm
2.58,0.388,3.34,4.26,2.58,-0.0459,Agressive,Calm
2.45,0.408,3.3,4.14,2.77,-0.0368,Agressive,Calm
2.29,0.437,3.3,3.97,2.84,-0.0321,Agressive,Calm
2.31,0.432,3.17,4.17,2.79,-0.0222,Agressive,Calm
2.5,0.401,3.29,4.49,2.81,-0.0217,Agressive,Calm
2.64,0.379,3.25,4.67,2.78,-0.0245,Agressive,Calm
2.67,0.374,3.37,4.64,2.68,-0.00569,Agressive,Calm
2.6,0.385,3.27,4.56,2.68,-0.00397,Agressive,Calm
2.62,0.382,3.28,4.53,2.7,-0.0224,Agressive,Calm
2.69,0.372,3.23,4.61,2.7,-0.0208,Agressive,Calm
2.72,0.367,3.24,4.64,2.57,-0.0196,Agressive,Calm
2.73,0.366,3.34,4.66,2.44,-0.0175,Agressive,Calm
2.72,0.367,3.37,4.8,2.26,-0.0169,Agressive,Calm
2.76,0.362,3.37,4.81,2.43,-0.0164,Agressive,Calm
3.02,0.331,3.34,4.66,2.49,-0.0129,Agressive,Calm
3.11,0.321,3.32,4.65,2.44,-0.0173,Agressive,Calm
3.17,0.315,3.27,4.75,2.34,-0.0161,Agressive,Calm
3.25,0.307,3.17,4.77,2.32,-0.0083,Agressive,Calm
3.25,0.307,3.22,4.77,2.22,0.000093,Agressive,Calm
3.22,0.31,3.14,4.81,2.16,0.00063,Agressive,Calm
3.31,0.302,3.16,4.75,2.25,-0.000108,Agressive,Calm
3.42,0.293,3.34,4.8,2.21,0.00797,Agressive,Calm
3.53,0.283,3.21,4.88,2.17,0.0172,Agressive,Calm
3.57,0.28,3.23,4.75,2.13,0.0168,Agressive,Calm
3.54,0.282,3.22,4.64,1.87,0.0126,Agressive,Calm
3.52,0.284,3.22,4.62,1.82,0.0122,Agressive,Calm
3.46,0.289,3.13,4.35,1.84,0.0223,Agressive,Calm
3.36,0.297,2.99,4.13,1.86,0.0261,Agressive,Calm
3.34,0.3,2.95,4.13,1.85,0.0193,Agressive,Calm
3.34,0.299,2.82,4.08,1.91,0.0156,Agressive,Calm
3.32,0.301,2.84,3.98,1.84,0.0235,Agressive,Calm
3.22,0.31,2.74,3.92,1.82,0.0372,Agressive,Calm
2.99,0.335,2.4,3.61,1.82,0.0344,Agressive,Calm
2.8,0.357,2.27,3.36,1.8,0.0295,Agressive,Calm
2.77,0.361,2.17,3.48,1.77,0.0433,Agressive,Calm
2.62,0.381,2.25,3.59,1.78,0.0544,Agressive,Calm
2.4,0.416,2.42,3.61,1.77,0.0206,Agressive,Calm
2.51,0.399,2.76,3.7,2,-0.0271,Agressive,Calm
2.55,0.392,2.84,3.64,2.09,-0.055,Agressive,Calm
2.45,0.407,2.92,3.51,2.07,-0.0644,Agressive,Calm
2.54,0.393,2.96,3.52,1.97,-0.0599,Agressive,Calm
2.76,0.362,2.91,3.55,1.95,-0.0703,Agressive,Calm
2.84,0.353,2.95,3.57,1.94,-0.0876,Agressive,Calm
2.91,0.344,3,3.62,1.98,-0.0891,Agressive,Calm
2.95,0.339,3.1,3.55,2.12,-0.0929,Agressive,Calm
2.94,0.341,3.08,3.42,2.11,-0.108,Agressive,Calm
2.92,0.342,3.66,3.29,2.42,-0.1,Agressive,Calm
3.08,0.325,3.71,3.32,2.42,-0.0473,Agressive,Calm
3.28,0.305,3.63,3.42,2.28,-0.0255,Agressive,Calm
3.34,0.299,3.65,3.46,2.25,-0.0269,Agressive,Calm
3.34,0.299,3.63,3.49,2.2,-0.0244,Agressive,Calm
3.38,0.296,3.7,3.52,2.4,-0.0188,Agressive,Calm
3.35,0.298,3.76,3.62,2.47,-0.0175,Agressive,Calm
3.3,0.303,3.75,3.7,2.47,-0.0149,Agressive,Calm
3.26,0.307,3.74,3.7,2.45,-0.00879,Agressive,Calm
3.23,0.31,3.74,3.71,2.51,-0.00628,Agressive,Calm
3.2,0.312,3.54,3.83,2.4,-0.00557,Agressive,Calm
3.12,0.321,3.05,3.98,2.29,-0.0144,Agressive,Calm
2.84,0.352,3.17,4.01,2.64,-0.0321,Agressive,Calm
2.7,0.371,3.21,3.98,2.86,0.00719,Agressive,Calm
2.73,0.366,3.21,3.97,2.93,0.0409,Agressive,Calm
2.81,0.356,3.18,4.03,2.94,0.0477,Agressive,Calm
2.8,0.357,3.27,4.18,2.88,0.0441,Agressive,Calm
2.71,0.369,3.36,4.24,2.94,0.0449,Agressive,Calm
2.71,0.37,3.44,4.25,3.08,0.0441,Agressive,Calm
2.74,0.365,3.5,4.26,3.32,0.0298,Agressive,Calm
2.88,0.348,3.52,4.21,3.29,0.0167,Agressive,Calm
3.13,0.319,3.62,4.05,3.31,0.0158,Agressive,Calm
3.23,0.31,3.71,3.98,3.33,0.0286,Agressive,Calm
3.14,0.319,3.62,4.28,3.21,0.03,Agressive,Calm
3.14,0.319,3.7,4.42,3.14,0.00795,Agressive,Calm
3.14,0.319,3.72,4.42,3.14,-0.0111,Agressive,Calm
3.08,0.325,3.66,4.5,3.16,-0.0246,Agressive,Calm
3.03,0.33,3.66,4.79,3.2,-0.0304,Agressive,Calm
3.06,0.327,3.73,5.16,3.13,-0.0306,Agressive,Calm
3.32,0.301,3.67,5.27,3.08,-0.03,Agressive,Calm
3.58,0.28,3.63,5.29,2.94,-0.0232,Agressive,Calm
3.62,0.277,3.61,5.33,2.93,-0.0244,Agressive,Calm
3.54,0.282,3.59,5.36,2.88,-0.0384,Agressive,Calm
3.39,0.295,2.76,3.73,1.66,-0.00652,Agressive,Agressive
3.32,0.301,2.98,3.63,1.8,-0.000527,Agressive,Agressive
3.17,0.316,2.99,3.48,1.8,-0.00467,Agressive,Agressive
3.15,0.318,3.12,3.59,1.82,-0.00958,Agressive,Agressive
3.22,0.311,3.13,4.05,1.79,0.000664,Agressive,Agressive
3.41,0.293,3.31,4.33,1.84,0.0137,Agressive,Agressive
3.43,0.291,3.42,4.32,1.71,0.00884,Agressive,Agressive
3.38,0.296,3.43,4.26,1.69,0.00235,Agressive,Agressive
3.39,0.295,3.5,4.43,1.76,0.00899,Agressive,Agressive
3.44,0.291,3.54,4.71,1.68,0.0142,Agressive,Agressive
3.4,0.294,3.7,4.86,1.7,0.0202,Agressive,Agressive
3.34,0.299,3.76,4.88,1.71,0.0258,Agressive,Agressive
3.28,0.305,3.64,4.91,1.54,0.0304,Agressive,Agressive
3.47,0.288,3.67,4.95,1.64,0.0229,Agressive,Agressive
3.79,0.264,3.58,4.92,1.66,0.00886,Agressive,Agressive
3.87,0.259,3.54,4.85,1.73,-0.00243,Agressive,Agressive
3.81,0.262,3.35,4.88,1.75,-0.00641,Agressive,Agressive
3.82,0.262,3.3,4.93,1.93,-0.0019,Agressive,Agressive
3.81,0.263,3.3,4.89,2,-0.00195,Agressive,Agressive
3.76,0.266,3.13,4.76,2.02,-0.00838,Agressive,Agressive
3.74,0.267,3.07,4.58,2.08,-0.0166,Agressive,Agressive
3.84,0.26,3.02,4.5,2.11,-0.016,Agressive,Agressive
4.02,0.249,3.11,4.48,2.19,-0.0129,Agressive,Agressive
4.1,0.244,3.13,4.43,2.2,-0.00956,Agressive,Agressive
4,0.25,3.17,4.22,2.12,-0.00881,Agressive,Agressive
3.77,0.265,3.19,3.93,2.1,-0.00634,Agressive,Agressive
3.53,0.283,3.25,3.58,2.11,-0.00441,Agressive,Agressive
3.41,0.293,3.34,3.2,2.09,-0.00795,Agressive,Agressive
3.4,0.294,3.39,3.11,2,-0.0163,Agressive,Agressive
3.41,0.293,3.38,3.05,2.01,-0.0188,Agressive,Agressive
3.41,0.293,3.51,2.78,1.86,-0.0184,Agressive,Agressive
3.4,0.294,3.49,2.82,1.88,-0.0201,Agressive,Agressive
3.22,0.311,3.28,3.42,1.7,-0.0289,Agressive,Agressive
3.18,0.315,3.14,3.89,1.76,-0.0416,Agressive,Agressive
3.37,0.296,3.07,3.93,1.86,-0.0305,Agressive,Agressive
3.55,0.282,3.26,3.97,2.03,-0.0228,Agressive,Agressive
3.69,0.271,3.31,4.1,2.08,-0.02,Agressive,Agressive
3.88,0.257,3.38,4.31,2.25,-0.015,Agressive,Agressive
3.92,0.255,3.37,4.51,2.27,-0.0129,Agressive,Agressive
3.94,0.254,3.37,4.63,2.33,-0.00944,Agressive,Agressive
3.98,0.251,3.38,4.7,2.3,-0.00974,Agressive,Agressive
4,0.25,3.27,4.75,2.28,-0.00938,Agressive,Agressive
3.96,0.252,3.34,4.76,2.37,-0.00775,Agressive,Agressive
3.85,0.26,3.3,4.7,2.39,-0.00421,Agressive,Agressive
3.69,0.271,3.29,4.8,2.31,-0.00531,Agressive,Agressive
3.36,0.298,3.35,4.92,2.3,-0.0154,Agressive,Agressive
3.24,0.309,3.09,4.89,2.12,-0.0181,Agressive,Agressive
2.95,0.339,3.13,4.86,2.07,-0.0479,Agressive,Agressive
2.63,0.381,3.1,4.78,1.85,-0.0837,Agressive,Agressive
2.74,0.365,3.14,4.62,2.22,-0.0606,Agressive,Agressive
2.68,0.373,3.05,4.5,2.31,-0.0381,Agressive,Agressive
2.63,0.381,3.02,4.44,2.37,-0.0469,Agressive,Agressive
2.78,0.36,3.07,4.39,2.37,-0.0358,Agressive,Agressive
2.95,0.339,2.99,4.3,2.27,-0.018,Agressive,Agressive
3,0.333,3.12,4.14,2.45,-0.0121,Agressive,Agressive
3.05,0.327,3.32,3.85,2.43,-0.0107,Agressive,Agressive
3.18,0.315,3.34,3.73,2.44,-0.0114,Agressive,Agressive
3.17,0.316,3.44,3.8,2.47,-0.0124,Agressive,Agressive
3.1,0.323,3.49,3.82,2.52,-0.00633,Agressive,Agressive
3.05,0.328,3.54,3.77,2.4,-0.00262,Agressive,Agressive
3.02,0.331,3.43,3.77,2.21,-0.0121,Agressive,Agressive
3.21,0.312,3.5,3.9,2.22,-0.0229,Agressive,Agressive
3.29,0.304,3.58,3.9,2.29,-0.0247,Agressive,Agressive
3.2,0.313,3.59,4,2.4,-0.0406,Agressive,Agressive
3.08,0.325,3.56,4.12,2.43,-0.0618,Agressive,Agressive
3.15,0.317,3.41,4.13,2.3,-0.059,Agressive,Agressive
3.24,0.309,3.37,4.35,2.34,-0.0564,Agressive,Agressive
3.22,0.311,3.36,4.63,2.39,-0.0579,Agressive,Agressive
3.22,0.31,3.07,4.82,2.39,-0.0556,Agressive,Agressive
3.24,0.308,3.01,4.86,2.33,-0.0483,Agressive,Agressive
3.24,0.309,2.98,4.89,2.38,-0.0492,Agressive,Agressive
3.2,0.312,3.01,4.87,2.34,-0.0564,Agressive,Agressive
3.19,0.313,2.87,4.84,2.14,-0.0543,Agressive,Agressive
3.19,0.314,2.83,4.83,1.99,-0.0274,Agressive,Agressive
3.21,0.311,2.87,4.76,1.99,-0.0104,Agressive,Agressive
3.19,0.314,2.93,4.66,2.01,-0.0116,Agressive,Agressive
3.09,0.324,2.92,4.57,2,-0.0143,Agressive,Agressive
2.85,0.35,2.89,4.36,1.99,-0.00448,Agressive,Agressive
2.9,0.345,3,3.94,1.92,-0.00177,Agressive,Agressive
3.01,0.332,3,3.53,2,-0.00389,Agressive,Agressive
2.99,0.335,2.94,3.43,2.05,-0.00485,Agressive,Agressive
2.95,0.338,3.08,3.29,1.97,0.00291,Agressive,Agressive
2.85,0.351,3.21,3.28,2.01,0.0215,Agressive,Agressive
2.7,0.37,3.24,3.39,1.99,0.0318,Agressive,Agressive
2.64,0.378,3.29,3.38,2.05,0.0147,Agressive,Agressive
2.66,0.376,3.32,3.39,2.04,0.00299,Agressive,Agressive
2.82,0.354,3.34,3.48,2.09,0.00719,Agressive,Agressive
2.9,0.345,3.37,3.5,2.25,0.00408,Agressive,Agressive
2.9,0.345,3.37,3.71,2.18,0.011,Agressive,Agressive
2.75,0.364,3.28,3.8,2.28,0.0119,Agressive,Agressive
2.83,0.353,3.31,3.71,2.21,-0.0325,Agressive,Agressive
2.98,0.335,3.31,3.66,2.14,-0.0559,Agressive,Agressive
3.05,0.328,3.26,3.7,2.14,-0.0699,Agressive,Agressive
2.99,0.335,3.09,3.65,2.13,-0.086,Agressive,Agressive
2.96,0.337,3.12,3.55,2.13,-0.0953,Agressive,Agressive
2.99,0.334,3.09,3.54,2.05,-0.0876,Agressive,Agressive
2.92,0.342,2.97,3.42,2,-0.0838,Agressive,Agressive
2.83,0.354,2.93,3.35,1.95,-0.0973,Agressive,Agressive
2.79,0.359,2.88,3.42,2.03,-0.102,Agressive,Agressive
2.8,0.357,3.02,3.43,1.99,-0.0969,Agressive,Agressive
2.73,0.367,3.1,3.23,2,-0.0846,Agressive,Agressive
2.62,0.382,3.19,3.18,1.93,-0.0572,Agressive,Agressive
2.6,0.385,3.28,3.27,1.96,-0.0195,Agressive,Agressive
2.83,0.354,3.29,3.51,2.03,-0.0024,Agressive,Agressive
2.85,0.351,3.29,3.76,2.04,0.00599,Agressive,Agressive
2.87,0.348,3.3,3.84,2.11,0.00854,Agressive,Agressive
3.31,0.302,3.8,4.38,2.37,-0.0249,Calm,Sad
3.37,0.297,3.83,4.36,2.39,-0.0242,Calm,Sad
3.43,0.291,3.83,4.45,2.3,-0.0156,Calm,Sad
3.44,0.291,3.85,4.5,2.27,-0.0128,Calm,Sad
3.44,0.29,3.85,4.28,2.28,-0.0198,Calm,Sad
3.47,0.288,3.86,3.92,2.28,-0.0243,Calm,Sad
3.5,0.285,3.82,3.84,2.45,-0.0238,Calm,Sad
3.56,0.281,3.54,3.82,2.17,-0.0198,Calm,Sad
3.46,0.289,3.58,3.96,2.17,-0.0121,Calm,Sad
3.1,0.322,3.52,4.41,2.1,-0.00152,Calm,Sad
3.21,0.312,3.43,4.5,2.06,0.00187,Calm,Sad
3.51,0.285,3.23,4.53,2.08,0.0115,Calm,Sad
3.57,0.28,3.21,4.64,2.03,0.0141,Calm,Sad
3.55,0.282,3.33,4.6,2.03,0.0091,Calm,Sad
3.61,0.277,3.32,4.51,2,0.000161,Calm,Sad
3.64,0.274,3.58,4.56,2.01,-0.000061,Calm,Sad
3.73,0.268,3.68,4.65,1.96,-0.000081,Calm,Sad
3.74,0.268,3.63,4.68,1.74,-0.00236,Calm,Sad
3.72,0.269,3.6,4.69,1.85,-0.00429,Calm,Sad
3.75,0.266,3.47,4.47,1.81,-0.00374,Calm,Sad
3.6,0.277,3.5,4.15,2.09,-0.00363,Calm,Sad
3.4,0.294,3.56,4.13,2.07,-0.0146,Calm,Sad
3.26,0.307,3.55,3.95,2.2,-0.0413,Calm,Sad
3.27,0.306,3.63,3.64,2.35,-0.0738,Calm,Sad
3.26,0.307,3.56,3.66,2.39,-0.071,Calm,Sad
3.2,0.313,3.48,3.77,2.39,-0.0679,Calm,Sad
3,0.334,3.27,3.83,2.37,-0.0983,Calm,Sad
2.77,0.361,3.23,3.84,2.4,-0.116,Calm,Sad
2.82,0.355,3.3,3.75,2.45,-0.0822,Calm,Sad
2.8,0.357,3.37,3.7,2.41,-0.0766,Calm,Sad
2.74,0.365,3.35,3.71,2.4,-0.0789,Calm,Sad
2.75,0.364,3.31,3.69,2.31,-0.0765,Calm,Sad
2.56,0.391,3.23,3.71,2.33,-0.0796,Calm,Sad
2.21,0.453,3.14,3.96,2.16,-0.0415,Calm,Sad
2.24,0.446,3.12,4.21,1.97,-0.0133,Calm,Sad
2.6,0.385,3.16,4.26,1.94,-0.016,Calm,Sad
2.8,0.358,3.1,4.14,1.93,-0.00107,Calm,Sad
2.87,0.348,3.03,3.94,1.97,0.0197,Calm,Sad
2.88,0.347,2.84,3.84,2.01,0.0259,Calm,Sad
2.88,0.347,2.71,3.95,1.91,0.0228,Calm,Sad
3.02,0.331,2.66,4.06,1.96,0.0154,Calm,Sad
3.05,0.328,2.68,4.05,1.89,0.0131,Calm,Sad
3.14,0.319,2.86,4.04,1.95,0.0206,Calm,Sad
3.32,0.301,2.94,4.11,1.98,0.0218,Calm,Sad
3.42,0.293,2.81,3.98,2.04,0.0188,Calm,Sad
3.34,0.299,2.91,3.68,2,0.0264,Calm,Sad
3.26,0.307,2.96,3.61,2.05,0.0318,Calm,Sad
3.24,0.308,3.07,3.68,2.08,0.0244,Calm,Sad
3.22,0.311,3.24,3.7,1.95,0.0189,Calm,Sad
3.19,0.313,3.28,3.65,1.86,0.0127,Calm,Sad
3.14,0.319,3.22,3.49,1.81,0.00262,Calm,Sad
3.13,0.32,3.2,3.39,1.8,-0.0104,Calm,Sad
3.09,0.323,3.06,3.45,1.69,-0.0211,Calm,Sad
2.97,0.336,3.02,3.64,1.66,-0.0356,Calm,Sad
2.69,0.371,3.06,3.58,1.56,-0.0596,Calm,Sad
2.46,0.406,3.27,3.39,1.66,-0.088,Calm,Sad
2.51,0.398,3.24,3.47,1.63,-0.0688,Calm,Sad
2.49,0.402,3.27,3.62,1.6,-0.0491,Calm,Sad
2.65,0.377,3.49,3.77,1.76,-0.0288,Calm,Sad
2.73,0.367,3.44,3.85,1.86,-0.0158,Calm,Sad
2.7,0.37,3.4,3.83,1.84,-0.00837,Calm,Sad
2.56,0.391,3.41,3.86,1.85,0.0159,Calm,Sad
2.4,0.416,3.62,3.89,1.93,0.054,Calm,Sad
2.39,0.419,3.67,3.79,1.91,0.0719,Calm,Sad
2.39,0.418,3.7,3.69,1.94,0.0721,Calm,Sad
2.43,0.411,3.64,3.78,1.93,0.0784,Calm,Sad
2.42,0.413,3.51,4.14,1.85,0.0841,Calm,Sad
2.29,0.438,3.55,4.54,1.81,0.0964,Calm,Sad
2.15,0.466,3.53,4.65,1.74,0.0723,Calm,Sad
1.79,0.559,3.29,4.59,1.62,0.000428,Calm,Sad
1.71,0.583,3.29,4.63,1.54,-0.0288,Calm,Sad
1.73,0.579,3.27,4.67,1.49,-0.0594,Calm,Sad
1.69,0.592,3.15,4.66,1.42,-0.0521,Calm,Sad
1.72,0.583,2.92,4.65,1.34,-0.0294,Calm,Sad
1.8,0.554,2.83,4.65,1.38,-0.00191,Calm,Sad
1.99,0.502,2.81,4.62,1.33,0.0481,Calm,Sad
2.21,0.453,2.91,4.64,1.45,0.0216,Calm,Sad
2.57,0.39,3,4.66,1.5,-0.0284,Calm,Sad
2.92,0.343,3.01,4.51,1.61,-0.0259,Calm,Sad
3.08,0.325,3.12,4.38,1.71,-0.00861,Calm,Sad
3.25,0.307,3.35,4.38,1.69,0.00175,Calm,Sad
3.36,0.298,3.39,4.36,1.73,0.00274,Calm,Sad
3.4,0.294,3.37,4.38,1.71,-0.000939,Calm,Sad
3.43,0.291,3.38,4.44,1.68,-0.00418,Calm,Sad
