alpha,arousal1,betha,theta,gamma,valence1,'Stimuli (Audio)',Response
3.31,0.302,3.39,4.64,2.21,0.0262,Agressive,Agressive
3.34,0.299,3.4,4.6,2.27,0.027,Agressive,Agressive
3.28,0.305,3.37,4.67,2.29,0.0356,Agressive,Agressive
3.28,0.304,3.31,4.64,2.29,0.0464,Agressive,Agressive
3.33,0.301,3.33,4.52,2.35,0.0521,Agressive,Agressive
3.29,0.304,3.34,4.54,2.37,0.0529,Agressive,Agressive
3.32,0.301,3.21,4.57,2.42,0.0492,Agressive,Agressive
3.23,0.31,3.12,4.44,2.53,0.0522,Agressive,Agressive
3.18,0.315,3,4.26,2.47,0.0457,Agressive,Agressive
3.1,0.323,3.01,4.05,2.41,0.0434,Agressive,Agressive
2.9,0.345,2.81,4.03,2.12,0.0548,Agressive,Agressive
2.74,0.365,2.76,4.28,2.11,0.0638,Agressive,Agressive
2.61,0.384,2.66,4.6,2.18,0.0601,Agressive,Agressive
2.52,0.397,2.67,4.7,2.24,0.0256,Agressive,Agressive
2.45,0.409,2.56,4.71,2.32,-0.0332,Agressive,Agressive
2.41,0.414,2.65,4.75,2.5,-0.0794,Agressive,Agressive
2.35,0.425,2.75,4.75,2.61,-0.0725,Agressive,Agressive
2.33,0.429,2.8,4.7,2.65,-0.044,Agressive,Agressive
2.47,0.405,2.76,4.69,2.6,-0.0134,Agressive,Agressive
2.57,0.389,2.74,4.65,2.6,-0.00932,Agressive,Agressive
2.6,0.384,2.83,4.57,2.64,-0.0175,Agressive,Agressive
2.6,0.385,3.12,4.42,2.67,-0.0156,Agressive,Agressive
2.63,0.38,3.44,4.03,2.68,0.00141,Agressive,Agressive
3.28,0.305,3.28,3.82,2.19,-0.00386,Agressive,Agressive
3.29,0.304,3.29,3.68,2.27,-0.000529,Agressive,Agressive
3.26,0.307,3.38,3.54,2.28,0.00164,Agressive,Agressive
3.23,0.31,3.37,3.47,2.29,0.00529,Agressive,Agressive
3.18,0.314,3.31,3.57,2.26,0.0114,Agressive,Agressive
3.08,0.325,3.34,3.71,2.12,0.0295,Agressive,Agressive
2.97,0.337,3.33,3.83,2.15,0.0478,Agressive,Agressive
2.82,0.355,3.27,3.92,2.17,0.0586,Agressive,Agressive
2.55,0.392,3.24,3.92,2.29,0.0532,Agressive,Agressive
2.3,0.435,3.02,3.89,2.3,0.0304,Agressive,Agressive
2.28,0.439,3.15,3.95,2.35,0.0126,Agressive,Agressive
2.36,0.423,3.11,3.98,2.25,-0.0138,Agressive,Agressive
2.46,0.406,3.03,4.03,2.36,-0.0233,Agressive,Agressive
2.52,0.396,3.06,4.13,2.35,-0.00536,Agressive,Agressive
2.57,0.389,3.31,4.3,2.18,0.0213,Agressive,Agressive
2.71,0.369,3.27,4.28,2.17,0.0104,Agressive,Agressive
2.93,0.341,3.32,4.24,2.18,-0.0204,Agressive,Agressive
3.07,0.326,3.33,4.27,2.13,-0.0384,Agressive,Agressive
3.11,0.322,3.23,4.33,2.11,-0.0454,Agressive,Agressive
3.12,0.32,3.17,4.38,1.91,-0.0461,Agressive,Agressive
3.11,0.321,3.27,4.43,2.02,-0.0476,Agressive,Agressive
3.1,0.323,3.17,4.44,2.03,-0.0514,Agressive,Agressive
3.18,0.315,3.18,4.37,2.24,-0.0481,Agressive,Agressive
3.28,0.305,3.23,4.35,2.27,-0.0428,Agressive,Agressive
3.29,0.304,3.41,4.24,2.32,-0.0451,Agressive,Agressive
3.25,0.307,3.41,4.03,2.31,-0.0495,Agressive,Agressive
3.13,0.319,3.44,4.01,2.28,-0.0481,Agressive,Agressive
3.11,0.321,3.47,3.95,2.29,-0.0336,Agressive,Agressive
3.23,0.31,3.5,3.87,2.36,-0.03,Agressive,Agressive
3.26,0.307,3.6,3.77,2.39,-0.0364,Agressive,Agressive
3.25,0.308,3.61,3.61,2.4,-0.0341,Agressive,Agressive
3.38,0.296,3.52,3.42,2.27,-0.0176,Agressive,Agressive
3.52,0.284,3.5,3.75,2.17,-0.00801,Agressive,Agressive
3.49,0.286,3.52,3.93,1.95,-0.00554,Agressive,Agressive
3.5,0.286,3.28,3.89,1.74,-0.00708,Agressive,Agressive
3.52,0.284,2.95,3.94,1.81,-0.00787,Agressive,Agressive
3.46,0.289,2.92,4.01,1.88,-0.0043,Agressive,Agressive
3.43,0.292,3.03,4.02,1.99,0.00402,Agressive,Agressive
3.34,0.299,3.06,4.15,2.06,0.0128,Agressive,Agressive
3.21,0.312,2.98,4.31,2.1,0.0271,Agressive,Agressive
3.27,0.306,2.96,4.35,2.13,0.0413,Agressive,Agressive
3.31,0.302,3.15,4.43,2.18,0.0447,Agressive,Agressive
3.19,0.314,3.2,4.48,2.24,0.0479,Agressive,Agressive
3.01,0.332,3.35,4.35,2.28,0.0635,Agressive,Agressive
2.84,0.353,3.4,4.28,2.31,0.0987,Agressive,Agressive
2.87,0.349,3.5,4.28,2.3,0.124,Agressive,Agressive
2.98,0.335,3.52,4.22,2.29,0.102,Agressive,Agressive
2.98,0.336,3.51,4.13,2.36,0.0825,Agressive,Agressive
2.95,0.338,3.38,4.17,2.37,0.0651,Agressive,Agressive
3.03,0.329,3.29,4.21,2.37,0.0532,Agressive,Agressive
3.02,0.331,3.38,4.15,2.34,0.0619,Agressive,Agressive
2.97,0.337,3.31,4.11,2.3,0.0654,Agressive,Agressive
2.9,0.345,3.23,3.96,2.27,0.0469,Agressive,Agressive
3.03,0.33,3.15,3.97,2.33,0.013,Agressive,Agressive
3.21,0.311,3.08,4,2.26,-0.0118,Agressive,Agressive
3.18,0.314,3.04,3.97,2.24,-0.03,Agressive,Agressive
3.07,0.326,2.88,3.94,2.39,-0.0297,Agressive,Agressive
3.06,0.326,2.9,3.93,2.49,-0.0168,Agressive,Agressive
3.12,0.32,2.94,3.87,2.36,-0.00915,Agressive,Agressive
3.09,0.323,3.05,3.72,2.36,-0.00746,Agressive,Agressive
3.05,0.328,3.04,3.52,2.32,-0.0108,Agressive,Agressive
3.01,0.332,3.31,3.43,2.43,-0.025,Agressive,Agressive
2.92,0.342,3.34,3.38,2.53,-0.0406,Agressive,Agressive
2.91,0.344,3.38,3.25,2.5,-0.037,Agressive,Agressive
2.68,0.373,3.32,3.15,2.44,-0.0171,Agressive,Agressive
2.43,0.411,3.3,3.24,2.45,0.0256,Agressive,Agressive
2.51,0.399,3.28,3.36,2.46,0.0289,Agressive,Agressive
2.46,0.406,3.27,3.44,2.24,0.00875,Agressive,Agressive
2.43,0.412,3.33,3.48,2.2,-0.0673,Agressive,Agressive
2.68,0.373,3.38,3.58,2.24,-0.0947,Agressive,Agressive
2.9,0.344,3.39,3.83,2.24,-0.0878,Agressive,Agressive
3.01,0.332,3.35,4.1,2.07,-0.0726,Agressive,Agressive
3.08,0.324,3.14,4.28,2.07,-0.0537,Agressive,Agressive
3.12,0.321,3.23,4.35,1.99,-0.0487,Agressive,Agressive
3.05,0.328,3.28,4.32,1.96,-0.0547,Agressive,Agressive
3,0.333,3.41,4.28,1.93,-0.0659,Agressive,Agressive
2.99,0.335,3.45,4.24,2.1,-0.0641,Agressive,Agressive
3.06,0.327,3.51,4.23,2.23,-0.0583,Agressive,Agressive
3.22,0.31,3.49,4.41,2.24,-0.0522,Agressive,Agressive
3.19,0.313,3.42,4.68,2.14,-0.031,Agressive,Agressive
2.95,0.339,3.41,4.8,2.21,-0.0213,Agressive,Agressive
2.94,0.34,3.38,4.76,2.19,-0.0256,Agressive,Agressive
2.97,0.337,3.46,4.72,2.31,-0.0285,Agressive,Agressive
2.93,0.342,3.4,4.69,2.31,-0.044,Agressive,Agressive
2.98,0.336,3.37,4.69,2.35,-0.043,Agressive,Agressive
3.01,0.332,3.39,4.68,2.38,-0.0384,Agressive,Agressive
3.04,0.329,3.37,4.68,2.4,-0.0349,Agressive,Agressive
3.02,0.331,3.32,4.67,2.26,-0.0431,Agressive,Agressive
2.92,0.342,3.26,4.6,2.21,-0.0525,Agressive,Agressive
2.76,0.362,3.25,4.38,2.18,-0.0574,Agressive,Agressive
2.7,0.37,3.29,4.14,2.15,-0.063,Agressive,Agressive
2.72,0.367,3.3,4.03,2.19,-0.0414,Agressive,Agressive
2.75,0.363,3.27,3.83,2.19,-0.00084,Agressive,Agressive
2.79,0.358,3.1,3.66,1.98,0.0237,Agressive,Agressive
2.68,0.373,3.08,3.5,1.85,0.0362,Agressive,Agressive
2.6,0.384,2.99,3.34,1.83,0.0313,Agressive,Agressive
2.65,0.377,2.86,3.31,1.82,0.0255,Agressive,Agressive
2.73,0.366,2.68,3.41,1.73,0.0247,Agressive,Agressive
2.84,0.352,2.73,3.62,1.72,0.0238,Agressive,Agressive
2.85,0.351,2.75,3.71,1.86,0.0211,Agressive,Agressive
2.91,0.343,2.82,3.68,1.89,0.011,Agressive,Agressive
3.05,0.328,2.46,3.61,1.94,0.00685,Agressive,Agressive
3.05,0.328,2.41,3.54,1.81,-0.00175,Agressive,Agressive
2.93,0.342,2.4,3.48,1.85,-0.0253,Agressive,Agressive
2.88,0.347,2.37,3.37,1.9,-0.045,Agressive,Agressive
2.92,0.343,2.54,3.35,1.9,-0.0482,Agressive,Agressive
2.61,0.383,2.88,3.75,1.71,-0.0204,Agressive,Agressive
2.59,0.387,2.91,3.82,1.79,-0.0345,Agressive,Agressive
2.79,0.359,2.87,3.85,1.93,-0.0357,Agressive,Agressive
3,0.333,2.89,3.89,1.98,-0.0306,Agressive,Agressive
3.09,0.324,3.22,3.81,1.88,-0.0336,Agressive,Agressive
2.9,0.345,3.22,3.86,1.85,-0.0398,Agressive,Agressive
2.78,0.359,3.26,4.2,1.85,-0.0404,Agressive,Agressive
2.79,0.358,3.26,4.45,1.8,-0.0457,Agressive,Agressive
2.81,0.355,3.41,4.57,1.79,-0.0384,Agressive,Agressive
2.9,0.344,3.45,4.72,1.91,-0.0287,Agressive,Agressive
2.96,0.338,3.47,4.89,1.98,-0.0289,Agressive,Agressive
2.96,0.338,3.57,4.97,1.94,-0.0292,Agressive,Agressive
2.89,0.346,3.6,4.94,1.79,-0.0214,Agressive,Agressive
2.8,0.357,3.71,4.88,1.86,-0.00386,Agressive,Agressive
2.78,0.36,3.6,4.87,1.85,0.00858,Agressive,Agressive
2.81,0.356,3.49,4.87,1.91,0.00793,Agressive,Agressive
2.92,0.343,3.44,4.77,2.02,0.000094,Agressive,Agressive
2.96,0.338,3.34,4.6,2.11,-0.00182,Agressive,Agressive
3.11,0.321,3.41,4.42,2.18,-0.013,Agressive,Agressive
3.25,0.308,3.37,4.24,2.22,-0.026,Agressive,Agressive
3.25,0.308,3.52,4.1,2.1,-0.0233,Agressive,Agressive
3.29,0.304,3.53,4.06,2.12,-0.0245,Agressive,Agressive
3.33,0.3,3.52,3.97,2.18,-0.0275,Agressive,Agressive
3.34,0.299,3.42,4.01,2.28,-0.0301,Agressive,Agressive
3.27,0.306,3.37,4.14,2.16,-0.0434,Agressive,Agressive
3.16,0.316,3.34,4.23,2.13,-0.0687,Agressive,Agressive
3.08,0.325,3.27,4.28,2.13,-0.0916,Agressive,Agressive
3.13,0.32,3.3,4.23,2.08,-0.0854,Agressive,Agressive
3.27,0.306,3.29,4.19,2.2,-0.063,Agressive,Agressive
3.33,0.3,3.23,4.24,2.2,-0.0438,Agressive,Agressive
3.37,0.297,3.14,4.29,2.16,-0.0312,Agressive,Agressive
3.51,0.285,3.02,4.39,2.22,-0.0185,Agressive,Agressive
3.64,0.275,3.05,4.49,2.19,-0.00536,Agressive,Agressive
3.64,0.275,3.08,4.57,2.19,0.00241,Agressive,Agressive
3.61,0.277,3.16,4.52,2.31,0.00247,Agressive,Agressive
3.59,0.278,3.21,4.46,2.33,0.00801,Agressive,Agressive
3.57,0.28,3.24,4.39,2.4,0.0179,Agressive,Agressive
3.56,0.281,3.27,4.35,2.48,0.0198,Agressive,Agressive
3.48,0.288,3.33,4.37,2.39,0.022,Agressive,Agressive
3.35,0.298,3.3,4.42,2.29,0.0217,Agressive,Agressive
3.47,0.288,3.3,4.57,2.37,0.0209,Agressive,Agressive
3.59,0.278,3.22,4.7,2.36,0.025,Agressive,Agressive
3.46,0.289,3.39,4.64,2.42,0.027,Agressive,Agressive
3.32,0.301,3.6,4.58,2.45,0.0228,Agressive,Agressive
3.31,0.302,3.71,4.69,2.55,0.0207,Agressive,Agressive
3.33,0.3,3.82,4.87,2.56,0.0193,Agressive,Agressive
3.33,0.3,3.81,4.96,2.96,0.0229,Agressive,Agressive
3.35,0.298,4.23,4.97,3.06,0.0242,Agressive,Agressive
3.48,0.287,4.28,4.99,3.23,0.0174,Agressive,Agressive
3.52,0.284,4.26,4.98,3.32,0.0176,Agressive,Agressive
3.34,0.3,4.27,4.92,3.33,0.0205,Agressive,Agressive
3.04,0.329,4.26,4.77,3.29,0.0148,Agressive,Agressive
2.83,0.354,4.27,4.77,3.27,-0.00435,Agressive,Agressive
2.82,0.355,4.09,4.92,3.36,-0.0242,Agressive,Agressive
2.89,0.346,4.12,4.94,3.36,-0.0291,Agressive,Agressive
3.05,0.328,3.94,4.87,3.24,0.00836,Agressive,Agressive
3.25,0.308,3.94,4.76,3.24,0.031,Agressive,Agressive
3.35,0.299,3.66,4.7,2.77,0.0372,Agressive,Agressive
3.3,0.303,3.18,4.72,2.71,0.0466,Agressive,Agressive
3.14,0.319,3.15,4.73,2.41,0.0654,Agressive,Agressive
3.14,0.319,3.13,4.72,2.13,0.0683,Agressive,Agressive
3.17,0.315,3.12,4.73,2.29,0.0684,Agressive,Agressive
3.16,0.316,3.15,4.68,2.43,0.0691,Agressive,Agressive
3.15,0.317,3.07,4.47,2.48,0.0626,Agressive,Agressive
3.09,0.324,2.84,4.21,2.14,0.0659,Agressive,Agressive
3.03,0.33,2.78,3.97,2.09,0.0742,Agressive,Agressive
2.96,0.337,2.85,3.68,2.07,0.054,Agressive,Agressive
2.81,0.356,2.91,3.75,2.09,0.0065,Agressive,Agressive
2.7,0.37,2.9,3.83,2.07,-0.00464,Agressive,Agressive
2.7,0.371,2.91,3.83,2.15,0.00588,Agressive,Agressive
2.69,0.372,2.83,3.89,2.22,0.0124,Agressive,Agressive
2.63,0.38,2.76,3.95,2.24,0.0181,Agressive,Agressive
2.66,0.375,2.87,3.95,2.07,0.0228,Agressive,Agressive
2.83,0.353,3.02,3.96,2.14,0.0244,Agressive,Agressive
2.85,0.35,3.04,3.91,2.12,0.0354,Agressive,Agressive
2.83,0.353,3.07,3.89,2.34,0.0371,Agressive,Agressive
2.82,0.355,3.28,3.9,2.38,0.0381,Agressive,Agressive
2.69,0.371,3.45,3.92,2.4,0.0517,Agressive,Agressive
2.63,0.381,3.52,3.93,2.38,0.065,Agressive,Agressive
2.7,0.37,3.55,4,2.45,0.0734,Agressive,Agressive
2.71,0.369,3.63,3.99,2.41,0.0765,Agressive,Agressive
2.69,0.372,3.67,3.99,2.39,0.0714,Agressive,Agressive
2.66,0.377,3.63,4.25,2.38,0.065,Agressive,Agressive
2.49,0.402,3.58,4.58,2.33,0.0753,Agressive,Agressive
2.31,0.432,3.61,4.69,2.18,0.0701,Agressive,Agressive
2.26,0.443,3.6,4.79,2.18,0.0811,Agressive,Agressive
2.47,0.404,3.56,4.94,1.99,0.079,Agressive,Agressive
2.57,0.39,3.25,4.98,2.03,0.0719,Agressive,Agressive
2.6,0.385,3.03,4.99,1.98,0.0646,Agressive,Agressive
2.53,0.396,2.96,4.99,2,0.0552,Agressive,Agressive
2.29,0.436,2.9,5.06,1.86,0.048,Agressive,Agressive
2.32,0.431,2.78,5.1,1.86,0.0325,Agressive,Agressive
2.5,0.4,2.67,5.03,1.93,0.0265,Agressive,Agressive
2.63,0.38,2.71,4.81,2.08,0.0141,Agressive,Agressive
2.7,0.371,2.87,4.59,2.04,0.00994,Agressive,Agressive
2.69,0.372,2.78,4.6,2.04,0.0146,Agressive,Agressive
2.65,0.378,2.8,4.45,2.05,-0.00205,Agressive,Agressive
2.69,0.372,2.81,4.2,1.99,-0.0188,Agressive,Agressive
2.93,0.341,3.05,4.13,2.06,-0.0358,Agressive,Agressive
3.04,0.329,3.34,4.11,2.12,-0.0424,Agressive,Agressive
3.09,0.324,3.39,4.1,2.06,-0.0392,Agressive,Agressive
3.08,0.325,3.43,4.06,2.09,-0.0419,Agressive,Agressive
3.01,0.332,3.43,4.06,2.12,-0.0461,Agressive,Agressive
2.96,0.338,3.58,4.05,1.95,-0.0478,Agressive,Agressive
2.87,0.348,3.63,4.01,1.78,-0.0584,Agressive,Agressive
2.83,0.353,3.61,4,1.82,-0.0695,Agressive,Agressive
3.5,0.286,3.44,4.13,2.22,0.0166,Calm,Calm
3.51,0.285,3.5,4.16,2.33,0.0156,Calm,Calm
3.54,0.282,3.45,4.15,2.35,0.0126,Calm,Calm
3.5,0.286,3.56,4.13,2.33,0.0163,Calm,Calm
3.35,0.299,3.52,4.15,2.45,0.0218,Calm,Calm
3.15,0.318,3.4,4.03,2.45,0.0296,Calm,Calm
3.07,0.326,3.25,3.89,2.39,0.0399,Calm,Calm
3.11,0.322,3.31,3.72,2.3,0.0413,Calm,Calm
3.06,0.326,3.31,3.63,2.21,0.0365,Calm,Calm
3.12,0.32,3.19,3.7,2.08,0.0429,Calm,Calm
3.17,0.315,3.24,3.81,1.99,0.0447,Calm,Calm
3.21,0.312,3.21,3.92,1.86,0.0355,Calm,Calm
3.24,0.309,3.15,3.9,1.8,0.0299,Calm,Calm
3.22,0.311,3.02,3.93,1.68,0.0232,Calm,Calm
3.08,0.325,2.93,3.9,1.77,0.0182,Calm,Calm
3.08,0.324,2.97,3.85,1.53,0.0153,Calm,Calm
3.21,0.312,2.97,3.82,1.59,0.00427,Calm,Calm
3.25,0.308,3.01,3.74,1.74,-0.00763,Calm,Calm
3.14,0.319,3.05,3.54,1.83,-0.0154,Calm,Calm
3.03,0.33,3.19,3.41,1.84,-0.0253,Calm,Calm
3.18,0.315,3.37,3.32,1.87,-0.0215,Calm,Calm
3.3,0.303,3.24,2.98,1.85,-0.0227,Calm,Calm
3.33,0.3,3.39,2.94,1.92,-0.0176,Calm,Calm
3.23,0.31,3.35,3.22,1.97,-0.0141,Calm,Calm
3.18,0.315,3.41,3.43,1.98,-0.0114,Calm,Calm
3.24,0.309,3.35,3.62,2.08,-0.0113,Calm,Calm
3.28,0.305,3.47,4.04,2.29,-0.0122,Calm,Calm
3.15,0.318,3.53,4.25,2.29,-0.00699,Calm,Calm
3.11,0.322,3.46,4.24,2.23,-0.00781,Calm,Calm
3.1,0.322,3.41,4.26,2.21,-0.00493,Calm,Calm
3.05,0.328,3.24,4.38,2.18,-0.00045,Calm,Calm
2.66,0.376,3.21,4.44,2.15,0.00138,Calm,Calm
2.3,0.434,3.17,4.44,2.1,-0.00858,Calm,Calm
2.39,0.419,2.99,4.39,2.15,-0.00813,Calm,Calm
2.41,0.415,3.02,4.29,2.2,0.00357,Calm,Calm
2.32,0.431,2.97,4.31,2.15,0.0061,Calm,Calm
2.07,0.484,2.83,4.29,2.07,0.0307,Calm,Calm
2,0.5,2.79,3.99,1.87,0.095,Calm,Calm
1.9,0.526,2.7,3.81,1.83,0.151,Calm,Calm
2,0.5,2.72,4.14,1.9,0.154,Calm,Calm
2.19,0.457,2.75,4.35,1.94,0.147,Calm,Calm
2.21,0.453,2.76,4.37,1.95,0.129,Calm,Calm
2.2,0.454,2.68,4.39,2.09,0.13,Calm,Calm
2.13,0.47,2.91,4.53,2.08,0.157,Calm,Calm
2.19,0.456,2.95,4.69,1.95,0.168,Calm,Calm
2.3,0.434,3.2,4.8,1.92,0.169,Calm,Calm
2.36,0.423,3.3,5.05,2.31,0.162,Calm,Calm
2.76,0.363,3.36,5.46,2.51,0.0829,Calm,Calm
3.03,0.33,3.44,5.68,2.67,0.0493,Calm,Calm
3.17,0.315,3.54,5.69,2.68,0.0413,Calm,Calm
3.18,0.314,3.49,5.67,2.66,0.0407,Calm,Calm
3.25,0.307,3.52,5.71,2.7,0.0276,Calm,Calm
3.29,0.304,3.5,5.77,2.72,0.0144,Calm,Calm
3.31,0.302,3.56,5.78,2.66,0.0101,Calm,Calm
3.33,0.3,3.54,5.74,2.67,0.00432,Calm,Calm
3.51,0.285,3.59,5.68,2.8,0.0029,Calm,Calm
3.69,0.271,3.49,5.61,2.79,0.0076,Calm,Calm
3.78,0.264,3.46,5.4,2.63,0.00763,Calm,Calm
3.71,0.27,3.53,5.08,2.35,0.0125,Calm,Calm
3.67,0.272,3.45,4.88,2.23,0.0245,Calm,Calm
3.73,0.268,3.45,4.77,2.2,0.0332,Calm,Calm
3.78,0.265,3.46,4.52,2.12,0.0402,Calm,Calm
3.78,0.264,3.44,4.22,2.08,0.0497,Calm,Calm
3.8,0.263,3.34,4.09,2.02,0.0537,Calm,Calm
3.86,0.259,3.2,4.12,2,0.0452,Calm,Calm
3.82,0.262,3.2,4.15,1.81,0.0442,Calm,Calm
3.69,0.271,3.08,4.27,1.53,0.044,Calm,Calm
3.52,0.284,3.06,4.56,1.57,0.0475,Calm,Calm
3.36,0.297,2.94,4.7,1.56,0.0494,Calm,Calm
3.41,0.293,2.79,4.63,1.5,0.038,Calm,Calm
3.58,0.279,2.68,4.61,1.62,0.0235,Calm,Calm
3.76,0.266,2.78,4.64,1.69,0.0138,Calm,Calm
3.87,0.259,2.87,4.66,1.69,0.0132,Calm,Calm
3.9,0.256,2.94,4.65,1.76,0.018,Calm,Calm
3.9,0.256,3.02,4.64,1.8,0.0256,Calm,Calm
3.88,0.258,3.09,4.68,1.86,0.0332,Calm,Calm
3.89,0.257,3.02,4.71,1.85,0.0367,Calm,Calm
3.93,0.254,2.98,4.54,1.86,0.0347,Calm,Calm
3.94,0.254,3.13,4.26,1.89,0.0342,Calm,Calm
3.93,0.254,3.22,4.23,2,0.035,Calm,Calm
