alpha,arousal1,betha,theta,gamma,valence1,'Stimuli (Audio)',Response
2.98,0.335,3.89,4.01,3.85,-0.0359,Sad,Sad
2.86,0.349,3.99,4.1,3.94,-0.0289,Sad,Sad
2.76,0.362,3.97,4.21,4.17,-0.0337,Sad,Sad
2.66,0.375,3.94,4.34,4.27,-0.0445,Sad,Sad
2.44,0.41,4.07,4.54,4.24,-0.0427,Sad,Sad
2.53,0.396,4.14,4.61,4.28,-0.0234,Sad,Sad
2.85,0.351,4.18,4.54,4.3,-0.0193,Sad,Sad
3.04,0.329,4.2,4.47,4.3,-0.0235,Sad,Sad
3.04,0.329,3.98,4.67,4.2,-0.0317,Sad,Sad
3.01,0.333,3.92,4.99,4.2,-0.0362,Sad,Sad
2.91,0.344,3.99,5.19,4.16,-0.0426,Sad,Sad
3.06,0.327,4.07,5.36,4,-0.0229,Sad,Sad
3.46,0.289,3.97,5.47,3.85,-0.00486,Sad,Sad
3.79,0.264,4.04,5.44,3.57,-0.000083,Sad,Sad
3.93,0.254,4.02,5.39,3.47,0.00444,Sad,Sad
3.96,0.252,4,5.31,3.44,0.00846,Sad,Sad
3.98,0.251,3.98,5.26,3.37,0.0124,Sad,Sad
3.89,0.257,3.93,5.22,3.35,0.0185,Sad,Sad
3.89,0.257,4.01,5.22,3.34,0.0241,Sad,Sad
3.96,0.252,4.02,5.09,3.34,0.0282,Sad,Sad
4,0.25,4,4.77,3.27,0.0316,Sad,Sad
4.01,0.249,3.94,4.36,3.18,0.0312,Sad,Sad
3.94,0.254,3.74,3.69,3.09,0.0301,Sad,Sad
3.68,0.272,3.82,3.54,3.08,0.0427,Sad,Sad
3.2,0.313,3.71,3.46,2.79,0.0963,Sad,Sad
3.08,0.325,3.83,3.28,2.88,0.117,Sad,Sad
2.92,0.342,3.86,3.28,2.8,0.119,Sad,Sad
2.79,0.359,3.85,3.27,2.79,0.117,Sad,Sad
2.69,0.371,3.85,3.29,2.84,0.135,Sad,Sad
2.41,0.414,3.89,3.15,2.88,0.155,Sad,Sad
2.18,0.46,3.89,3.28,2.83,0.133,Sad,Sad
1.94,0.515,3.84,3.87,2.82,0.0932,Sad,Sad
3.49,0.286,3.89,3.31,2.26,-0.0122,Sad,Sad
3.52,0.284,3.87,3.17,2.26,-0.0165,Sad,Sad
3.52,0.284,3.93,3.08,2.26,-0.0175,Sad,Sad
3.48,0.287,3.94,3.19,2.51,-0.0173,Sad,Sad
3.5,0.286,3.94,3.32,2.5,-0.0123,Sad,Sad
3.71,0.269,3.72,3.82,2.44,-0.00055,Sad,Sad
3.75,0.267,3.82,4.19,2.55,0.00369,Sad,Sad
3.73,0.268,3.78,4.35,2.65,0.00194,Sad,Sad
3.67,0.272,3.63,4.44,2.68,0.000647,Sad,Sad
3.4,0.294,3.46,4.46,2.65,-0.00327,Sad,Sad
3.27,0.306,3.48,4.47,2.65,-0.00184,Sad,Sad
3.24,0.309,3.5,4.47,2.7,0.00924,Sad,Sad
3.34,0.299,3.55,4.58,2.68,0.0108,Sad,Sad
3.42,0.292,3.49,4.68,2.66,0.0131,Sad,Sad
3.44,0.291,3.45,4.69,2.43,0.00727,Sad,Sad
3.33,0.3,3.48,4.67,2.47,-0.00896,Sad,Sad
3.06,0.327,3.47,4.46,2.5,-0.0343,Sad,Sad
2.87,0.348,3.59,4.18,2.23,-0.0506,Sad,Sad
2.96,0.337,3.81,4.07,2.2,-0.0372,Sad,Sad
2.97,0.337,3.86,3.95,2.37,-0.022,Sad,Sad
2.94,0.34,3.88,3.92,2.39,-0.016,Sad,Sad
3.04,0.329,3.97,3.99,2.37,-0.00465,Sad,Sad
3.16,0.317,3.89,4.03,2.26,0.0198,Sad,Sad
3.02,0.332,3.85,3.99,2.26,0.0292,Sad,Sad
2.98,0.336,3.87,4.09,2.41,0.0173,Sad,Sad
2.98,0.336,3.95,4.16,2.58,0.0206,Sad,Sad
2.97,0.337,4,4.18,2.64,0.024,Sad,Sad
3.04,0.329,3.92,4.2,2.54,0.0103,Sad,Sad
3.01,0.332,3.86,4.21,2.7,0.00412,Sad,Sad
2.94,0.34,3.73,4.24,3.03,-0.00717,Sad,Sad
3.06,0.326,3.72,4.18,3.06,-0.0156,Sad,Sad
3.14,0.318,3.66,4.2,3.06,-0.0135,Sad,Sad
2.95,0.339,3.63,4.29,3.15,-0.0329,Sad,Sad
2.89,0.345,3.59,4.18,3.26,-0.0731,Sad,Sad
3.09,0.323,3.67,3.97,3.3,-0.0545,Sad,Sad
3.19,0.314,3.59,3.94,3.26,-0.036,Sad,Sad
3.25,0.307,4.41,4.06,3.79,-0.0209,Sad,Sad
4.05,0.247,5.8,4.54,4.23,-0.00549,Sad,Sad
5.1,0.196,6,5.94,4.24,0.000517,Sad,Sad
5.41,0.185,6.02,6.57,4.2,0.00105,Sad,Sad
5.44,0.184,6.05,6.74,4.15,0.000377,Sad,Sad
5.59,0.179,6.04,6.91,4.13,-0.000316,Sad,Sad
5.71,0.175,6.05,6.98,4.13,0.00055,Sad,Sad
5.72,0.175,6.05,6.98,4.1,0.000899,Sad,Sad
5.74,0.174,6.06,6.99,4.11,0.000557,Sad,Sad
5.75,0.174,6.06,6.99,4.12,0.000272,Sad,Sad
5.73,0.174,6.07,7,4.1,-0.000088,Sad,Sad
5.75,0.174,5.6,7.02,3.22,-0.000565,Sad,Sad
5.63,0.177,4.47,6.88,2.93,-0.00106,Sad,Sad
5.13,0.195,4.19,6.4,2.83,-0.00238,Sad,Sad
4.97,0.201,3.88,6.08,2.74,-0.00466,Sad,Sad
4.85,0.206,3.84,5.96,2.76,-0.00223,Sad,Sad
4.44,0.225,3.86,5.54,2.7,-0.00372,Sad,Sad
4.31,0.232,3.97,5.28,2.71,-0.0093,Sad,Sad
4.34,0.23,3.92,5.26,2.65,-0.00783,Sad,Sad
4.34,0.23,3.92,5.22,2.45,-0.0055,Sad,Sad
4.33,0.231,3.89,5.15,2.33,-0.00403,Sad,Sad
4.3,0.233,3.73,5.05,2.2,-0.00269,Sad,Sad
4.18,0.239,3.92,4.89,2.32,0.000002,Sad,Sad
3.99,0.251,3.83,4.81,2.29,0.00452,Sad,Sad
3.75,0.267,3.73,4.31,2.27,0.00772,Sad,Sad
3.62,0.276,3.78,3.85,2.39,0.0068,Sad,Sad
3.56,0.281,3.86,3.82,2.34,0.00814,Sad,Sad
3.54,0.282,3.91,3.74,2.47,0.00815,Sad,Sad
3.49,0.286,4.13,3.52,2.57,0.024,Sad,Sad
3.52,0.284,4.2,3.51,2.55,0.0598,Sad,Sad
3.73,0.268,4.2,3.52,2.51,0.0702,Sad,Sad
3.89,0.257,4.2,3.35,2.55,0.0644,Sad,Sad
3.95,0.253,4.3,3.32,2.56,0.0597,Sad,Sad
3.96,0.252,4.24,3.37,2.42,0.0603,Sad,Sad
4.01,0.25,4.25,3.35,2.41,0.0603,Sad,Sad
4.07,0.246,4.29,3.26,2.45,0.059,Sad,Sad
4.05,0.247,4.25,3.25,2.35,0.0636,Sad,Sad
3.97,0.252,4.25,3.19,2.41,0.0716,Sad,Sad
3.88,0.258,4.16,2.89,2.21,0.0745,Sad,Sad
3.81,0.263,3.87,3.16,2.27,0.064,Sad,Sad
3.54,0.283,3.89,3.79,2.26,0.0503,Sad,Sad
3.17,0.315,3.89,4.17,2.32,0.0347,Sad,Sad
2.92,0.342,3.86,4.26,2.2,0.0392,Sad,Sad
2.82,0.354,3.72,4.21,2.24,0.0387,Sad,Sad
2.65,0.378,3.68,4.17,2.24,0.0164,Sad,Sad
2.44,0.41,3.69,4.18,2.39,0.0108,Sad,Sad
2.29,0.436,3.93,4.2,2.38,0.011,Sad,Sad
2.27,0.441,3.91,4.22,2.47,0.000014,Sad,Sad
2.39,0.418,3.87,4.24,2.42,0.0118,Sad,Sad
2.53,0.395,3.81,4.25,2.48,0.0424,Sad,Sad
2.53,0.395,3.74,4.11,2.49,0.0729,Sad,Sad
2.39,0.418,3.65,3.68,2.57,0.113,Sad,Sad
2.32,0.431,3.64,3.21,2.46,0.147,Sad,Sad
2.32,0.431,3.66,3.08,2.54,0.141,Sad,Sad
2.31,0.434,3.59,3.15,2.5,0.149,Sad,Sad
2.3,0.435,3.56,3.21,2.5,0.148,Sad,Sad
2.19,0.457,3.18,3.18,2.33,0.0885,Sad,Sad
2.19,0.457,3.15,3.05,2.33,0.0318,Sad,Sad
2.27,0.441,3.24,3.01,2.37,0.00515,Sad,Sad
2.55,0.392,3.15,3.52,2.37,-0.00999,Sad,Sad
3.15,0.317,3.16,3.69,2.22,-0.017,Sad,Sad
3.57,0.28,3.29,3.6,2.28,-0.017,Sad,Sad
3.78,0.265,3.57,3.56,2.32,-0.0137,Sad,Sad
3.89,0.257,3.69,3.56,2.61,-0.0134,Sad,Sad
3.9,0.257,3.69,3.54,2.67,-0.0134,Sad,Sad
3.91,0.255,3.76,3.5,2.77,-0.00846,Sad,Sad
3.93,0.254,3.74,3.47,2.8,-0.00224,Sad,Sad
3.94,0.254,3.73,3.47,2.86,0.00349,Sad,Sad
3.95,0.253,3.67,3.49,2.85,0.00734,Sad,Sad
3.95,0.253,3.62,3.31,2.87,0.00883,Sad,Sad
