alpha,arousal1,betha,theta,gamma,valence1,'Stimuli (Audio)',Response
3.28,0.305,3.3,4.09,2.53,-0.037,Calm,Sad
3.23,0.309,2.75,3.97,2.33,-0.0387,Calm,Sad
3.04,0.329,3.18,3.92,2.34,-0.0514,Calm,Sad
2.76,0.362,3.25,3.97,2.26,-0.0628,Calm,Sad
2.48,0.403,3.28,4.09,2.22,-0.0872,Calm,Sad
2.47,0.404,3.34,4.16,2.02,-0.103,Calm,Sad
2.55,0.392,3.35,4.15,2,-0.0966,Calm,Sad
2.58,0.387,3.33,4.15,1.89,-0.0855,Calm,Sad
2.58,0.387,3.37,4.09,1.79,-0.0861,Calm,Sad
2.61,0.383,3.36,3.82,1.77,-0.0746,Calm,Sad
2.59,0.386,3.32,3.34,1.71,-0.0534,Calm,Sad
2.62,0.382,3.35,3.14,1.77,-0.0501,Calm,Sad
2.59,0.386,3.23,3.22,1.94,-0.0535,Calm,Sad
2.61,0.383,3.06,3.31,2,-0.0437,Calm,Sad
2.65,0.377,3.18,3.25,1.94,-0.0501,Calm,Sad
2.64,0.379,3.14,2.95,2.05,-0.0389,Calm,Sad
2.53,0.396,3.19,2.84,2.03,-0.026,Calm,Sad
2.45,0.408,3.2,2.88,2.11,-0.0294,Calm,Sad
2.4,0.416,3.14,3.11,2.03,-0.016,Calm,Sad
2.47,0.405,3.12,3.27,2.04,-0.00649,Calm,Sad
2.45,0.409,3.15,3.32,2.04,-0.0051,Calm,Sad
2.39,0.419,3.23,3.33,2.15,-0.0153,Calm,Sad
2.49,0.401,3.1,3.34,2.13,-0.0196,Calm,Sad
2.59,0.387,2.98,3.28,1.98,-0.013,Calm,Sad
2.49,0.401,2.82,3.35,1.94,-0.0213,Calm,Sad
2.39,0.418,2.7,3.54,1.94,-0.0502,Calm,Sad
3.52,0.284,3.17,3.95,1.73,-0.0172,Calm,Calm
3.47,0.288,3.16,3.92,1.68,-0.012,Calm,Calm
3.46,0.289,3.08,3.81,1.58,-0.0144,Calm,Calm
3.44,0.291,2.85,3.82,1.56,-0.0176,Calm,Calm
3.4,0.294,2.79,3.83,1.49,-0.0209,Calm,Calm
3.32,0.301,2.56,3.68,1.47,-0.0264,Calm,Calm
3.09,0.324,2.64,3.59,1.57,-0.0332,Calm,Calm
2.71,0.368,2.64,3.45,1.54,-0.0364,Calm,Calm
2.54,0.394,2.7,3.52,1.67,-0.0328,Calm,Calm
2.61,0.383,2.64,3.8,1.63,-0.0452,Calm,Calm
2.59,0.387,2.6,3.91,1.55,-0.0692,Calm,Calm
2.58,0.388,2.61,3.97,1.57,-0.0731,Calm,Calm
2.54,0.393,2.59,4.2,1.6,-0.068,Calm,Calm
2.53,0.396,2.67,4.34,1.64,-0.065,Calm,Calm
2.59,0.386,2.81,4.33,1.67,-0.069,Calm,Calm
2.63,0.38,3.04,4.3,1.81,-0.0667,Calm,Calm
2.7,0.37,3.18,4.28,1.86,-0.0549,Calm,Calm
2.82,0.354,3.15,4.28,1.83,-0.04,Calm,Calm
2.85,0.351,3.12,4.25,1.77,-0.0322,Calm,Calm
2.66,0.377,3.1,4.07,1.66,-0.0306,Calm,Calm
2.53,0.396,3.13,3.93,1.68,-0.0172,Calm,Calm
2.67,0.374,3.09,3.92,1.7,-0.0152,Calm,Calm
2.79,0.359,3.11,3.71,1.72,-0.0256,Calm,Calm
2.89,0.346,3.1,3.13,1.66,-0.0398,Calm,Calm
2.98,0.335,3.15,2.8,1.72,-0.0485,Calm,Calm
2.98,0.336,3.07,3.01,1.67,-0.0466,Calm,Calm
2.96,0.338,2.82,3.2,1.59,-0.0482,Calm,Calm
2.88,0.347,2.64,3.29,1.52,-0.0592,Calm,Calm
2.77,0.361,2.54,3.3,1.47,-0.0744,Calm,Calm
2.75,0.363,2.45,3.28,1.5,-0.0848,Calm,Calm
2.77,0.361,2.52,3.29,1.57,-0.0932,Calm,Calm
2.71,0.369,2.55,3.27,1.68,-0.0944,Calm,Calm
2.68,0.374,2.57,3.25,1.66,-0.0883,Calm,Calm
2.59,0.386,2.7,3.36,1.69,-0.0793,Calm,Calm
2.5,0.4,3.1,3.5,1.7,-0.0411,Calm,Calm
2.52,0.397,2.96,3.41,1.55,-0.000629,Calm,Calm
2.8,0.358,2.96,3.37,1.6,0.0122,Calm,Calm
3.05,0.328,3.05,3.4,1.6,0.00963,Calm,Calm
3.25,0.308,3.16,3.41,1.67,0.0204,Calm,Calm
3.33,0.3,3.16,3.88,1.8,0.029,Calm,Calm
3.3,0.303,3.19,4.26,1.81,0.0308,Calm,Calm
3.33,0.301,3.16,4.31,1.78,0.0316,Calm,Calm
3.42,0.293,3.2,4.28,1.89,0.0254,Calm,Calm
3.52,0.284,3.33,4.32,1.85,0.0199,Calm,Calm
3.56,0.281,3.14,4.39,1.87,0.0184,Calm,Calm
3.56,0.281,2.88,4.42,1.92,0.0193,Calm,Calm
3.51,0.285,2.91,4.5,1.9,0.0197,Calm,Calm
3.41,0.293,2.87,4.5,1.86,0.0246,Calm,Calm
3.26,0.307,2.68,4.5,1.84,0.0256,Calm,Calm
3.03,0.33,2.5,4.43,1.77,0.0152,Calm,Calm
2.99,0.334,2.53,4.14,1.68,0.00649,Calm,Calm
3.02,0.331,2.55,3.96,1.59,0.0169,Calm,Calm
3.03,0.331,2.97,4.2,1.64,0.0317,Calm,Calm
3.08,0.324,2.97,4.27,1.41,0.0251,Calm,Calm
3.12,0.32,2.9,4.21,1.43,0.0176,Calm,Calm
3.14,0.318,2.98,4.11,1.36,0.0109,Calm,Calm
3.28,0.305,2.95,3.99,1.3,-0.00132,Calm,Calm
3.4,0.294,2.95,3.85,1.34,0.00184,Calm,Calm
3.52,0.284,3,3.81,1.36,0.00627,Calm,Calm
3.57,0.28,3.01,3.9,1.34,0.00919,Calm,Calm
3.61,0.277,3.05,3.94,1.39,0.0118,Calm,Calm
3.68,0.272,3.13,3.89,1.53,0.01,Calm,Calm
3.66,0.274,3.12,3.65,1.51,0.00444,Calm,Calm
3.55,0.282,2.79,3.27,1.55,0.00538,Calm,Calm
3.48,0.287,2.64,3.23,1.57,0.0153,Calm,Calm
3.45,0.29,2.6,3.2,1.62,0.0211,Calm,Calm
3.43,0.291,2.65,3.27,1.63,0.0246,Calm,Calm
3.3,0.303,2.7,3.37,1.69,0.0258,Calm,Calm
3.08,0.325,2.71,3.46,1.66,0.018,Calm,Calm
2.98,0.335,2.78,3.45,1.65,0.00523,Calm,Calm
3.03,0.33,2.82,3.25,1.67,-0.00653,Calm,Calm
3.1,0.323,2.98,3.18,1.82,-0.0135,Calm,Calm
3.1,0.323,2.94,3.27,1.75,-0.0184,Calm,Calm
3.11,0.322,2.92,3.3,1.71,-0.0204,Calm,Calm
3.15,0.317,2.88,3.47,1.68,-0.0138,Calm,Calm
3.1,0.323,2.89,3.51,1.66,-0.00655,Calm,Calm
3.11,0.322,3.09,3.4,1.59,0.00664,Calm,Calm
3.06,0.327,3.12,3.21,1.53,0.0139,Calm,Calm
3.14,0.319,3.24,3.04,1.52,0.034,Calm,Calm
3.3,0.303,3.27,2.98,1.56,0.0404,Calm,Calm
3.33,0.3,3.21,3.12,1.59,0.0453,Calm,Calm
3.3,0.303,3.21,3.67,1.58,0.0615,Calm,Calm
3.31,0.302,3.13,4,1.42,0.0758,Calm,Calm
3.26,0.306,3.11,4.12,1.4,0.0911,Calm,Calm
3.18,0.315,3.14,4.1,1.41,0.0984,Calm,Calm
3.12,0.321,3.18,4.02,1.38,0.0993,Calm,Calm
3.03,0.33,3.13,4.02,1.35,0.104,Calm,Calm
2.99,0.335,2.98,4.08,1.46,0.111,Calm,Calm
2.97,0.336,2.9,4.15,1.43,0.107,Calm,Calm
2.87,0.348,2.91,4.18,1.44,0.0969,Calm,Calm
2.76,0.362,2.85,4.18,1.46,0.0863,Calm,Calm
2.84,0.352,2.97,4.03,1.45,0.0808,Calm,Calm
2.61,0.383,3.56,3.63,1.42,0.0899,Calm,Calm
2.65,0.377,3.48,3.53,1.38,0.0245,Calm,Calm
3.25,0.307,3.55,3.84,1.49,-0.0086,Calm,Calm
3.58,0.279,3.53,3.9,1.61,-0.00964,Calm,Calm
3.65,0.274,3.52,3.91,1.62,-0.0145,Calm,Calm
3.68,0.272,3.54,3.89,1.58,-0.0151,Calm,Calm
3.7,0.27,3.53,3.91,1.58,-0.0136,Calm,Calm
3.69,0.271,3.5,4.06,1.66,-0.0111,Calm,Calm
3.65,0.274,3.49,4.16,1.68,-0.0138,Calm,Calm
3.63,0.276,3.57,4.18,1.68,-0.0156,Calm,Calm
3.67,0.272,3.43,4.15,1.65,-0.0208,Calm,Calm
3.71,0.269,2.9,4.14,1.65,-0.0231,Calm,Calm
3.57,0.28,2.87,3.94,1.72,-0.0196,Calm,Calm
3.24,0.308,2.72,3.67,1.59,-0.0162,Calm,Calm
2.91,0.344,2.79,3.61,1.51,-0.00949,Calm,Calm
2.74,0.365,4.2,4.13,2.92,0.0567,Calm,Calm
2.76,0.362,4.27,4.26,3.48,0.0527,Calm,Calm
2.98,0.336,4.33,4.33,3.73,0.0329,Calm,Calm
3.13,0.319,4.33,5.38,3.77,0.0182,Calm,Calm
3.16,0.317,4.33,6.62,3.82,0.0153,Calm,Calm
3.31,0.303,4.32,7.26,3.83,0.0198,Calm,Calm
3.35,0.299,4.29,7.53,3.85,0.0263,Calm,Calm
3.45,0.29,4.42,7.69,3.98,0.0253,Calm,Calm
3.47,0.288,4.59,7.75,3.97,0.0284,Calm,Calm
3.36,0.298,4.37,7.76,3.94,0.025,Calm,Calm
3.33,0.3,4.67,7.77,4.12,0.0218,Calm,Calm
3.64,0.275,4.71,7.87,4.12,0.0141,Calm,Calm
3.98,0.251,4.6,7.99,3.6,0.00673,Calm,Calm
4.05,0.247,4.57,8.02,3.56,0.00588,Calm,Calm
4.17,0.24,4.56,7.95,3.46,0.00535,Calm,Calm
4.19,0.239,4.56,7.67,3.45,0.00356,Calm,Calm
4.17,0.24,4.58,7.32,3.46,0.00261,Calm,Calm
4.15,0.241,4.61,7.12,3.41,0.00104,Calm,Calm
4.07,0.245,4.27,6.97,3.22,0.000006,Calm,Calm
4.06,0.247,4.11,6.86,3.16,-0.00129,Calm,Calm
4.05,0.247,4.08,6.83,2.99,-0.00341,Calm,Calm
4.03,0.248,3.33,6.65,2.44,-0.00571,Calm,Calm
3.72,0.269,3.32,6.04,2.44,-0.00946,Calm,Calm
3.48,0.288,3.15,5.38,2.49,-0.00877,Calm,Calm
3.11,0.322,3.26,5.15,2.54,-0.0143,Calm,Calm
3.15,0.317,3.3,4.63,2.51,-0.0179,Calm,Calm
3.26,0.307,3.29,3.77,2.52,-0.0138,Calm,Calm
3.26,0.307,3.15,3.43,2.58,-0.0106,Calm,Calm
3.22,0.31,3.17,3.45,2.72,-0.0125,Calm,Calm
3.19,0.314,3.21,3.4,2.79,-0.0171,Calm,Calm
3.2,0.312,3.12,3.63,2.82,-0.0198,Calm,Calm
3.28,0.305,3.21,4.6,2.88,-0.0236,Calm,Calm
3.26,0.306,3.2,5.53,2.94,-0.0354,Calm,Calm
3.2,0.312,3.04,5.81,2.93,-0.0428,Calm,Calm
3.3,0.303,3.3,5.85,2.99,-0.0286,Calm,Calm
3.26,0.306,3.19,5.96,3.02,-0.0132,Calm,Calm
3.02,0.331,3.18,6.01,2.94,-0.0122,Calm,Calm
2.83,0.354,3.17,6.02,2.9,-0.0376,Calm,Calm
2.92,0.342,3.23,6.04,2.83,-0.0416,Calm,Calm
2.98,0.335,3.17,6.04,2.7,-0.0326,Calm,Calm
3,0.334,3.18,6.07,2.69,-0.0291,Calm,Calm
2.93,0.342,3.16,6.11,2.55,-0.0262,Calm,Calm
2.91,0.343,3.19,6.05,2.51,-0.00978,Calm,Calm
3,0.333,3.18,5.69,2.48,0.00217,Calm,Calm
3.06,0.327,3.07,5.35,2.15,-0.00778,Calm,Calm
2.89,0.347,2.8,5.22,2.1,-0.0237,Calm,Calm
2.75,0.364,2.81,5.12,2.1,-0.0481,Calm,Calm
2.82,0.354,2.78,5.12,2.11,-0.0403,Calm,Calm
2.77,0.361,2.76,5.09,2.1,-0.0235,Calm,Calm
2.67,0.375,2.65,5.08,2.06,-0.0309,Calm,Calm
2.72,0.367,2.68,5.05,2.09,-0.0562,Calm,Calm
2.86,0.35,2.69,4.88,2.1,-0.0725,Calm,Calm
2.87,0.348,2.91,4.47,2.25,-0.0725,Calm,Calm
2.93,0.342,2.86,4.08,2.18,-0.0532,Calm,Calm
3.04,0.329,3.06,4.05,2.19,-0.0345,Calm,Calm
3.11,0.321,3.1,4.11,2.18,-0.0247,Calm,Calm
3.17,0.316,3.16,4.11,2.25,-0.0194,Calm,Calm
3.16,0.316,3.18,3.91,2.18,-0.0175,Calm,Calm
3.09,0.324,3.1,3.66,2.26,-0.0216,Calm,Calm
3.05,0.328,3.07,3.51,2.27,-0.0273,Calm,Calm
3.06,0.327,3.07,3.27,2.24,-0.0272,Calm,Calm
2.91,0.344,3.28,3.05,2.22,-0.00886,Calm,Calm
2.9,0.344,3.37,2.98,2.11,0.00346,Calm,Calm
2.92,0.342,3.39,2.92,2.02,-0.000003,Calm,Calm
2.67,0.374,3.35,2.87,1.96,-0.002,Calm,Calm
2.53,0.396,3.34,2.71,2.06,-0.00637,Calm,Calm
2.49,0.402,3.41,2.68,2.04,-0.0337,Calm,Calm
2.56,0.391,3.34,2.66,1.96,-0.0626,Calm,Calm
2.58,0.387,3.33,2.8,1.99,-0.0697,Calm,Calm
2.61,0.383,3.35,3.1,1.79,-0.0651,Calm,Calm
2.69,0.372,3.46,3.35,1.85,-0.0729,Calm,Calm
2.78,0.36,3.6,3.47,1.9,-0.0859,Calm,Calm
2.83,0.353,3.5,3.5,1.92,-0.0923,Calm,Calm
2.78,0.36,3.4,3.63,1.86,-0.101,Calm,Calm
2.75,0.363,3.56,3.72,1.81,-0.11,Calm,Calm
2.85,0.351,3.51,3.77,1.84,-0.104,Calm,Calm
2.89,0.346,3.55,3.74,1.76,-0.0787,Calm,Calm
2.82,0.355,3.5,3.65,1.7,-0.0584,Calm,Calm
2.73,0.366,3.55,3.63,1.68,-0.0478,Calm,Calm
2.73,0.366,3.62,3.65,1.77,-0.0521,Calm,Calm
2.69,0.372,3.8,3.68,1.79,-0.0547,Calm,Calm
2.75,0.364,3.74,3.58,1.74,-0.02,Calm,Calm
2.9,0.345,3.71,3.51,1.81,0.0175,Calm,Calm
2.9,0.345,3.68,3.76,1.91,0.0338,Calm,Calm
3.03,0.33,3.63,3.87,1.91,0.0308,Calm,Calm
2.97,0.336,3.63,3.8,1.96,0.041,Calm,Calm
2.97,0.337,3.6,3.8,1.95,0.0301,Calm,Calm
3.03,0.33,3.53,3.8,1.93,0.0127,Calm,Calm
3.02,0.331,3.58,3.84,2.12,0.014,Calm,Calm
3.07,0.325,3.59,4.17,2.2,0.00808,Calm,Calm
3.25,0.308,3.52,4.56,2.25,-0.000058,Calm,Calm
3.37,0.297,3.3,4.57,2.24,-0.00604,Calm,Calm
3.38,0.296,3.26,4.74,2.56,-0.0152,Calm,Calm
3.45,0.29,3.44,4.99,2.52,-0.0247,Calm,Calm
3.44,0.29,3.39,5,2.66,-0.0287,Calm,Calm
3.43,0.291,3.44,4.99,2.74,-0.0334,Calm,Calm
3.49,0.287,3.51,5,2.74,-0.0303,Calm,Calm
3.39,0.295,3.57,5,2.77,-0.0268,Calm,Calm
3.32,0.301,3.63,5.02,2.72,-0.0278,Calm,Calm
3.31,0.302,3.53,5.02,2.71,-0.0328,Calm,Calm
3.24,0.308,3.51,4.83,2.66,-0.0307,Calm,Calm
3.1,0.322,3.52,4.68,2.64,-0.00599,Calm,Calm
3.02,0.331,3.72,4.67,2.6,0.00916,Calm,Calm
2.82,0.355,3.75,4.39,2.34,0.0321,Calm,Calm
2.57,0.389,3.61,3.99,2.3,0.0654,Calm,Calm
2.58,0.388,3.58,3.89,2.11,0.0713,Calm,Calm
2.67,0.375,3.4,3.98,2.19,0.078,Calm,Calm
2.6,0.385,2.74,2.88,2.05,0.0689,Happy,Happy
2.69,0.371,2.73,3.61,2.09,0.0383,Happy,Happy
2.9,0.345,2.69,4.44,2.12,0.0122,Happy,Happy
2.97,0.336,2.64,4.75,2.17,0.00819,Happy,Happy
2.9,0.344,2.69,4.79,2.19,0.0123,Happy,Happy
2.84,0.352,2.69,4.78,2.24,-0.00179,Happy,Happy
2.85,0.35,2.71,4.81,2.21,-0.0375,Happy,Happy
2.9,0.344,2.9,4.81,2.24,-0.0656,Happy,Happy
2.94,0.34,3.01,4.83,2.34,-0.0825,Happy,Happy
2.95,0.339,2.99,4.83,2.17,-0.0884,Happy,Happy
2.94,0.34,3.01,4.82,1.98,-0.0858,Happy,Happy
3.02,0.332,3.09,4.81,2.07,-0.0673,Happy,Happy
3.15,0.318,3.13,4.47,1.97,-0.0368,Happy,Happy
3.15,0.317,3.1,3.72,1.98,-0.0201,Happy,Happy
3.16,0.316,3.11,3.16,2,-0.0206,Happy,Happy
3.17,0.316,3.1,3.19,1.96,-0.0245,Happy,Happy
3.12,0.321,3.14,3.24,2.07,-0.0224,Happy,Happy
3.03,0.33,3.12,3.19,2.1,-0.0118,Happy,Happy
2.96,0.338,2.98,3.11,2.03,0.00727,Happy,Happy
2.92,0.342,2.94,2.97,1.92,0.03,Happy,Happy
2.98,0.335,2.68,2.96,1.89,0.025,Happy,Happy
3.15,0.317,2.63,2.99,1.71,0.0181,Happy,Happy
3.18,0.315,2.57,2.9,1.71,0.0219,Happy,Happy
3,0.333,2.61,2.87,1.7,0.0294,Happy,Happy
2.88,0.347,2.61,2.88,1.61,0.0354,Happy,Happy
2.88,0.347,2.66,2.84,1.63,0.0395,Happy,Happy
3.1,0.323,2.78,2.77,1.55,0.04,Happy,Happy
3.25,0.307,2.77,2.55,1.47,0.0428,Happy,Happy
3.27,0.306,2.86,2.78,1.45,0.0428,Happy,Happy
3.4,0.294,2.89,3.1,1.49,0.0306,Happy,Happy
3.46,0.289,3,3.17,1.55,0.0246,Happy,Happy
3.42,0.292,3.01,3.1,1.66,0.023,Happy,Happy
3.36,0.298,2.92,3.09,1.69,0.019,Happy,Happy
3.27,0.306,2.95,3.11,1.74,0.00918,Happy,Happy
3.18,0.314,2.91,3.01,1.95,0.00503,Happy,Happy
3.12,0.321,2.81,2.97,1.95,0.00336,Happy,Happy
2.99,0.335,2.74,2.94,1.95,-0.00451,Happy,Happy
2.72,0.367,2.68,2.89,2.01,-0.0257,Happy,Happy
2.6,0.384,2.82,3.09,1.93,-0.0386,Happy,Happy
2.6,0.384,2.7,3.3,1.9,-0.0259,Happy,Happy
2.5,0.4,2.56,3.34,1.88,-0.0124,Happy,Happy
2.42,0.414,2.51,3.35,1.86,-0.014,Happy,Happy
2.36,0.424,2.52,3.38,1.89,-0.0157,Happy,Happy
2.32,0.43,2.66,3.34,1.9,-0.0143,Happy,Happy
2.33,0.429,2.61,3.33,1.7,-0.0117,Happy,Happy
2.34,0.427,2.63,3.4,1.6,-0.0082,Happy,Happy
2.41,0.415,2.66,3.41,1.6,-0.00239,Happy,Happy
2.43,0.411,2.65,3.64,1.48,-0.0023,Happy,Happy
2.54,0.393,2.53,4.03,1.51,0.00272,Happy,Happy
2.48,0.404,2.85,4.04,1.55,-0.0214,Happy,Happy
2.25,0.444,2.91,3.84,1.62,-0.0921,Happy,Happy
2.33,0.429,2.98,3.81,1.59,-0.0653,Happy,Happy
2.36,0.424,3.02,3.78,1.55,-0.0368,Happy,Happy
2.29,0.436,3.05,3.8,1.48,-0.0181,Happy,Happy
2.34,0.428,3.02,3.85,1.57,-0.0174,Happy,Happy
2.38,0.42,3.12,3.86,1.64,0.00202,Happy,Happy
2.44,0.409,3.19,3.87,1.68,0.025,Happy,Happy
2.65,0.378,3.17,3.88,1.72,0.0351,Happy,Happy
2.87,0.348,3.17,3.6,1.71,0.0328,Happy,Happy
2.93,0.341,3.03,3.37,1.75,0.0258,Happy,Happy
2.94,0.34,2.85,3.56,1.75,0.0282,Happy,Happy
2.86,0.35,2.82,3.69,1.79,0.037,Happy,Happy
2.69,0.372,2.77,3.73,1.79,0.0426,Happy,Happy
2.65,0.377,2.75,3.76,1.74,0.0403,Happy,Happy
2.63,0.38,3.13,3.74,1.75,0.0405,Happy,Happy
2.59,0.387,3.39,3.68,1.71,0.0396,Happy,Happy
2.56,0.39,3.39,3.78,1.76,0.037,Happy,Happy
2.42,0.414,3.36,3.91,1.67,0.0196,Happy,Happy
2.13,0.469,3.37,3.98,1.65,-0.0131,Happy,Happy
1.91,0.524,3.45,3.96,1.67,-0.0342,Happy,Happy
1.88,0.531,3.57,3.79,1.57,-0.0786,Happy,Happy
1.87,0.535,3.69,3.6,1.46,-0.08,Happy,Happy
1.95,0.512,3.71,3.55,1.45,-0.0205,Happy,Happy
2.06,0.487,3.76,3.56,1.55,0.0029,Happy,Happy
2.11,0.473,3.7,3.53,1.71,0.00576,Happy,Happy
2.13,0.469,3.38,3.5,1.7,0.00174,Happy,Happy
2.11,0.475,3.29,3.54,1.68,0.00837,Happy,Happy
2.14,0.467,3.21,3.46,1.58,-0.003,Happy,Happy
2.23,0.448,3.2,3.22,1.57,-0.0207,Happy,Happy
2.18,0.458,3.13,3.03,1.61,-0.0232,Happy,Happy
1.92,0.522,3.12,3.09,1.69,-0.0294,Happy,Happy
1.88,0.531,3.02,3.47,2.01,0.0291,Happy,Happy
2.15,0.465,2.82,3.65,2.04,0.0475,Happy,Happy
2.28,0.438,2.63,3.7,2.04,0.0295,Happy,Happy
2.31,0.433,2.58,3.76,1.98,0.0205,Happy,Happy
2.28,0.438,2.68,3.82,1.95,0.0409,Happy,Happy
2.41,0.416,2.69,3.86,1.98,0.0381,Happy,Happy
2.63,0.381,2.65,3.87,2.03,-0.00372,Happy,Happy
2.64,0.378,2.71,3.85,2.05,-0.0149,Happy,Happy
2.59,0.386,2.81,3.79,2.05,-0.00291,Happy,Happy
2.58,0.388,2.82,3.72,2.04,0.00123,Happy,Happy
2.57,0.39,2.73,3.51,2.02,-0.0042,Happy,Happy
2.45,0.408,2.64,3.21,1.9,-0.0299,Happy,Happy
2.27,0.441,2.68,3.14,1.89,-0.0769,Happy,Happy
2.18,0.458,2.67,3.15,1.86,-0.107,Happy,Happy
2.14,0.467,2.72,3.08,1.94,-0.112,Happy,Happy
2.11,0.473,2.65,3.09,1.97,-0.105,Happy,Happy
1.85,0.54,2.69,3.12,1.94,-0.0425,Happy,Happy
1.53,0.655,2.71,3.09,1.89,0.154,Happy,Happy
1.51,0.662,2.87,3.03,1.99,0.256,Happy,Happy
1.57,0.638,2.81,3.11,2.04,0.262,Happy,Happy
2.1,0.476,2.79,3.43,2.09,0.0718,Happy,Happy
2.66,0.375,3.15,3.66,2.13,-0.00922,Happy,Happy
2.81,0.356,3.35,3.74,2.53,-0.0128,Happy,Happy
2.8,0.358,3.34,3.75,2.67,-0.0138,Happy,Happy
2.79,0.358,3.39,3.79,2.94,-0.0113,Happy,Happy
2.84,0.353,3.41,3.82,2.92,-0.000869,Happy,Happy
3.08,0.325,3.23,3.83,2.01,-0.0326,Happy,Happy
2.94,0.34,3.2,4,2.08,-0.0405,Happy,Happy
2.8,0.357,3.42,4.28,2.12,-0.0501,Happy,Happy
2.84,0.352,3.48,4.61,2.1,-0.0488,Happy,Happy
2.85,0.351,3.41,4.82,2.13,-0.0486,Happy,Happy
2.83,0.353,3.41,4.88,2.17,-0.0516,Happy,Happy
2.62,0.381,3.32,4.85,2.04,-0.0551,Happy,Happy
2.35,0.425,3.38,4.82,1.98,-0.018,Happy,Happy
2.27,0.441,3.29,4.81,1.97,-0.0264,Happy,Happy
2.24,0.446,3.16,4.81,1.93,-0.0313,Happy,Happy
2.48,0.404,3.09,4.8,1.84,0.017,Happy,Happy
2.61,0.382,3.16,4.75,1.81,0.0618,Happy,Happy
2.73,0.367,3.21,4.64,1.77,0.0814,Happy,Happy
2.78,0.36,2.89,4.35,1.7,0.0954,Happy,Happy
2.8,0.357,2.84,3.69,1.83,0.102,Happy,Happy
2.91,0.344,2.9,2.85,1.76,0.0897,Happy,Happy
2.93,0.341,2.96,2.7,1.7,0.0876,Happy,Happy
2.94,0.341,2.96,2.83,1.61,0.0888,Happy,Happy
2.95,0.339,2.85,2.87,1.63,0.0904,Happy,Happy
3.02,0.332,2.89,2.95,1.79,0.0851,Happy,Happy
3.01,0.332,3.13,2.91,1.99,0.0778,Happy,Happy
2.99,0.335,3.17,2.98,1.97,0.0651,Happy,Happy
2.94,0.34,3.04,3.05,2.04,0.0399,Happy,Happy
2.84,0.352,3.04,2.97,2.07,0.0236,Happy,Happy
2.96,0.338,3.04,2.86,2.13,0.00768,Happy,Happy
3.07,0.326,3.06,2.86,2.07,-0.0127,Happy,Happy
3.05,0.327,2.99,2.85,2.11,-0.0172,Happy,Happy
3,0.334,2.99,2.92,2.09,-0.0159,Happy,Happy
3.05,0.328,2.85,3.13,2.1,-0.0086,Happy,Happy
3.11,0.321,2.8,3.31,2.07,-0.00605,Happy,Happy
3.11,0.321,2.71,3.32,1.83,-0.00258,Happy,Happy
3.08,0.325,2.27,3.32,1.79,0.00872,Happy,Happy
2.98,0.335,2.33,3.29,1.95,0.0227,Happy,Happy
2.98,0.336,2.57,3.4,1.83,0.0313,Happy,Happy
2.97,0.337,2.69,3.55,1.78,0.0398,Happy,Happy
2.99,0.335,2.87,3.71,1.75,0.045,Happy,Happy
3.22,0.311,2.98,3.73,1.74,0.0386,Happy,Happy
3.42,0.292,3.07,3.83,1.73,0.0294,Happy,Happy
3.42,0.292,3.1,3.85,1.78,0.0257,Happy,Happy
3.43,0.291,3.29,3.73,1.68,0.0202,Happy,Happy
3.47,0.288,3.35,3.64,1.71,0.013,Happy,Happy
3.45,0.29,3.36,3.69,1.77,0.00769,Happy,Happy
3.41,0.293,3.32,3.8,1.77,-0.00063,Happy,Happy
3.4,0.294,3.32,3.85,1.66,-0.00292,Happy,Happy
3.46,0.289,3.24,3.78,1.69,-0.0045,Happy,Happy
3.5,0.286,3.17,3.66,1.69,-0.00709,Happy,Happy
3.33,0.3,3.01,3.54,1.68,-0.00742,Happy,Happy
2.89,0.346,3,3.5,1.81,-0.0101,Happy,Happy
2.71,0.369,3.03,3.27,1.77,-0.0139,Happy,Happy
2.74,0.365,3.01,3.01,1.74,-0.0169,Happy,Happy
2.63,0.38,2.67,3.11,1.7,-0.0146,Happy,Happy
2.55,0.392,2.69,3.28,1.67,-0.0089,Happy,Happy
2.87,0.349,2.97,3.18,1.58,-0.0131,Happy,Happy
3.18,0.314,2.96,2.97,1.54,-0.0192,Happy,Happy
3.22,0.311,2.92,2.91,1.7,-0.0284,Happy,Happy
3.11,0.322,2.89,2.94,1.73,-0.0361,Happy,Happy
3.03,0.33,3.08,2.9,1.76,-0.0341,Happy,Happy
3.02,0.331,3.09,2.86,1.76,-0.0349,Happy,Happy
3.03,0.33,3.05,2.96,1.7,-0.0373,Happy,Happy
3.06,0.326,3.08,3.31,1.73,-0.0324,Happy,Happy
3.05,0.328,3.06,3.68,1.84,-0.0335,Happy,Happy
3.04,0.329,3.13,3.81,1.9,-0.0315,Happy,Happy
3.02,0.331,3.04,3.85,1.9,-0.0299,Happy,Happy
2.71,0.369,2.86,3.89,1.92,-0.0356,Happy,Happy
2.5,0.4,2.87,3.96,1.83,-0.0138,Happy,Happy
2.6,0.385,2.93,3.97,1.79,-0.00957,Happy,Happy
2.66,0.375,3.09,4.04,1.89,-0.0159,Happy,Happy
2.77,0.361,3.11,4.22,2.32,-0.00635,Happy,Happy
2.89,0.346,3.26,4.38,2.46,0.0139,Happy,Happy
2.89,0.347,3.18,4.44,2.58,0.0188,Happy,Happy
