alpha,arousal1,betha,theta,gamma,valence1,'Stimuli (Audio)',Response
1.84,0.542,3.05,3.2,1.92,-0.091,Agressive,Happy
2.03,0.492,2.81,3.26,1.89,-0.0977,Agressive,Happy
2.24,0.447,2.77,3.33,1.95,-0.0845,Agressive,Happy
2.55,0.393,2.74,3.35,1.87,-0.0726,Agressive,Happy
2.8,0.357,2.97,3.32,2.22,-0.0364,Agressive,Happy
2.82,0.354,3.43,3.37,2.58,-0.0204,Agressive,Happy
2.81,0.356,3.52,3.57,2.61,-0.0174,Agressive,Happy
2.97,0.337,3.52,3.76,2.64,-0.0299,Agressive,Happy
3.17,0.316,3.48,3.75,2.6,-0.0386,Agressive,Happy
3.18,0.315,3.31,3.74,2.68,-0.0457,Agressive,Happy
3.21,0.312,3.41,3.87,2.69,-0.0447,Agressive,Happy
3.29,0.304,3.55,3.95,3.12,-0.0386,Agressive,Happy
3.31,0.302,3.55,3.95,3.08,-0.0347,Agressive,Happy
3.17,0.316,3.67,3.93,3.15,-0.0319,Agressive,Happy
3.07,0.326,3.76,4.15,3.11,-0.0322,Agressive,Happy
3.19,0.313,3.6,4.32,2.88,-0.0391,Agressive,Happy
3.37,0.297,3.34,4.31,2.8,-0.0446,Agressive,Happy
3.5,0.286,3.16,4.36,2.79,-0.0457,Agressive,Happy
3.55,0.282,3.15,4.44,2.78,-0.0443,Agressive,Happy
3.6,0.278,3.15,4.48,2.83,-0.039,Agressive,Happy
3.73,0.268,3.15,4.47,2.76,-0.0357,Agressive,Happy
3.8,0.263,3.34,4.42,2.79,-0.0372,Agressive,Happy
3.86,0.259,3.42,4.44,2.23,-0.0378,Agressive,Happy
3.9,0.257,3.45,4.53,2.27,-0.0368,Agressive,Happy
3.95,0.253,3.31,4.5,2.07,-0.0303,Agressive,Happy
3.99,0.251,3.22,4.5,2.05,-0.0226,Agressive,Happy
3.96,0.252,3.25,4.69,2.11,-0.0182,Agressive,Happy
3.87,0.258,3.25,4.76,2.12,-0.014,Agressive,Happy
3.77,0.265,3.26,4.68,2.13,-0.00583,Agressive,Happy
3.69,0.271,3.28,4.72,2.17,-0.00127,Agressive,Happy
3.58,0.279,3.35,4.73,2.19,-0.00448,Agressive,Happy
3.43,0.292,3.29,4.73,2.12,0.00292,Agressive,Happy
3.35,0.299,3.03,4.86,2.02,0.0137,Agressive,Happy
3.35,0.299,2.83,4.89,2.03,0.0135,Agressive,Happy
3.36,0.298,2.66,4.82,1.96,0.00108,Agressive,Happy
3.2,0.312,2.66,4.8,1.96,-0.0148,Agressive,Happy
2.96,0.338,2.72,4.64,2.06,-0.0279,Agressive,Happy
3.05,0.328,2.81,4.44,1.97,-0.0338,Agressive,Happy
3.24,0.309,2.78,4.36,1.9,-0.0486,Agressive,Happy
3.26,0.307,3.26,4.26,2.02,-0.0604,Agressive,Happy
3.32,0.301,3.25,4.11,1.87,-0.0605,Agressive,Happy
3.35,0.298,3.16,4.07,1.84,-0.0534,Agressive,Happy
3.34,0.299,3.18,3.86,1.83,-0.0563,Agressive,Happy
3.24,0.308,3.2,3.44,1.89,-0.0703,Agressive,Happy
3.04,0.329,3.26,3.45,1.87,-0.0827,Agressive,Happy
2.96,0.338,3.34,3.56,1.88,-0.0878,Agressive,Happy
3.73,0.268,2.85,3.45,1.78,-0.0332,Agressive,Calm
3.87,0.258,2.79,3.69,1.76,-0.0328,Agressive,Calm
4.01,0.249,3.01,3.88,1.73,-0.028,Agressive,Calm
4.15,0.241,2.98,3.93,1.79,-0.0228,Agressive,Calm
4.25,0.235,2.97,3.92,1.73,-0.0198,Agressive,Calm
4.3,0.232,3.24,3.9,1.75,-0.0209,Agressive,Calm
4.32,0.232,3.32,3.88,1.72,-0.0247,Agressive,Calm
4.3,0.233,3.34,3.8,1.6,-0.025,Agressive,Calm
4.29,0.233,3.37,3.72,1.57,-0.0226,Agressive,Calm
4.26,0.235,3.33,3.66,1.57,-0.0198,Agressive,Calm
4.14,0.242,3.31,3.56,1.55,-0.0156,Agressive,Calm
3.91,0.256,3.5,3.54,1.75,-0.0144,Agressive,Calm
3.84,0.26,3.81,3.45,1.74,-0.0218,Agressive,Calm
3.86,0.259,3.67,3.27,1.81,-0.0346,Agressive,Calm
3.8,0.263,3.71,3.24,1.77,-0.0415,Agressive,Calm
3.66,0.273,3.7,3.37,1.69,-0.0408,Agressive,Calm
3.57,0.28,3.52,3.46,1.66,-0.0393,Agressive,Calm
3.54,0.283,3.51,3.49,1.63,-0.0355,Agressive,Calm
3.58,0.28,3.51,3.47,1.64,-0.0271,Agressive,Calm
3.64,0.275,3.49,3.41,1.64,-0.0251,Agressive,Calm
3.67,0.273,3.49,3.39,1.59,-0.0316,Agressive,Calm
3.69,0.271,3.48,3.1,1.6,-0.0354,Agressive,Calm
3.65,0.274,3.12,3.1,1.49,-0.0357,Agressive,Calm
3.49,0.287,3.08,3.35,1.66,-0.0334,Agressive,Calm
3.35,0.298,3.08,3.39,1.77,-0.0276,Agressive,Calm
3.25,0.308,3.11,3.42,1.83,-0.0324,Agressive,Calm
3.32,0.301,3.13,3.72,1.92,-0.0355,Agressive,Calm
3.34,0.299,3.13,3.97,2.05,-0.0309,Agressive,Calm
3.33,0.301,3.11,4.16,2,-0.0341,Agressive,Calm
3.27,0.306,3.07,4.25,2.12,-0.0523,Agressive,Calm
3.15,0.318,3.07,4.27,2.19,-0.0767,Agressive,Calm
3.06,0.327,3.35,4.31,2.27,-0.0994,Agressive,Calm
3.08,0.325,3.4,4.35,2.28,-0.104,Agressive,Calm
3,0.333,3.25,4.28,2.31,-0.0974,Agressive,Calm
2.74,0.365,3.25,4.19,2.2,-0.0875,Agressive,Calm
2.56,0.391,3.27,4.34,2.26,-0.097,Agressive,Calm
2.8,0.357,3.16,4.36,2.26,-0.0482,Agressive,Calm
3.08,0.325,3.16,4.24,2.28,-0.00652,Agressive,Calm
3.14,0.319,3.16,4.31,2.31,-0.00134,Agressive,Calm
3.13,0.32,3.16,4.33,2.3,0.00123,Agressive,Calm
3.14,0.319,3.24,4.29,2.31,0.00244,Agressive,Calm
3.13,0.32,3.23,4.26,2.25,0.0052,Agressive,Calm
3.05,0.328,2.97,4.23,2.16,0.0121,Agressive,Calm
3.03,0.33,2.93,4.25,2.14,0.0274,Agressive,Calm
3.11,0.322,2.91,4.3,2.09,0.0332,Agressive,Calm
3.19,0.313,2.76,4.31,1.97,0.027,Agressive,Calm
3.18,0.314,2.67,4.18,1.84,0.0206,Agressive,Calm
2.96,0.338,2.72,4.15,2.01,0.0206,Agressive,Calm
2.61,0.383,2.79,4.11,2.11,0.0378,Agressive,Calm
2.47,0.405,2.78,3.91,2.07,0.0394,Agressive,Calm
2.45,0.409,3.04,3.84,2.2,0.0432,Agressive,Calm
2.36,0.424,3.13,3.83,2.46,0.0369,Agressive,Calm
2.48,0.403,3.29,3.86,2.62,0.0128,Agressive,Calm
2.79,0.358,3.3,3.88,2.64,-0.00304,Agressive,Calm
3.01,0.332,3.3,3.77,2.66,-0.0135,Agressive,Calm
3.05,0.327,3.31,3.7,2.68,-0.0112,Agressive,Calm
3.03,0.33,3.33,3.73,2.7,-0.00117,Agressive,Calm
2.99,0.334,3.35,3.75,2.74,0.00318,Agressive,Calm
2.99,0.335,3.25,3.69,2.6,0.00684,Agressive,Calm
3.06,0.327,3.46,3.55,2.6,0.0146,Agressive,Calm
3.09,0.324,3.51,3.38,2.61,0.0167,Agressive,Calm
3.08,0.324,3.29,3.32,2.55,0.0161,Agressive,Calm
3.05,0.327,3.17,3.3,2.22,0.0237,Agressive,Calm
2.94,0.34,3.07,3.19,2.03,0.035,Agressive,Calm
2.68,0.373,3.03,3.08,1.92,0.0556,Agressive,Calm
2.47,0.404,3.01,3.12,1.9,0.0516,Agressive,Calm
2.42,0.413,2.98,3.14,2.11,-0.00133,Agressive,Calm
2.37,0.422,3.07,2.97,2.05,-0.0331,Agressive,Calm
2.43,0.411,3.46,2.69,2,-0.0417,Agressive,Calm
2.66,0.376,3.38,2.96,1.88,-0.0518,Agressive,Calm
2.93,0.342,3.29,3.15,1.92,-0.0215,Agressive,Calm
3.01,0.332,3.2,3.17,1.83,-0.00728,Agressive,Calm
3.02,0.332,3.13,3.29,1.69,-0.00597,Agressive,Calm
3.05,0.328,3.12,3.37,1.75,-0.00228,Agressive,Calm
3.09,0.324,3.11,3.47,1.81,0.000254,Agressive,Calm
3.04,0.329,3.14,3.52,1.86,0.00829,Agressive,Calm
2.94,0.34,3.47,3.54,1.83,0.0253,Agressive,Calm
2.88,0.348,3.54,3.49,1.79,0.0419,Agressive,Calm
2.94,0.34,3.4,3.44,1.77,0.0601,Agressive,Calm
2.96,0.337,3.29,3.38,1.71,0.0852,Agressive,Calm
2.8,0.357,3.34,3.22,1.73,0.0993,Agressive,Calm
2.67,0.374,3.31,3.2,1.71,0.0632,Agressive,Calm
2.78,0.36,3.35,3.1,1.83,0.0341,Agressive,Calm
2.86,0.349,3.36,2.95,1.86,0.021,Agressive,Calm
2.83,0.353,3.38,2.9,1.8,0.0155,Agressive,Calm
2.8,0.358,3.44,2.87,1.77,0.016,Agressive,Calm
2.84,0.352,3.47,2.86,1.75,0.00426,Agressive,Calm
2.88,0.347,2.98,3.16,1.6,-0.0158,Agressive,Calm
2.89,0.346,2.94,3.51,1.52,-0.0164,Agressive,Calm
2.89,0.346,2.98,3.7,1.53,-0.0251,Agressive,Calm
2.84,0.352,2.68,3.73,1.49,-0.0534,Agressive,Calm
2.88,0.347,2.67,3.71,1.45,-0.0657,Agressive,Calm
2.9,0.345,2.8,3.74,1.46,-0.0662,Agressive,Calm
2.84,0.353,2.83,3.81,1.37,-0.0767,Agressive,Calm
2.84,0.352,2.83,3.91,1.36,-0.0906,Agressive,Calm
2.91,0.343,2.87,4.03,1.36,-0.0901,Agressive,Calm
2.98,0.336,2.93,4.08,1.63,-0.0741,Agressive,Calm
2.97,0.337,3.08,4.06,1.64,-0.0551,Agressive,Calm
2.97,0.337,3.18,3.94,1.61,-0.051,Agressive,Calm
2.96,0.338,3.25,3.73,1.64,-0.0609,Agressive,Calm
2.89,0.347,3.24,3.55,1.64,-0.0723,Agressive,Calm
2.76,0.362,3.22,3.51,1.68,-0.083,Agressive,Calm
2.63,0.38,3.18,3.53,1.67,-0.0897,Agressive,Calm
2.64,0.379,3.14,3.6,1.66,-0.0649,Agressive,Calm
2.76,0.362,3.32,3.71,1.75,-0.0137,Agressive,Calm
2.82,0.354,3.43,3.54,1.79,0.0244,Agressive,Calm
3.31,0.302,3.09,3.16,1.37,0.107,Agressive,Agressive
3.31,0.302,2.99,3.1,1.36,0.11,Agressive,Agressive
3.29,0.304,2.96,2.89,1.39,0.116,Agressive,Agressive
3.21,0.311,2.91,2.79,1.35,0.135,Agressive,Agressive
3.18,0.314,2.89,2.87,1.44,0.132,Agressive,Agressive
3.32,0.301,2.94,3.32,1.54,0.107,Agressive,Agressive
3.48,0.287,2.9,3.67,1.56,0.0888,Agressive,Agressive
3.57,0.28,2.83,3.73,1.58,0.0826,Agressive,Agressive
3.59,0.279,2.57,3.73,1.6,0.0843,Agressive,Agressive
3.55,0.282,2.65,3.75,1.62,0.0805,Agressive,Agressive
3.53,0.284,2.69,3.81,1.58,0.0704,Agressive,Agressive
3.49,0.287,2.63,3.81,1.66,0.067,Agressive,Agressive
3.5,0.286,2.79,3.78,1.67,0.0621,Agressive,Agressive
3.55,0.281,2.8,3.8,1.64,0.0478,Agressive,Agressive
3.51,0.285,2.8,3.95,1.63,0.0392,Agressive,Agressive
3.33,0.3,2.82,4,1.5,0.0281,Agressive,Agressive
3.11,0.322,2.73,3.76,1.55,0.00356,Agressive,Agressive
2.95,0.339,2.77,3.51,1.58,-0.0206,Agressive,Agressive
2.85,0.351,2.79,3.49,1.66,-0.0339,Agressive,Agressive
2.73,0.366,2.85,3.49,1.63,-0.0549,Agressive,Agressive
2.57,0.389,3.13,3.4,1.69,-0.0927,Agressive,Agressive
2.48,0.404,3.27,3.38,1.73,-0.122,Agressive,Agressive
2.62,0.381,3.29,3.44,1.62,-0.117,Agressive,Agressive
2.77,0.361,3.25,3.47,1.63,-0.109,Agressive,Agressive
2.59,0.386,3.26,3.4,1.66,-0.159,Agressive,Agressive
2.62,0.381,3.28,3.21,1.67,-0.137,Agressive,Agressive
3.02,0.331,3.32,3.19,1.61,-0.0612,Agressive,Agressive
3.38,0.296,3.44,3.26,1.59,-0.0304,Agressive,Agressive
3.54,0.282,3.64,3.36,1.47,-0.0331,Agressive,Agressive
3.56,0.281,3.76,3.5,1.46,-0.0376,Agressive,Agressive
3.56,0.281,3.58,3.55,1.28,-0.0389,Agressive,Agressive
3.58,0.279,3.51,3.6,1.12,-0.0389,Agressive,Agressive
3.63,0.275,3.44,3.85,1.13,-0.0308,Agressive,Agressive
3.68,0.272,3.51,4.16,1.09,-0.0213,Agressive,Agressive
3.68,0.272,3.55,4.25,1.02,-0.018,Agressive,Agressive
3.7,0.27,3.55,4.17,1.17,-0.0202,Agressive,Agressive
3.62,0.276,3.6,4.15,1.28,-0.026,Agressive,Agressive
3.34,0.299,3.57,4.18,1.41,-0.0406,Agressive,Agressive
2.94,0.34,3.55,4.25,1.48,-0.047,Agressive,Agressive
2.83,0.353,3.53,4.28,1.44,-0.0452,Agressive,Agressive
3.19,0.314,3.5,4.35,1.49,-0.0404,Agressive,Agressive
3.35,0.298,3.53,4.43,1.5,-0.034,Agressive,Agressive
3.34,0.299,3.44,4.47,1.54,-0.0306,Agressive,Agressive
3.31,0.302,3.43,4.36,1.55,-0.038,Agressive,Agressive
3.29,0.304,3.29,4.12,1.57,-0.0377,Agressive,Agressive
3.25,0.307,3.21,4.01,1.57,-0.0216,Agressive,Agressive
3.26,0.307,3.29,4.07,1.46,-0.000824,Agressive,Agressive
3.32,0.301,3.33,4.34,1.52,0.00712,Agressive,Agressive
3.36,0.298,3.37,4.6,1.38,0.00739,Agressive,Agressive
3.43,0.291,2.96,4.59,1.33,0.00817,Agressive,Agressive
3.63,0.276,2.76,4.58,1.37,0.0185,Agressive,Agressive
3.59,0.278,2.65,4.63,1.32,0.0339,Agressive,Agressive
3.57,0.28,2.63,4.57,1.27,0.0391,Agressive,Agressive
3.58,0.279,2.56,4.58,1.25,0.0393,Agressive,Agressive
3.66,0.273,2.53,4.68,1.35,0.0375,Agressive,Agressive
3.7,0.27,2.64,4.68,1.36,0.0315,Agressive,Agressive
3.69,0.271,2.94,4.8,1.47,0.0231,Agressive,Agressive
3.74,0.267,2.96,4.86,1.53,0.024,Agressive,Agressive
3.75,0.267,2.84,4.74,1.45,0.0244,Agressive,Agressive
3.76,0.266,2.9,4.77,2.05,0.0225,Agressive,Agressive
3.67,0.272,3.57,4.75,2.67,0.0225,Agressive,Agressive
3.6,0.278,3.83,5.81,2.72,0.0123,Agressive,Agressive
3.81,0.263,3.84,7.06,2.81,0.000541,Agressive,Agressive
4.06,0.246,3.85,7.49,2.83,0.00048,Agressive,Agressive
4.12,0.243,3.87,7.56,2.87,-0.00481,Agressive,Agressive
4.13,0.242,3.9,7.64,3.01,-0.0092,Agressive,Agressive
4.16,0.241,4.01,7.72,3.06,-0.0111,Agressive,Agressive
4.22,0.237,3.86,7.75,3.03,-0.0111,Agressive,Agressive
4.21,0.237,3.88,7.75,3.04,-0.0138,Agressive,Agressive
4.2,0.238,3.91,7.74,3.05,-0.014,Agressive,Agressive
4.22,0.237,3.68,7.74,2.75,-0.0126,Agressive,Agressive
4.27,0.234,3.28,7.74,2.32,-0.00907,Agressive,Agressive
4.15,0.241,3.05,7.63,2.3,-0.0063,Agressive,Agressive
3.96,0.253,3.1,7.1,2.26,-0.014,Agressive,Agressive
3.79,0.264,3.14,6.34,2.19,-0.0171,Agressive,Agressive
3.74,0.267,3.11,5.89,2.16,-0.0157,Agressive,Agressive
3.66,0.273,3.16,5.49,1.74,-0.00759,Agressive,Agressive
3.49,0.286,3.26,4.85,1.82,-0.000638,Agressive,Agressive
3.36,0.298,3.48,4.06,2.17,-0.0013,Agressive,Agressive
3.35,0.298,3.72,3.7,2.21,-0.00537,Agressive,Agressive
3.46,0.289,3.82,3.6,2.22,-0.00303,Agressive,Agressive
3.48,0.287,3.85,3.35,2.39,-0.00421,Agressive,Agressive
3.49,0.287,3.89,3.62,2.46,-0.00198,Agressive,Agressive
3.45,0.29,3.97,3.76,2.69,0.015,Agressive,Agressive
3.38,0.296,3.98,3.76,2.67,0.0296,Agressive,Agressive
3.28,0.305,4.05,3.87,2.74,0.0295,Agressive,Agressive
3.25,0.307,4.14,3.87,2.71,0.0201,Agressive,Agressive
3.29,0.304,4.04,4.05,2.76,0.00951,Agressive,Agressive
3.36,0.297,4.05,4.12,2.69,0.00659,Agressive,Agressive
3.41,0.294,3.94,4.11,2.58,0.0127,Agressive,Agressive
3.41,0.294,3.65,4.07,2.65,0.0245,Agressive,Agressive
3.32,0.301,3.56,4.05,2.65,0.0298,Agressive,Agressive
3.17,0.315,3.58,3.96,2.56,0.032,Agressive,Agressive
3,0.333,3.48,3.66,2.47,0.0295,Agressive,Agressive
3.01,0.332,3.5,3.52,2.23,0.0264,Agressive,Agressive
3.12,0.321,3.86,3.51,2.21,0.0349,Agressive,Agressive
3.25,0.308,3.87,3.45,2.1,0.0385,Agressive,Agressive
3.47,0.288,3.89,3.56,2.04,0.0345,Agressive,Agressive
3.55,0.282,3.9,3.28,1.97,0.0346,Agressive,Agressive
3.5,0.286,3.78,3.18,1.97,0.0333,Agressive,Agressive
3.48,0.287,3.84,3.34,1.77,0.026,Agressive,Agressive
3.43,0.292,3.83,3.41,1.66,0.018,Agressive,Agressive
3.39,0.295,3.8,3.36,1.66,0.0126,Agressive,Agressive
3.4,0.294,3.78,3.34,1.69,0.012,Agressive,Agressive
3.4,0.294,3.91,3.34,1.63,0.00763,Agressive,Agressive
3.46,0.289,3.79,3.37,1.69,-0.000388,Agressive,Agressive
3.57,0.28,3.33,3.41,1.73,-0.00242,Agressive,Agressive
3.52,0.284,3.2,3.4,1.93,-0.0131,Calm,Sad
3.5,0.286,3.14,3.43,2.06,-0.0135,Calm,Sad
3.44,0.291,3.5,3.54,2.22,-0.0169,Calm,Sad
3.35,0.298,3.57,3.5,2.37,-0.0213,Calm,Sad
3.23,0.309,3.35,3.43,2.34,-0.0232,Calm,Sad
2.92,0.343,3.41,3.22,2.3,-0.0179,Calm,Sad
2.55,0.393,3.39,3.23,2.26,-0.000357,Calm,Sad
2.52,0.397,3.41,3.59,2.25,-0.0059,Calm,Sad
2.58,0.388,3.34,3.88,2.24,-0.0279,Calm,Sad
2.56,0.391,3.42,3.95,2.14,-0.027,Calm,Sad
2.69,0.372,3.51,3.95,2.08,-0.0052,Calm,Sad
2.77,0.362,3.73,3.94,2.04,0.00365,Calm,Sad
2.8,0.357,3.75,3.95,1.83,0.000411,Calm,Sad
2.93,0.341,3.5,3.9,1.69,0.000907,Calm,Sad
2.98,0.336,3.53,3.86,1.49,-0.00143,Calm,Sad
2.9,0.345,3.58,3.89,1.52,-0.0026,Calm,Sad
2.77,0.361,3.48,3.93,1.53,-0.00267,Calm,Sad
2.62,0.381,3.51,3.87,1.69,0.00428,Calm,Sad
2.69,0.372,3.58,3.65,1.8,0.00832,Calm,Sad
2.93,0.342,3.52,3.48,1.91,0.0159,Calm,Sad
3.07,0.326,3.73,3.6,2.24,0.0181,Calm,Sad
2.99,0.335,3.64,3.77,2.26,0.016,Calm,Sad
2.98,0.336,3.51,3.75,2.29,0.0123,Calm,Sad
2.94,0.34,3.61,3.67,2.44,0.0164,Calm,Sad
2.84,0.353,3.59,3.82,2.58,0.0226,Calm,Sad
2.92,0.343,3.53,4.01,2.58,0.0175,Calm,Sad
2.94,0.34,3.49,4.05,2.59,0.0158,Calm,Sad
2.96,0.338,3.56,4.04,2.62,0.0156,Calm,Sad
2.93,0.341,3.57,4.08,2.59,0.0171,Calm,Sad
2.75,0.364,3.67,4.23,2.59,0.0194,Calm,Sad
2.71,0.369,3.61,4.26,2.51,0.00012,Calm,Sad
2.76,0.363,3.35,4.13,2.24,-0.00778,Calm,Sad
2.77,0.361,3.47,4.02,2.25,0.00117,Calm,Sad
2.8,0.358,3.48,4.03,2.21,0.00923,Calm,Sad
2.83,0.353,3.58,4.07,2.02,0.00382,Calm,Sad
2.75,0.364,3.62,3.95,1.86,0.00491,Calm,Sad
2.78,0.36,3.59,3.79,1.85,0.0112,Calm,Sad
2.82,0.354,3.73,3.76,1.88,0.009,Calm,Sad
2.99,0.335,3.7,3.78,1.79,0.000407,Calm,Sad
3.35,0.298,3.71,3.67,1.8,0.00694,Calm,Sad
3.45,0.29,3.54,3.32,1.85,0.0141,Calm,Sad
3.3,0.303,3.55,3,1.86,0.0193,Calm,Sad
3.24,0.309,3.5,3,1.91,0.0169,Calm,Sad
3.21,0.311,3.36,3.05,1.88,0.0129,Calm,Sad
3.19,0.313,3.3,2.79,1.94,0.00859,Calm,Sad
3.24,0.309,3.12,2.67,2.15,0.00989,Calm,Sad
3.31,0.302,3.32,2.79,2.16,0.00829,Calm,Sad
3.43,0.292,3.4,2.99,2.18,-0.0044,Calm,Sad
3.56,0.281,3.18,3.15,2.18,-0.0136,Calm,Sad
3.67,0.272,3.1,3.22,2.21,-0.0287,Calm,Sad
3.69,0.271,3.07,3.29,2.2,-0.0382,Calm,Sad
3.69,0.271,3.2,3.41,2.53,-0.0445,Calm,Sad
3.69,0.271,3.3,3.48,2.53,-0.0434,Calm,Sad
3.71,0.27,3.31,3.55,2.88,-0.0404,Calm,Sad
3.73,0.268,3.57,3.71,2.92,-0.0422,Calm,Sad
3.79,0.264,3.54,3.73,2.95,-0.0408,Calm,Sad
3.89,0.257,3.52,3.93,2.95,-0.0401,Calm,Sad
3.85,0.26,3.49,4.67,3.03,-0.0445,Calm,Sad
3.81,0.263,3.75,5.36,3.03,-0.0384,Calm,Sad
3.82,0.262,3.81,5.58,3.04,-0.0181,Calm,Sad
3.9,0.256,3.82,5.63,3,-0.00683,Calm,Sad
3.93,0.255,3.8,5.69,2.99,-0.0034,Calm,Sad
3.91,0.256,3.89,5.74,2.84,-0.00354,Calm,Sad
3.93,0.255,3.89,5.76,2.83,-0.00637,Calm,Sad
3.96,0.253,3.83,5.75,2.41,-0.00749,Calm,Sad
3.96,0.252,3.76,5.77,2.36,-0.00615,Calm,Sad
3.9,0.257,3.81,5.78,2.19,-0.00359,Calm,Sad
3.82,0.261,3.78,5.69,2.1,-0.000061,Calm,Sad
3.81,0.263,3.6,5.4,1.92,-0.000698,Calm,Sad
3.73,0.268,3.49,4.85,2.21,-0.0045,Calm,Sad
3.41,0.293,3.48,4.52,2.09,-0.0158,Calm,Sad
2.86,0.35,3.5,4.26,2.13,-0.0403,Calm,Sad
2.63,0.381,3.31,4.06,2.04,-0.066,Calm,Sad
2.62,0.382,3.27,3.87,2.15,-0.0647,Calm,Sad
2.54,0.394,3.21,3.9,2.15,-0.0607,Calm,Sad
2.56,0.391,3.11,3.83,2.18,-0.0601,Calm,Sad
2.52,0.397,3.1,3.59,2.16,-0.0367,Calm,Sad
2.59,0.386,3.04,3.58,2.12,-0.00449,Calm,Sad
2.64,0.379,3.06,3.7,2.12,0.0101,Calm,Sad
2.61,0.383,3.12,3.95,2.13,0.0137,Calm,Sad
2.6,0.384,3,4.18,1.86,0.0117,Calm,Sad
2.55,0.392,3.05,4.21,1.91,0.0284,Calm,Sad
2.49,0.401,2.96,4.11,1.9,0.0442,Calm,Sad
2.66,0.376,2.92,4.07,1.97,0.0129,Calm,Sad
